"""Hb Drsg Quikclot 4""""X 4""","27208370_272","CDM","272","RC","","","","","facility","both","","","","417.27","146.04","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Skin sub grft t/arm/lg child","15273","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3262.56","","","","","","","fee schedule","1457","6490","APC"
"Skin sub grft t/arm/lg child","15273","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","4698","","","","","","","fee schedule","1457","6490",""
"Skn sub grft f/n/hf/g child","15277","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","2262.37","","","","","","","fee schedule","1457","4309.28","APC"
"Slco1b1 gene com variants","81328","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","178.31","","","","","","","fee schedule","174.81","349.62","APC"
"Sleep study unatt&resp efft","95806","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","227.74","","","","","","","fee schedule","225.48","450.97","APC"
"Slitting of prepuce","54000","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5521.6","","","","","","","fee schedule","1326.84","7362.13","APC"
"Small animal inoculation","87003","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","25.5","","","","","","","fee schedule","16.84","33.68","APC"
"Small animal inoculation","87003","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","17.68","","","","","","","fee schedule","16.84","33.68","APC"
"Small bowel endoscopy br/wa","44380","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2116","","","","","","","fee schedule","947.15","2923",""
"Small bowel endoscopy br/wa","44381","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2116","","","","","","","fee schedule","2003.87","4007.75",""
"Small bowel endoscopy","44360","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","2204.26","","","","","","","fee schedule","1326.84","4007.75","APC"
"Small bowel endoscopy","44369","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3034.27","","","","","","","fee schedule","1326.84","4007.75","APC"
"Small bowel endoscopy","44373","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2121","","","","","","","fee schedule","1326.84","4007.75",""
"Small bowel endoscopy","44378","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3606.97","","","","","","","fee schedule","1326.84","4007.75","APC"
"Small bowel endoscopy","44378","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3034.27","","","","","","","fee schedule","1326.84","4007.75","APC"
"Small bowel endoscopy","44384","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","2063.99","","","","","","","fee schedule","2003.87","4007.75","APC"
"Small bowel endoscopy","44384","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","2923","","","","","","","fee schedule","2003.87","4007.75",""
"Small bowel endoscopy/biopsy","44361","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2121","","","","","","","fee schedule","1326.84","4007.75",""
"Smallpox&monkeypox vac 0.5ml","90611","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","0.01","","","","","","","fee schedule","0.01","0.02","APC"
"Smear wet mount saline/ink","87210","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","6.17","","","","","","","fee schedule","5.82","11.64","APC"
"Smn1 gen nown famil seq vrnt","81337","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","190.76","","","","","","","fee schedule","185.2","370.4","APC"
"Smn1 gen nown famil seq vrnt","81337","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","201.87","","","","","","","fee schedule","185.2","370.4","APC"
"Smpd1 gene common variants","81330","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","94","","","","","","","fee schedule","47","94","APC"
"So 8 abd restraint pre ots","L3650","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","67.98","","","","","","","fee schedule","67.31","134.62","APC"
"So 8 abd restraint pre ots","L3650","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","68.41","","","","","","","fee schedule","67.31","134.62","APC"
"So acro/clav can web pre ots","L3670","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","161.08","","","","","","","fee schedule","161.08","322.16","APC"
"So gsap cl fr cpy nmbr&mcrst","81463","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","1412.58","","","","","","","fee schedule","1345.31","2690.62","APC"
"So gsap dna cpy nmbr&mcrstl","81458","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1150.98","","","","","","","fee schedule","1046.35","2092.7","APC"
"So gsap dna cpy nmbr&mcrstl","81458","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","1140.52","","","","","","","fee schedule","1046.35","2092.7","APC"
"So vest canvas/web pre ots","L3675","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","394.68","","","","","","","fee schedule","197.34","394.68","APC"
"Sock fracture or equal each","L3995","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","57.68","","","","","","","fee schedule","38.45","76.9","APC"
"Socket insert below knee","L5655","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","350.96","","","","","","","fee schedule","344.08","688.16","APC"
"Socket insert below knee","L5655","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","653.75","","","","","","","fee schedule","344.08","688.16","APC"
"Socket insert w lock mech","L5673","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","879.22","","","","","","","fee schedule","870.51","1741.02","APC"
"Socket insert w lock mech","L5673","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1566.92","","","","","","","fee schedule","870.51","1741.02","APC"
"Soft Tissue Procedures With Cc","501","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","19744.9","","","","","","","fee schedule","14323.82","44606.44","MSDRG Base Rate"
"Soft Tissue Procedures With Cc","501","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","19565.4","","","","","","","fee schedule","14323.82","44606.44","MSDRG Base Rate"
"Soft Tissue Procedures With Cc","501","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","34048.79","","","","","","","fee schedule","14323.82","44606.44",""
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 49.52] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 206541] [BMT-Autologous-other-Case Rate: 105765] [Heart Transplant-Case Rate: 666507] [Kidney Transplant-Case Rate: 195806] [Liver Transplant-Case Rate: 349825] [Lung Transplant-Case Rate: 516860] [Pancreas Transplant-Case Rate: 319900]","","","","0","other","","","No services performed during 15-month lookback period."
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","City Of Tampa","Workers Compensation Plan","","","[Burn  (%BC): 68] [Trauma  (%BC): 68] [All Other IP (%BC): 64]","","","","0","other","","","No services performed during 15-month lookback period."
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","16125.5","","","","","","","fee schedule","9737.72","34914.93","MSDRG Base Rate"
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","21596.66","","","","","","","fee schedule","9737.72","34914.93","Trauma-Case Rate"
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","14685.73","","","","","","","fee schedule","9737.72","34914.93","MSDRG Base Rate"
"Soft Tissue Procedures Without Cc/Mcc","502","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","21596.66","","","","","","","fee schedule","9737.72","34914.93","MSDRG Base Rate"
"Soft interface below knee se","L2820","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","101.79","","","","","","","fee schedule","99.79","199.58","APC"
"Soft interface below knee se","L2820","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","108.77","","","","","","","fee schedule","99.79","199.58","APC"
"Somatosensory testing","95925","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","227.74","","","","","","","fee schedule","225.48","450.97","APC"
"Somatosensory testing","95926","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","405.87","","","","","","","fee schedule","225.48","450.97","APC"
"Somatosensory testing","95938","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","923.67","","","","","","","fee schedule","896.76","1793.53","APC"
"Sotalol hydrochloride IV","C9482","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","27.79","","","","","","","fee schedule","25.05","50.1",""
"Special eye evaluation","92060","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","92.41","","","","","","","fee schedule","61.6","123.21","APC"
"Special eye evaluation","92060","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","65.3","","","","","","","fee schedule","61.6","123.21","APC"
"Special eye evaluation","92060","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","98.57","","","","","","","fee schedule","61.6","123.21","APC"
"Special eye evaluation","92060","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","64.68","","","","","","","fee schedule","61.6","123.21","APC"
"Special stains group 1","88312","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","59.32","","","","","","","fee schedule","54.42","108.84","APC"
"Specimen fat stain","89125","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","8.82","","","","","","","fee schedule","5.88","11.76","APC"
"Specimen infect agnt concntj","87015","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","7.28","","","","","","","fee schedule","6.68","13.36","APC"
"Speech audiometry complete","92556","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","62.61","","","","","","","fee schedule","61.6","123.21","APC"
"Speech sound lang comprehen","92523","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","225.88","","","","","","","fee schedule","222.32","444.64","APC"
"Speech sound lang comprehen","92523","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","333.48","","","","","","","fee schedule","222.32","444.64","APC"
"Speech sound lang comprehen","92523","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","235.66","","","","","","","fee schedule","222.32","444.64","APC"
"Speech/hearing therapy","92507","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","82.39","","","","","","","fee schedule","74.9","149.8","APC"
"Sperm antibody test","89325","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","11.42","","","","","","","fee schedule","10.67","21.34","APC"
"Sperm antibody test","89325","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","21.34","","","","","","","fee schedule","10.67","21.34","APC"
"Sperm identification","89257","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","108.84","","","","","","","fee schedule","54.42","108.84","APC"
"Sperm washing","58323","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","236.46","","","","","","","fee schedule","211.12","1502","APC, OP Rate"
"Spin/brain pump refil & main","95991","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","330.16","","","","","","","fee schedule","320.54","972","APC"
"Spin/brain pump refil & main","95991","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","339.78","","","","","","","fee schedule","320.54","972","APC"
"Spinal Disorders And Injuries Without Cc/Mcc","053","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Disorders And Injuries Without Cc/Mcc","053","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Mcc","459","MS-DRG","","","","","","","facility","inpatient","","","","","","Multiplan","Ppo","","","[Burn  (%BC): 90] [Transplants (%BC): 90] [Trauma  (%BC): 90] [All Other IP (%BC): 80]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Mcc","459","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","141292.89","","","","","","","fee schedule","62368.38","211638.78",""
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","78262.73","","","","","","","fee schedule","62368.38","211638.78","MSDRG Base Rate"
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","99746.62","","","","","","","fee schedule","62368.38","211638.78","MSDRG Base Rate"
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","456","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Ppo","","60","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","457","MS-DRG","","","","","","","facility","inpatient","","","","","","City Of Tampa","Workers Compensation Plan","","","[Burn  (%BC): 68] [Trauma  (%BC): 68] [All Other IP (%BC): 64]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","458","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","458","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 59.43] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 214971] [BMT-Autologous-other-Case Rate: 110082] [Heart Transplant-Case Rate: 693712] [Kidney Transplant-Case Rate: 203797] [Liver Transplant-Case Rate: 364104] [Lung Transplant-Case Rate: 537956] [Pancreas Transplant-Case Rate: 332957]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With","458","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Fusion Except Cervical Without Mcc","460","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures With Cc Or Spinal Neurostimulators","029","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","32968.03","","","","","","","fee schedule","26935.91","85078.15","MSDRG Base Rate"
"Spinal Procedures With Cc Or Spinal Neurostimulators","029","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","","","[Stop Loss: Total Charges > 347079 | Total % of Charge: 55.2] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures With Cc Or Spinal Neurostimulators","029","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures With Cc Or Spinal Neurostimulators","029","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Hmo/Pos/Epo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 65] [Medical-Per Diem: 1093] [Surgical-Per Diem: 1093] [ICU-Per Diem: 1520] [CCU-Per Diem: 1520] [Step Down-Per Diem: 1283] [C-Section 3 day stay-Case Rate: 3753 Days: 3 Additional Days: 651] [C-Section 4 day stay-Case Rate: 4404 Days: 4 Additional Days: 651] [Normal vag. Del. 2 day stay-Case Rate: 2565 Days: 2 Additional Days: 651] [Normal vag. Del. 3 day stay-Case Rate: 3216 Days: 3 Additional Days: 651] [Nursery  Level 1- Boarder-Per Diem: 356] [Nursery  Level 2-Per Diem: 855] [Nursery  Level 3-Per Diem: 1520] [Psych-Per Diem: 546] [IP High Cost Drugs (%BC): 65] [IP Prosthetics/Implants/Devices (%BC): 65] [Burn  (%BC): 85] [Cardiac Surgery (%BC): 65] [Transplants (%BC): 85] [Trauma  (%BC): 85]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures With Mcc","028","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health/Coventry","First Health Ppo","","","[Stop Loss: Total Charges > 35000 | Total % of Charge: 75] [Lesser Than Charges paid at %: 75] [Medical-Per Diem: 2000] [Nursery  Level 1- Boarder-Per Diem: 175] [Psych-Per Diem: 500] [Rehab-Per Diem: 700] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 95] [Trauma  (%BC): 95]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures With Mcc","028","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures With Mcc","028","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","56686.64","","","","","","","fee schedule","37554.52","151922.79","MSDRG Base Rate"
"Spinal Procedures Without Cc/Mcc","030","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 49.52] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 206541] [BMT-Autologous-other-Case Rate: 105765] [Heart Transplant-Case Rate: 666507] [Kidney Transplant-Case Rate: 195806] [Liver Transplant-Case Rate: 349825] [Lung Transplant-Case Rate: 516860] [Pancreas Transplant-Case Rate: 319900]","20846.84","20846.84","20846.84","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Spinal Procedures Without Cc/Mcc","030","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","44675.34","","","","","","","fee schedule","17801.27","55609.97",""
"Spinal Procedures Without Cc/Mcc","030","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures Without Cc/Mcc","030","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Ppo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 70] [Medical-Per Diem: 1150] [Surgical-Per Diem: 1150] [ICU-Per Diem: 1600] [CCU-Per Diem: 1600] [Step Down-Per Diem: 1350] [C-Section 3 day stay-Case Rate: 3950 Days: 3 Additional Days: 685] [C-Section 4 day stay-Case Rate: 4635 Days: 4 Additional Days: 685] [Normal vag. Del. 2 day stay-Case Rate: 2700 Days: 2 Additional Days: 685] [Normal vag. Del. 3 day stay-Case Rate: 3385 Days: 3 Additional Days: 685] [Nursery  Level 1- Boarder-Per Diem: 375] [Nursery  Level 2-Per Diem: 900] [Nursery  Level 3-Per Diem: 1600] [Psych-Per Diem: 575] [IP High Cost Drugs (%BC): 70] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 90] [Cardiac Surgery (%BC): 70] [Transplants (%BC): 90] [Trauma  (%BC): 90]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures Without Cc/Mcc","030","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w CC","531","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health - Healthy Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w CC","531","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w/o CC","532","MS-DRG","","","","","","","facility","inpatient","","","","","","Optum","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Spine/lumbar disk surgery","C9757","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","14077.52","","","","","","","fee schedule","5282","26814.33","APC"
"Spleen imaging","78185","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","701.35","","","","","","","fee schedule","417.47","834.95","APC"
"Spleen imaging","78185","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","632.14","","","","","","","fee schedule","417.47","834.95","APC"
"Splenic Procedures With Cc","800","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","53325.67","","","","","","","fee schedule","23381.64","94379.05",""
"Splenic Procedures With Cc","800","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","30601.87","","","","","","","fee schedule","23381.64","94379.05","MSDRG Base Rate"
"Splenic Procedures With Cc","800","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Splenic Procedures With Cc","800","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","","","[Stop Loss: Total Charges > 271944 | Total % of Charge: 29.7] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1358]","","","","0","other","","","No services performed during 15-month lookback period."
"Splenic Procedures With Mcc","799","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Splenic Procedures With Mcc","799","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","43359.57","","","","","","","fee schedule","38154.86","118819.71","MSDRG Base Rate"
"Splenic Procedures Without Cc/Mcc","801","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","41027.72","","","","","","","fee schedule","13174.64","41027.72",""
"Splenic Procedures Without Cc/Mcc","801","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","21694.48","","","","","","","fee schedule","13174.64","41027.72","MSDRG Base Rate"
