"Remove/graft bone lesion","24116","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","11366.27","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft bone lesion","24116","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2500","","","","","","","fee schedule","1517.25","15155.02",""
"Remove/graft bone lesion","24126","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","7804.84","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft bone lesion","24126","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","8259.49","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft bone lesion","24126","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","15155.02","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft bone lesion","24126","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","11473.87","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft bone lesion","26205","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","13639.52","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft finger lesion","26215","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2375","","","","","","","fee schedule","1517.25","6833.76",""
"Remove/graft foot lesion","28102","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1517.25","","","","","","","fee schedule","1517.25","15155.02",""
"Remove/graft foot lesion","28103","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2375","","","","","","","fee schedule","1517.25","15155.02",""
"Remove/graft foot lesion","28106","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","11366.27","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft foot lesion","28106","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","12730.22","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft forearm lesion","25126","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6833.76","","","","","","","fee schedule","1517.25","6833.76","APC"
"Remove/graft hip bone lesion","27067","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","2133.06","","","","","","","fee schedule","2133.06","15155.02",""
"Remove/graft leg bone lesion","27637","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","14397.27","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/graft leg bone lesion","27638","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","15155.02","","","","","","","fee schedule","1517.25","15155.02","APC"
"Remove/repair hearing aid","69711","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","7046","","","","","","","fee schedule","990.66","9732",""
"Remove/replace penis prosth","54410","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","43287.71",""
"Remove/replace penis prosth","54410","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","21996.65","","","","","","","fee schedule","1517.25","43287.71","APC"
"Remove/replace penis prosth","54410","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","32465.78","","","","","","","fee schedule","1517.25","43287.71","APC"
"Remove/replace penis prosth","54410","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","43287.71","","","","","","","fee schedule","1517.25","43287.71","APC"
"Remove/transplant tendon","23440","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","8032.16","","","","","","","fee schedule","1874.25","15155.02","APC"
"Remove/transplant tendon","23440","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","6490","","","","","","","fee schedule","1874.25","15155.02",""
"Remv&replc pm gen mult leads","33229","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","21321.46","","","","","","","fee schedule","3885","40229.16","APC"
"Remv/replc penis pros compl","54417","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","940","43287.71",""
"Remvl insj impltbl gluc sens","0448T","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1502","","","","","","","fee schedule","704","8689.21",""
"Renal Failure With Cc","683","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","7445.33","1039.32","9273.88","19","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Renal Failure With Cc","683","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","21626.38","","","","","","","fee schedule","7133.42","38275.7",""
"Renal Failure With Mcc","682","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","21626.38","","","","","","","fee schedule","12053.55","38275.7",""
"Renal Failure With Mcc","682","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","31415.57","","","","","","","fee schedule","12053.55","38275.7",""
"Renal Failure With Mcc","682","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","23386.41","","","","","","","fee schedule","12053.55","38275.7","Trauma-Case Rate"
"Renal Failure With Mcc","682","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Renal Failure Without Cc/Mcc","684","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 49.52] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 206541] [BMT-Autologous-other-Case Rate: 105765] [Heart Transplant-Case Rate: 666507] [Kidney Transplant-Case Rate: 195806] [Liver Transplant-Case Rate: 349825] [Lung Transplant-Case Rate: 516860] [Pancreas Transplant-Case Rate: 319900]","11491.54","11491.54","11491.54","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Renal Failure Without Cc/Mcc","684","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Ppo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 70] [Medical-Per Diem: 1150] [Surgical-Per Diem: 1150] [ICU-Per Diem: 1600] [CCU-Per Diem: 1600] [Step Down-Per Diem: 1350] [C-Section 3 day stay-Case Rate: 3950 Days: 3 Additional Days: 685] [C-Section 4 day stay-Case Rate: 4635 Days: 4 Additional Days: 685] [Normal vag. Del. 2 day stay-Case Rate: 2700 Days: 2 Additional Days: 685] [Normal vag. Del. 3 day stay-Case Rate: 3385 Days: 3 Additional Days: 685] [Nursery  Level 1- Boarder-Per Diem: 375] [Nursery  Level 2-Per Diem: 900] [Nursery  Level 3-Per Diem: 1600] [Psych-Per Diem: 575] [IP High Cost Drugs (%BC): 70] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 90] [Cardiac Surgery (%BC): 70] [Transplants (%BC): 90] [Trauma  (%BC): 90]","","","","0","other","","","No services performed during 15-month lookback period."
"Renal abscess open drain","50020","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","3492.71","","","","","","","fee schedule","2182.94","5195","APC"
"Renal biopsy perq","50200","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3104.51","","","","","","","fee schedule","990.66","3449.46","APC"
"Renal function panel","80069","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","15.62","","","","","","","fee schedule","8.68","17.36","APC"
"Renin stimulation panel","80416","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","211.41","","","","","","","fee schedule","209.32","418.64","APC"
"Renin stimulation panel","80416","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","418.64","","","","","","","fee schedule","209.32","418.64","APC"
"Renin stimulation panel","80417","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","70.38","","","","","","","fee schedule","43.99","87.98","APC"
"Reopen fallopian tube","58350","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","5309.1","","","","","","","fee schedule","1517.25","10447.91","APC"
"Repair & adjust spectacles","92371","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","62.22","","","","","","","fee schedule","61.6","123.21","APC"
"Repair achilles tendon","27650","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","7577.51","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair anorectal fist w/plug","46707","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2927.55","","","","","","","fee schedule","2898.56","6490","APC"
"Repair anorectal fist w/plug","46707","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","4347.85","","","","","","","fee schedule","2898.56","6490","APC"
"Repair arm tendon/muscle","24341","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","7577.51","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair arm/leg nerve","64857","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","3995.5","","","","","","","fee schedule","1326.84","9732","APC, OP Rate"
"Repair artery rupture aorta","35092","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Repair artery rupture aorta","35103","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Repair artery rupture neck","35002","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair biceps tendon","23430","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","13639.52","","","","","","","fee schedule","1874.25","15155.02","APC"
"Repair bladder & vagina","57240","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","5589.63","","","","","","","fee schedule","2133.06","10447.91","APC"
"Repair bladder-vagina lesion","57320","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","10447.91","","","","","","","fee schedule","2428","10447.91","APC"
"Repair bladder-vagina lesion","57320","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","7910.11","","","","","","","fee schedule","2428","10447.91","APC"
"Repair bladder/vagina lesion","51900","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3885","6490",""
"Repair blood vessel lesion","35180","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","1297","","","","","","","fee schedule","940","3993",""
"Repair blood vessel lesion","35184","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","4945.94","","","","","","","fee schedule","3297.29","6594.58","APC"
"Repair blood vessel lesion","35190","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3885","14016",""
"Repair blood vessel lesion","35201","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","11621.75","","","","","","","fee schedule","3885","14016","APC"
"Repair blood vessel lesion","35206","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3594.05","","","","","","","fee schedule","3297.29","6594.58","APC"
"Repair blood vessel lesion","35207","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3330.26","","","","","","","fee schedule","1874.25","6594.58","APC"
"Repair blood vessel lesion","35226","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","751.32","","","","","","","fee schedule","739.49","3993","APC"
"Repair blood vessel lesion","35236","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","5903.85","","","","","","","fee schedule","3885","14016","APC"
"Repair blood vessel lesion","35251","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Repair blood vessel lesion","35256","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","10145","","","","","","","fee schedule","3885","14016",""
"Repair blood vessel lesion","35261","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3396.21","","","","","","","fee schedule","3297.29","6594.58","APC"
"Repair blood vessel lesion","35261","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5539.45","","","","","","","fee schedule","3297.29","6594.58","APC"
"Repair blood vessel lesion","35266","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","10145","","","","","","","fee schedule","3885","14016",""
"Repair blood vessel lesion","35286","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","11621.75","","","","","","","fee schedule","3885","14016","APC"
"Repair bowel opening","44625","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair brow defect","67900","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2523.23","","","","","","","fee schedule","1874.25","5195","APC"
"Repair brow defect","67900","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2850","","","","","","","fee schedule","1874.25","5195",""
"Repair carpal bone shorten","25394","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","5173.84","","","","","","","fee schedule","3036","9732","APC"
"Repair cleft lip/nasal","40702","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","6280.87","","","","","","","fee schedule","3885","12363.91","APC"
"Repair corporeal tear","54437","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3741.06","","","","","","","fee schedule","3681.06","7362.13","APC"
"Repair corporeal tear","54437","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","3681.06","","","","","","","fee schedule","3681.06","7362.13","APC"
"Repair corporeal tear","54437","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","6184.19","","","","","","","fee schedule","3681.06","7362.13","APC"
"Repair corporeal tear","54437","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","3681.06","7362.13",""
"Repair defect of artery","35005","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair defect of artery","35011","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","6508.18","","","","","","","fee schedule","3885","14016","APC, OP Rate"
"Repair defect of artery","35081","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair defect of artery","35151","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair deformity of toe","28313","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2121","","","","","","","fee schedule","1326.84","6833.76",""
"Repair detached retina crtx","67101","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","2482.31","","","","","","","fee schedule","1457","5195","APC"
"Repair detached retina pc","67105","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","643.27","","","","","","","fee schedule","574.35","1502","APC, OP Rate"
"Repair detached retina","67107","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3278","","","","","","","fee schedule","2133.06","9732",""
"Repair detached retina","67107","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","4618.6","","","","","","","fee schedule","2133.06","9732","APC"
"Repair detached retina","67107","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","7251.63","","","","","","","fee schedule","2133.06","9732","APC"
"Repair detached retina","67108","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","6906.31","","","","","","","fee schedule","2960.1","9732","APC"
"Repair detached retina","67110","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2449.3","","","","","","","fee schedule","2410.01","5195","APC"
"Repair detached retina","67110","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","4338.02","","","","","","","fee schedule","2410.01","5195","APC"
"Repair dislocated jaw","21490","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","9732","","","","","","","fee schedule","1517.25","9732",""
"Repair double ventricle","33612","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Repair eardrum structures","69635","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","6367.41","","","","","","","fee schedule","2960.1","12363.91","APC"
"Repair eardrum structures","69635","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","6491.05","","","","","","","fee schedule","2960.1","12363.91","APC"
"Repair elbow perc","24357","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","3471.55","","","","","","","fee schedule","3416.88","6833.76","APC"
"Repair elbow perc","24357","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3724.4","","","","","","","fee schedule","3416.88","6833.76","APC"
"Repair esophagus and fistula","43305","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair esophagus opening","43420","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6924.53","","","","","","","fee schedule","3462.26","6924.53","APC"
"Repair esophagus opening","43420","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6578.3","","","","","","","fee schedule","3462.26","6924.53","APC"
"Repair extra toe(s)","28344","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","3416.88","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair eyelid defect","67901","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","4717.24","","","","","","","fee schedule","2133.06","5195","APC"
"Repair eyelid defect","67916","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","2276.93","","","","","","","fee schedule","1874.25","5195",""
"Repair eyelid defect","67916","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2850","","","","","","","fee schedule","1874.25","5195",""
"Repair eyelid defect","67917","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","2780.69","","","","","","","fee schedule","1874.25","5195","APC, OP Rate"
"Repair eyelid defect","67917","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","4171.03","","","","","","","fee schedule","1874.25","5195","APC"
"Repair eyelid defect","67922","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","2557.24","","","","","","","fee schedule","2482.76","5195","APC"
"Repair eyelid defect","67922","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2523.23","","","","","","","fee schedule","2482.76","5195","APC"
"Repair eyelid defect","67922","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","2706.21","","","","","","","fee schedule","2482.76","5195","APC"
"Repair eyelid defect","67924","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","1874.25","5195",""
"Repair eyelid wound","67930","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","2532.41","","","","","","","fee schedule","2482.76","5195","APC"
"Repair facial nerve","69740","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","6243.77","","","","","","","fee schedule","2133.06","12363.91","APC"
"Repair facial nerve","69740","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","6305.59","","","","","","","fee schedule","2133.06","12363.91","APC"
"Repair fibula nonunion","27726","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","7701.03","","","","","","","fee schedule","5282","15155.02","APC"
"Repair fibula nonunion","27726","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","14016","","","","","","","fee schedule","5282","15155.02",""
"Repair finger deformity","26590","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1779.94","","","","","","","fee schedule","1679.19","3369","APC"
"Repair finger tendon","26432","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","1880.7","","","","","","","fee schedule","1517.25","3358.38","APC, OP Rate"
"Repair finger/hand tendon","26350","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6833.76","","","","","","","fee schedule","990.66","6833.76","APC"
"Repair finger/hand tendon","26350","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1425","","","","","","","fee schedule","990.66","6833.76",""
"Repair finger/hand tendon","26356","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2850","","","","","","","fee schedule","1874.25","6833.76",""
"Repair finger/hand tendon","26370","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3587.73","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair finger/hand tendon","26426","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3519.39","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair finger/hand tendon","26426","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5125.32","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair finger/hand tendon","26426","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6833.76","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair foot dislocation","28585","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","7577.51","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair foot dislocation","28585","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2500","","","","","","","fee schedule","1517.25","15155.02",""
"Repair foot dislocation","28615","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","13639.52","","","","","","","fee schedule","1517.25","15155.02","APC"
"Repair forearm tendon sheath","25275","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3112","","","","","","","fee schedule","1874.25","6833.76",""
"Repair forearm tendon sheath","25275","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","3485.22","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair forearm tendon/muscle","25260","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5740.36","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair forearm tendon/muscle","25265","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1517.25","","","","","","","fee schedule","1517.25","6833.76",""
"Repair forearm tendon/muscle","25265","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6833.76","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair forearm tendon/muscle","25270","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","3485.22","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair forearm tendon/muscle","25272","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2428","","","","","","","fee schedule","1517.25","6833.76",""
"Repair forearm tendon/muscle","25272","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","6150.39","","","","","","","fee schedule","1517.25","6833.76","APC"
"Repair forearm tendon/muscle","25274","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3112","","","","","","","fee schedule","1874.25","6833.76",""
"Repair great vessels defect","33770","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair great vessels defect","33775","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair great vessels defect","33781","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Repair hand joint with graft","26541","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","3416.88","","","","","","","fee schedule","2960.1","6833.76","APC"
"Repair hand joint with graft","26541","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3621.89","","","","","","","fee schedule","2960.1","6833.76","APC"
"Repair hand joint with graft","26542","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3451.05","","","","","","","fee schedule","1874.25","6833.76","APC"
"Repair hand joint","26540","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2116","","","","","","","fee schedule","1874.25","6833.76",""
"Repair hand tendon","26410","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3358.38","","","","","","","fee schedule","1517.25","3358.38","APC"
"Repair heart vessel fistula","33500","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Repair humerus with graft","24435","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3112","","","","","","","fee schedule","1874.25","26814.33",""
"Repair humerus with graft","24435","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","21451.46","","","","","","","fee schedule","1874.25","26814.33","APC"
"Repair ing hernia sliding","49525","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3112","","","","","","","fee schedule","1874.25","7477.87",""
"Repair ing hernia sliding","49525","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","4075.44","","","","","","","fee schedule","1874.25","7477.87","APC"
"Repair ing hernia sliding","49525","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","3000","","","","","","","fee schedule","1874.25","7477.87",""
"Repair ing hernia sliding","49525","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5982.3","","","","","","","fee schedule","1874.25","7477.87","APC"
"Repair iris & ciliary body","66680","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","2554.61","","","","","","","fee schedule","1517.25","5195","APC"
