"""""""Hb 43999 Unlisted Procedure Stomach""","75000184","CDM","750","RC","","","","","facility","both","","","","6069","2124.15","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Rpr hern preemie reduc","49491","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","9559.47","","","","","","","fee schedule","3885","12626.43","APC"
"Rpr ing hern premie blocked","49492","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5608.41","","","","","","","fee schedule","3738.94","7477.87","APC"
"Rpr ing hernia baby blocked","49496","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","4112.83","","","","","","","fee schedule","1874.25","7477.87","APC"
"Rpr ing hernia baby blocked","49496","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","3000","","","","","","","fee schedule","1874.25","7477.87",""
"Rpr ing hernia init blocked","49501","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","3738.94","","","","","","","fee schedule","3738.94","7477.87","APC"
"Rpr intst excl anrect fist","C9796","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3072.48","","","","","","","fee schedule","2898.56","5797.13","APC"
"Rpr nsl vlv collapse w/implt","30468","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","10385.68","","","","","","","fee schedule","5282","12363.91","APC"
"Rpr nsl vlv collapse w/rmdlg","30469","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","6282.72","","","","","","","fee schedule","5282","12363.91","APC"
"Rpr nsl vlv collapse w/rmdlg","30469","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","6491.05","","","","","","","fee schedule","5282","12363.91","APC"
"Rpr rem hernia init reduce","49550","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","4075.44","","","","","","","fee schedule","2133.06","7477.87","APC"
"Rpr s/n/a/gen/trk20.1-30.0cm","12006","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","428.76","","","","","","","fee schedule","271.44","2121","APC"
"Rpr s/n/ax/gen/trnk 2.5cm/<","12001","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","398.08","","","","","","","fee schedule","209.52","972","APC"
"Rpr s/n/ax/gen/trnk >30.0 cm","12007","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","211.61","","","","","","","fee schedule","209.52","2121","APC"
"Rpr s/n/ax/gen/trnk >30.0 cm","12007","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","215.8","","","","","","","fee schedule","209.52","2121","APC"
"Rpr s/n/ax/gen/trnk >30.0 cm","12007","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2064","","","","","","","fee schedule","209.52","2121",""
"Rprdtve med rna gen prfl 238","0253U","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3191.01","","","","","","","fee schedule","3159.42","6318.84","APC"
"Rsv dna/rna amp probe","87634","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","71.34","","","","","","","fee schedule","70.2","140.4","APC"
"Rsv mab im 50mg","90378","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","655.12","","","","","","","fee schedule","436.75","878.24","APC"
"Rubella antibody","86762","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","14.82","","","","","","","fee schedule","14.39","28.78","APC"
"Rvsc evsc tpvt angio cplx 1","37282","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","12658.12","","","","","","","fee schedule","12055.35","24110.71","APC"
"Rx cntact lens aphakia 1 eye","92315","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","250.09","","","","","","","fee schedule","138.94","277.88","APC"
"Rx cntact lens aphakia 1 eye","92315","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","152.83","","","","","","","fee schedule","138.94","277.88","APC"
"Rx corneoscleral cntact lens","92317","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","39","","","","","","","fee schedule","39","78.01","APC"
"Rx metab advrs trgt seq alys","0029U","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1410.31","","","","","","","fee schedule","742.27","1484.54","APC"
"Rx metab rxgenomic gnotyp 40","0516U","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","429.28","","","","","","","fee schedule","416.78","833.56","APC"
"Rx metab/pcx dna 27 gen alys","0350U","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2404.96","","","","","","","fee schedule","1336.09","2672.18","APC"
"Rx metab/pcx dna 27 gen alys","0350U","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","1456.34","","","","","","","fee schedule","1336.09","2672.18","APC"
"Rx metab/pcx dna 27 gen alys","0350U","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","2244.63","","","","","","","fee schedule","1336.09","2672.18","APC"
"Rx mntr 65 com drugs urine","0093U","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","64","","","","","","","fee schedule","62.14","124.28","APC"
"Rx mntr nzm ia 35+oral flu","0116U","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","373.89","","","","","","","fee schedule","246.92","493.84","APC"
"Rx test prsmv ur w/def conf","0007U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","122.44","","","","","","","fee schedule","114.43","228.86","APC"
"SACH foot, replacement","L5971","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","417.7","","","","","","","fee schedule","248.63","497.26","APC"
"SBRT Delivery","77373","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","2053.95","","","","","","","fee schedule","1867.22","3734.45","APC"
"SELENIUM 40 MCG/ML INTRAVENOUS SOLUTION [77308]","0517-6510-25","NDC","","","","","","","facility","both","1","EA","","36.53","12.78","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 VIAL"
"SELENIUM 60 MCG/ML INTRAVENOUS SOLUTION [185289]","0517-6560-01","NDC","","","","","","","facility","both","1","EA","","138.68","48.54","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SENNA LEAF EXTRACT 176 MG/5 ML ORAL SYRUP [109928]","0121472215","NDC","","","","","","","facility","both","1","EA","","13.53","4.73","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 CUP"
"SENNOSIDES 8.6 MG TABLET [11349]","69618-064-01","NDC","","","","","","","facility","both","1","EA","","0.02","0.00525","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SERTRALINE 50 MG TABLET [11351]","68084-181-11","NDC","","","","","","","facility","both","1","EA","","0.16","0.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SILDENAFIL (PULMONARY HYPERTENSION) 20 MG TABLET [41832]","0093-5517-98","NDC","","","","","","","facility","both","1","EA","","0.22","0.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SIMETHICONE 80 MG CHEWABLE TABLET [7227]","0536-1019-01","NDC","","","","","","","facility","both","1","EA","","0.04","0.01","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SIMVASTATIN 40 MG TABLET [11366]","0093-7155-93","NDC","","","","","","","facility","both","1","EA","","0.22","0.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SITAGLIPTIN PHOSPHATE 50 MG TABLET [77616]","0006-0112-31","NDC","","","","","","","facility","both","1","EA","","18.24","6.38","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SO airplane w/wo joint CF","L3674","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","2233.11","","","","","","","fee schedule","1329.23","2658.46","APC"
"SODIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION [7301]","0409-7299-73","NDC","","","","","","","facility","both","1","EA","","0.70","0.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 0.9 % (FLUSH) INJECTION SYRINGE [7319]","8290306546","NDC","","","","","","","facility","both","1","EA","","0.14","0.05","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 0.9 % INJECTION SOLUTION [41463]","0409-4888-03","NDC","","","","","","","facility","both","1","EA","","2.98","1.04","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 0.9 % INJECTION SOLUTION [41463]","63323-186-10","NDC","","","","","","","facility","both","1","EA","","2.98","1.04","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION FOR SEPSIS [409910]","0338-0049-38","NDC","","","","","","","facility","both","1","EA","","208.34","72.92","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 BAG"
"SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION [27838]","0264-5802-00","NDC","","","","","","","facility","both","1","EA","","0.42","0.15","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION [27838]","0264-5802-00","NDC","","","","","","","facility","both","1","EA","","0.42","0.15","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION [27838]","0264-5802-00","NDC","","","","","","","facility","both","1","EA","","0.42","0.15","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 3 % HYPERTONIC INTRAVENOUS INJECTION SOLUTION [7321]","0338-0054-03","NDC","","","","","","","facility","both","1","EA","","1.35","0.47","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM CHLORIDE 3 % HYPERTONIC INTRAVENOUS INJECTION SOLUTION [7321]","0338-0054-03","NDC","","","","","","","facility","both","1","EA","","1.35","0.47","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM HYALURONATE 0.6 ML INTRAOCULAR SYRINGE [409168]","5047-45083-2","NDC","","","","","","","facility","both","1","EA","","193.16","67.60","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 SYRINGE"
"SODIUM PHOSPHATE 3 MMOLE/ML INGREDIENT ROUNDING ONLY [408522]","9999-0050-01","NDC","","","","","","","facility","both","1","EA","","3.51","1.23","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SODIUM POLYSTYRENE SULFONATE TGH ORAL SUSPENSION NICU [409701]","9999-0507-01","NDC","","","","","","","facility","both","1","EA","","2.00","0.70","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"SOMATROPIN 5 MG SUBCUTANEOUS SOLUTION [27314]","J2941","HCPCS","44087-1005-2","NDC","","","","","facility","both","1","EA","","1977.75","692.21","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 VIAL"
"SUCRALFATE 1 GRAM TABLET [11442]","68084-593-11","NDC","","","","","","","facility","both","1","EA","","0.41","0.14","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"SULFASALAZINE 500 MG TABLET [7562]","50268-730-15","NDC","","","","","","","facility","both","1","EA","","0.40","0.14","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"Sacituzumab govitecan-hziy","J9317","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","35.8","","","","","","","fee schedule","35.8","72.55",""
"Salivary Gland Procedures Except Sialoadenectomy","051","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Salivary Gland Procedures","139","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","14632.71","","","","","","","fee schedule","10027.81","34310.14","MSDRG Base Rate"
"Salivary Gland Procedures","139","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","","","[Stop Loss: Total Charges > 300000 | Total % of Charge: 40 | Not to Exceed Dollar: 9538] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 7630.65 Days: 4 Additional Days: 3703.89] [Normal vag. Del. 3 day stay-Case Rate: 5723.30 Days: 3 Additional Days: 3814.72] [Normal Newborn-Per Diem: 2327.26] [Lower Level Neonate-Per Diem: 3814.72] [Higher Level Neonate-Per Diem: 5723.30] [Severe Level Neonate-per diem: 6676.37]","","","","0","other","","","No services performed during 15-month lookback period."
"Salivary Gland Procedures","139","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Medicare Managed Care Plan","14364.22","","","","","","","fee schedule","10027.81","34310.14","MSDRG Base Rate"
"Salivary surgery procedure","42699","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","247.34","3993",""
"Sanograft, per sq cm","Q4319","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","129.95","","","","","","","fee schedule","129.95","2650","APC"
"Sargramostim injection","J2820","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","50.87","","","","","","","fee schedule","50.36","100.73","APC"
"Sargramostim injection","J2820","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","54.9","","","","","","","fee schedule","50.36","100.73","APC"
"Sargramostim injection","J2820","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","95.69","","","","","","","fee schedule","50.36","100.73","APC"
"Sars-cov-2 antb quantitative","86413","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","57.6","","","","","","","fee schedule","51.43","102.86","Laboratory"
"Sars-cov-2 antb quantitative","86413","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","54","","","","","","","fee schedule","51.43","102.86","APC"
"Sars-cov-2 covid-19 antibody","86769","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","84.26","","","","","","","fee schedule","42.13","84.26","APC"
"Sarscov2&inf a&b&rsv amp prb","87637","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","152.61","","","","","","","fee schedule","142.63","285.26","APC"
"Sarscov2&inf typ a&b w/optic","87812","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","75.22","","","","","","","fee schedule","74.48","148.96","APC"
"Sc dis vcam-1 whole blood","0121U","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","560.12","","","","","","","fee schedule","509.2","1018.4","APC"
"Sc std carbapenem resist gen","87183","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","38.6","","","","","","","fee schedule","35.09","70.18","APC"
"Sc ther infusion up to 1 hr","96369","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","237.67","","","","","","","fee schedule","222.12","444.24","APC"
"Sc ther infusion up to 1 hr","96369","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","444.24","","","","","","","fee schedule","222.12","444.24","APC"
"Sclerotx fluid collection","49185","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1724.73","","","","","","","fee schedule","940","4499","APC"
"Scoliosis dna alys","0004M","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","142.2","","","","","","","fee schedule","79","158","APC"
"Scr c/v cyto, automated sys","G0147","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","20.76","","","","","","","fee schedule","18.54","37.08","Laboratory"
"Scr mammo bi incl cad","77067","HCPCS","","","","","","","facility","outpatient","","","TC","","","Aetna","Medicare Managed Care Plan","88.23","","","","","","","fee schedule","87.36","174.72","APC"
"Screen pap by tech w md supv","P3000","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","18.84","","","","","","","fee schedule","18.54","37.08","APC"
"Second level cer diskectomy","22858","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","704","","","","","","","fee schedule","704","972",""
"Secondary urethral surgery","54340","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","7362.13",""
"Seizures With Mcc","100","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Seizures Without Mcc","101","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Seizures Without Mcc","101","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","9133.83","7066.23","9626.33","19","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Self-meas bp pt educaj/train","99473","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","45.31","","","","","","","fee schedule","30.2","60.41","APC"
"Semen analysis w/huhner","89300","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","10.14","","","","","","","fee schedule","9.84","19.68","APC"
"Semen analysis","G0027","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","6.61","","","","","","","fee schedule","6.5","13","APC"
"Sensorineural acuity test","92575","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","39","","","","","","","fee schedule","39","78.01","APC"
"Sensorineural acuity test","92575","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","59.06","","","","","","","fee schedule","39","78.01","APC"
"Sensorineural acuity test","92575","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","40.96","","","","","","","fee schedule","39","78.01","APC"
"Sentry sl matrix per sq cm","Q4348","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","137.75","","","","","","","fee schedule","129.95","2857.25","APC"
"Septic Arthritis With Cc","549","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 52.50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 223402] [BMT-Autologous-other-Case Rate: 114400] [Heart Transplant-Case Rate: 720917] [Kidney Transplant-Case Rate: 211790] [Liver Transplant-Case Rate: 378383] [Lung Transplant-Case Rate: 559053] [Pancreas Transplant-Case Rate: 346014]","","","","0","other","","","No services performed during 15-month lookback period."
"Septic Arthritis With Cc","549","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","27246.68","","","","","","","fee schedule","9670.13","30500.82",""
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","40445.12","","","","","","","fee schedule","13463.43","50344.37",""
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Employers Health Network","Web Tpa All Commercial Plans","31031.22","","","","","","","fee schedule","13463.43","50344.37",""
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","19955.66","","","","","","","fee schedule","13463.43","50344.37","MSDRG Base Rate"
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Septic Arthritis With Mcc","548","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Septic Arthritis Without Cc/Mcc","550","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","30500.82","","","","","","","fee schedule","6918.35","30500.82",""
"Septic Arthritis Without Cc/Mcc","550","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","10435.54","","","","","","","fee schedule","6918.35","30500.82","MSDRG Base Rate"
"Septic Arthritis Without Cc/Mcc","550","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","10435.54","","","","","","","fee schedule","6918.35","30500.82","MSDRG Base Rate"
"Septicemia Or Severe Sepsis With Mv >96 Hours","870","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo","148430.84","","","","","","","fee schedule","19945","173849.89",""
"Septicemia Or Severe Sepsis With Mv >96 Hours","870","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","68003.5","","","","","","","fee schedule","19945","173849.89","MSDRG Base Rate"
"Septicemia Or Severe Sepsis With Mv >96 Hours","870","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","95332","","","","","","","fee schedule","19945","173849.89","MSDRG Base Rate"
"Septicemia Or Severe Sepsis With Mv >96 Hours","870","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","","","[Stop Loss: Total Charges > 300000 | Total % of Charge: 40 | Not to Exceed Dollar: 9538] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 7630.65 Days: 4 Additional Days: 3703.89] [Normal vag. Del. 3 day stay-Case Rate: 5723.30 Days: 3 Additional Days: 3814.72] [Normal Newborn-Per Diem: 2327.26] [Lower Level Neonate-Per Diem: 3814.72] [Higher Level Neonate-Per Diem: 5723.30] [Severe Level Neonate-per diem: 6676.37]","132702.19","132702.19","132702.19","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Septicemia Or Severe Sepsis With Mv >96 Hours","870","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc","871","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 181250] [BMT-Autologous-other-Case Rate: 92815] [Heart Transplant-Case Rate: 584895] [Kidney Transplant-Case Rate: 171829] [Liver Transplant-Case Rate: 306990] [Lung Transplant-Case Rate: 453571] [Pancreas Transplant-Case Rate: 280728]","24793.06","14678.63","25728.45","81","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc","871","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","25529.99","","","","","","","fee schedule","15747.46","49039.84",""
"Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc","871","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","","","[Stop Loss: Total Charges > 285541 | Total % of Charge: 38.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1874]","37464.57","16723","40013.04","67","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc","872","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo","","","[Stop Loss: Total Charges > 1450367 | Total % of Charge: 28] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","17854","10999.22","21998.45","31","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc","872","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","17751.65","9104.07","19945","31","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc","872","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","45184.54","","","","","","","fee schedule","8273.78","45184.54",""
"Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc","872","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","3471.36","444.57","6586.32","20","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
