"""""""Hb Drainage Of Pilonida Cyst-Complicated""","45000077","CDM","450","RC","","","","","facility","both","","","","5133","1796.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Minor Small And Large Bowel Procedures With Mcc","344","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Minor Small And Large Bowel Procedures With Mcc","344","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","39669.65","","","","","","","fee schedule","21622.56","67335.75",""
"Minor Small And Large Bowel Procedures Without Cc/Mcc","346","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Minor Small And Large Bowel Procedures Without Cc/Mcc","346","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Miroderm","Q4175","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","259.91","","","","","","","fee schedule","68.56","259.91","APC"
"Miroderm","Q4175","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","246.91","","","","","","","fee schedule","68.56","259.91","APC"
"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes With Mcc","640","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","21460.2","","","","","","","fee schedule","10589.56","33190.55","Burn-Case Rate"
"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc","641","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc","641","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","10228.51","","","","","","","fee schedule","6203.77","19530.47","MSDRG Base Rate"
"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc","641","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Medicare Managed Care Plan","10040.83","","","","","","","fee schedule","6203.77","19530.47","MSDRG Base Rate"
"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc","641","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Miscellaneous M <46.50 and A >=77.50","A2004","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","19.03","","","","","","","fee schedule","19.03","19.03",""
"Miscellaneous M >=55.50 and M <66.50","A2002","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","133.85","","","","","","","fee schedule","129.95","259.91","APC"
"Miscellaneous M >=55.50 and M <66.50","A2002","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","259.91","","","","","","","fee schedule","129.95","259.91","APC"
"Mitomycin injection","J9280","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","60.15","","","","","","","fee schedule","20.35","60.15",""
"Mlg complet, per sq cm","Q4256","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","133.85","","","","","","","fee schedule","129.95","1186.85","APC"
"Mlg complet, per sq cm","Q4256","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","935.02","","","","","","","fee schedule","129.95","1186.85",""
"Mlg complet, per sq cm","Q4256","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","207.93","","","","","","","fee schedule","129.95","1186.85","APC"
"Mlh1 gene dup/delete variant","81294","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","205.7","","","","","","","fee schedule","202.4","404.8","APC"
"Mlh1 gene known variants","81293","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","496.5","","","","","","","fee schedule","331","662","APC"
"Mlh1 gene","81288","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","198.09","","","","","","","fee schedule","192.32","384.64","APC"
"Mlh1 mrna seq alys","0158U","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","308.34","","","","","","","fee schedule","282.88","565.76","APC"
"Mlt fam grp bhv train 1st 60","96202","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","26.76","","","","","","","fee schedule","17.67","35.34","APC"
"Mnl prep&insj dp rx dlvr dev","20700","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","704","","","","","","","fee schedule","704","972",""
"Mnpj of tmj w/anesth","21073","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1620.29","","","","","","","fee schedule","1620.29","3240.57","APC"
"Mnpj of tmj w/anesth","21073","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","2430.43","","","","","","","fee schedule","1620.29","3240.57","APC"
"Mobilization of colon","44139","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Modification of contact lens","92325","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","141.16","","","","","","","fee schedule","138.94","277.88","APC"
"Mog-igg1 antb flo cytmtry ea","86363","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","40.37","","","","","","","fee schedule","37.73","75.46","APC"
"Mohs 1 stage h/n/hf/g","17311","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1234.88","","","","","","","fee schedule","704","1543.59","APC"
"Mold sckt ext knee shin sach","L5150","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","4686.11","","","","","","","fee schedule","4299.18","8598.36","APC"
"Mold socket ank hgt w/ toe f","L5010","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1658.72","","","","","","","fee schedule","1564.83","3129.66","APC"
"Mold socket bent knee shin s","L5160","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","4769.64","","","","","","","fee schedule","4676.12","9352.24","APC"
"Monocyte dstrbj wdth whl bld","0427U","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","4.7","","","","","","","fee schedule","4.48","8.96","APC"
"Mononuclear cell antigen","86356","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","27.05","","","","","","","fee schedule","26.78","53.56","APC"
"Mopath procedure level 2","81401","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","146.59","","","","","","","fee schedule","137","274","APC"
"Mopath procedure level 2","81401","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","145.22","","","","","","","fee schedule","137","274","APC"
"Mopath procedure level 3","81402","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","270.59","","","","","","","fee schedule","150.33","300.66","APC"
"Mopath procedure level 5","81404","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","461.71","","","","","","","fee schedule","274.83","549.66","APC"
"Mopath procedure level 8","81407","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","863.2","","","","","","","fee schedule","846.27","1692.54","APC"
"Mopath procedure level 8","81407","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","888.58","","","","","","","fee schedule","846.27","1692.54","APC"
"Most, per sq cm","Q4328","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","207.93","","","","","","","fee schedule","129.95","4262.83","APC"
"Most, per sq cm","Q4328","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4262.83","","","","","","","fee schedule","129.95","4262.83",""
"Motor &/ sens nrve cndj test","95905","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","886.36","","","","","","","fee schedule","466.5","933.01","APC"
"Mouth Procedures With Cc/Mcc","137","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","23770.96","","","","","","","fee schedule","11222.96","36150.98","MSDRG Base Rate"
"Mouth Procedures With Cc/Mcc","137","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","2912.04","2912.04","10920.94","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Mouth Procedures Without Cc/Mcc","138","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Mouth Procedures Without Cc/Mcc","138","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","10544.55","","","","","","","fee schedule","6528.34","20330.18","MSDRG Base Rate"
"Mouth Procedures Without Cc/Mcc","138","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Mouth Procedures w/o CC","169","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Ppo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 70] [Medical-Per Diem: 1150] [Surgical-Per Diem: 1150] [ICU-Per Diem: 1600] [CCU-Per Diem: 1600] [Step Down-Per Diem: 1350] [C-Section 3 day stay-Case Rate: 3950 Days: 3 Additional Days: 685] [C-Section 4 day stay-Case Rate: 4635 Days: 4 Additional Days: 685] [Normal vag. Del. 2 day stay-Case Rate: 2700 Days: 2 Additional Days: 685] [Normal vag. Del. 3 day stay-Case Rate: 3385 Days: 3 Additional Days: 685] [Nursery  Level 1- Boarder-Per Diem: 375] [Nursery  Level 2-Per Diem: 900] [Nursery  Level 3-Per Diem: 1600] [Psych-Per Diem: 575] [IP High Cost Drugs (%BC): 70] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 90] [Cardiac Surgery (%BC): 70] [Transplants (%BC): 90] [Trauma  (%BC): 90]","","","","0","other","","","No services performed during 15-month lookback period."
