"Tis trnfr f/c/c/m/n/a/g/h/f","14041","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","2189.11","","","","","","","fee schedule","1517.25","4309.28","APC"
"Tis trnfr s/a/l 10 sq cm/<","14020","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2305.47","","","","","","","fee schedule","1517.25","4309.28","APC"
"Tis trnfr s/a/l 10.1-30 sqcm","14021","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2500","","","","","","","fee schedule","1517.25","4309.28",""
"Tisagenlecleucel car-pos t","Q2042","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","601193.82","","","","","","","fee schedule","578771.12","1183452.4","APC"
"Tisagenlecleucel car-pos t","Q2042","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","887589.3","","","","","","","fee schedule","578771.12","1183452.4","APC"
"Tissue culture lymphocyte","88230","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","209.68","","","","","","","fee schedule","116.49","232.98","APC"
"Tissue exam by pathologist","88304","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","91.42","","","","","","","fee schedule","54.42","108.84","APC"
"Tissue exam by pathologist","88304","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","87.07","","","","","","","fee schedule","54.42","108.84","APC"
"Tissue exam by pathologist","88307","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","598.91","","","","","","","fee schedule","374.32","748.64","APC"
"Tissue exam by pathologist","88309","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","891.84","","","","","","","fee schedule","841.35","1682.71","APC"
"Tissue exam for fungi","87220","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","4.34","","","","","","","fee schedule","4.27","8.54","APC"
"Tlh w/t/o 250 g or less","58571","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","11278.12","","","","","","","fee schedule","5506","22201.02","APC"
"Tlh w/t/o uterus over 250 g","58573","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","21090.97","","","","","","","fee schedule","5506","22201.02","APC"
"Tlso corset front","L0970","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","236.41","","","","","","","fee schedule","131.34","262.68","APC"
"Tlso corset front","L0970","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","262.68","","","","","","","fee schedule","131.34","262.68","APC"
"Tlso flex trnk sj-ss pre cst","L0456","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1966.27","","","","","","","fee schedule","1228.92","2457.84","APC"
"Tlso flex trnk sj-ss pre cst","L0456","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","2334.95","","","","","","","fee schedule","1228.92","2457.84","APC"
"Tlso full corset","L0974","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","548.62","","","","","","","fee schedule","274.31","548.62","APC"
"Tlso r fram soft ant pre cst","L0466","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","944.54","","","","","","","fee schedule","472.27","944.54","APC"
"Tlso rig fram pelvic pre cst","L0468","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","663.22","","","","","","","fee schedule","592.16","1184.32","APC, OP Rate"
"Tmpst auto tube dlvr sys","0583T","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","2592.46","","","","","","","fee schedule","1457","3240.57","APC"
"Tobramycin comp unit","J7685","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","70.64","","","","","","","fee schedule","70.64","70.64",""
"Tocilizumab injection","J3262","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","5.8","","","","","","","fee schedule","5.71","11.42","APC"
"Tocilizumab injection","J3262","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","8.64","","","","","","","fee schedule","5.71","11.42","APC"
"Toe joint transfer","26556","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","8259.49","","","","","","","fee schedule","3885","15155.02","APC"
"Tomosynthesis, mammo","G0279","HCPCS","","","","","","","facility","outpatient","","","TC","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","12.86","","","","","","","fee schedule","12.86","25.72","APC"
"Tone decay hearing test","92563","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","39.78","","","","","","","fee schedule","39","78.01","APC"
"Tone decay hearing test","92563","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","78.01","","","","","","","fee schedule","39","78.01","APC"
"Tongue removal neck surgery","41145","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Tongue suspension","41512","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","6367.41","","","","","","","fee schedule","2428","12363.91","APC"
"Tongue suspension","41512","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","11745.71","","","","","","","fee schedule","2428","12363.91","APC"
"Tongue to lip surgery","41510","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","990.66","","","","","","","fee schedule","990.66","6924.53",""
"Torsion ank & half solid sti","L2375","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","207.74","","","","","","","fee schedule","129.84","259.68","APC"
"Torsion straight knee joint","L2380","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","282.94","","","","","","","fee schedule","141.47","282.94","APC"
"Tot contact ak/knee disart s","L5650","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","615.59","","","","","","","fee schedule","597.66","1195.32","APC"
"Tot contact ak/knee disart s","L5650","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","639.5","","","","","","","fee schedule","597.66","1195.32","APC"
"Total cortisol","82533","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","16.79","","","","","","","fee schedule","16.3","32.6","APC"
"Total cortisol","82533","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","17.44","","","","","","","fee schedule","16.3","32.6","APC"
"Total hip arthroplasty","27132","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","15016.02","","","","","","","fee schedule","3885","26814.33","APC, OP Rate"
"Total knee arthroplasty","27447","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","10842","","","","","","","fee schedule","3885","26814.33",""
"Total tau","84394","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","130.98","","","","","","","fee schedule","128.92","257.84","APC"
"Total tau","84394","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","232.06","","","","","","","fee schedule","128.92","257.84","APC"
"Tp53 gene full gene sequence","81351","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","1078.31","","","","","","","fee schedule","641.85","1283.7","APC"
"Tp53 gene known famil vrnt","81353","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","308","","","","","","","fee schedule","308","616","Laboratory"
"Tpmt gene com variants","81335","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","187.05","","","","","","","fee schedule","174.81","349.62","APC"
"Tpmt gene com variants","81335","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","314.66","","","","","","","fee schedule","174.81","349.62","APC"
"Tpmt nudt15 genes","0034U","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","494.14","","","","","","","fee schedule","466.17","932.34","APC"
"Tprnl focal abltj mal prst8","0655T","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","5879.17","","","","","","","fee schedule","3760","11198.42","APC"
"Tprnl plmt biodegrdabl matrl","55874","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","8478.33","","","","","","","fee schedule","5282","14016","APC"
"Trabeculostomy interno laser","0621T","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","8201.25","","","","","","","fee schedule","3613","8632.89","APC"
"Trabeculostomy interno laser","0621T","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","4532.27","","","","","","","fee schedule","3613","8632.89","APC"
"Trach-esoph voice pros md in","L8509","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","144.69","","","","","","","fee schedule","135.22","270.44","APC"
"Tracheo-esophagoplasty cong","43314","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc","012","MS-DRG","","","","","","","facility","inpatient","","","","","","Naphcare","All Commercial Plans","","","[Medical-Per Diem: 2419] [Surgical-Per Diem: 2419]","","","","0","other","","","No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc","012","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","","","[Stop Loss: Total Charges > 271944 | Total % of Charge: 29.7] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1358]","3022.78","3022.78","3022.78","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","26676.79","26676.79","26676.79","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","55241.81","","","","","","","fee schedule","43299.69","134841.44","MSDRG Base Rate"
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","51694.17","","","","","","","fee schedule","43299.69","134841.44","MSDRG Base Rate"
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","79439.42","","","","","","","fee schedule","43299.69","134841.44",""
"Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck Without Major O.R.","004","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","136079.75","","","","","","","fee schedule","113386.03","353100.34","MSDRG Base Rate"
"Tracheostomy speaking valve","L8501","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","183.01","","","","","","","fee schedule","179.42","358.84","APC"
"Trans shoe solid stirrup new","L3630","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","139.01","","","","","","","fee schedule","124.12","248.24","APC, OP Rate"
"Transabdom amnioinfus w/us","59070","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","350.05","","","","","","","fee schedule","318.22","1502","APC"
"Transabdom amnioinfus w/us","59070","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","604.62","","","","","","","fee schedule","318.22","1502","APC"
"Transcath closure of vsd","93581","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","19143.34","","","","","","","fee schedule","18066","38286.69","APC"
"Transcath closure of vsd","93581","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","20866.24","","","","","","","fee schedule","18066","38286.69","APC"
"Transcath closure of vsd","93581","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","36372.35","","","","","","","fee schedule","18066","38286.69","APC"
"Transcath occlusion cns","61624","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","19143.34","","","","","","","fee schedule","3885","38286.69","APC"
"Transcrv abltj utrn fibrd rf","58580","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","7867.68","","","","","","","fee schedule","3885","15487.57","APC"
"Transcrv abltj utrn fibrd rf","58580","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8285.85","","","","","","","fee schedule","3885","15487.57","APC"
"Transcut tibial nerv stimula","E0736","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","52.9","","","","","","","fee schedule","52.38","104.76","APC"
"Transcut tibial nerv stimula","E0736","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","58.67","","","","","","","fee schedule","52.38","104.76","APC, OP Rate"
"Transcut tibial nerv stimula","E0736","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","99.52","","","","","","","fee schedule","52.38","104.76","APC"
"Transcutaneous methb","88741","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","15.74","","","","","","","fee schedule","9.37","18.74","APC"
"Transfer of embryo","58974","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1442.75","","","","","","","fee schedule","731.61","5766","APC"
"Transfer of embryo","58976","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","572.8","","","","","","","fee schedule","318.22","5766","APC"
"Transfer of spinal muscle","27105","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3451.05","","","","","","","fee schedule","1874.25","9732","APC"
"Transfer of spinal muscle","27105","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","6150.39","","","","","","","fee schedule","1874.25","9732","APC"
"Transfer tendon to pelvis","27098","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2428","","","","","","","fee schedule","1517.25","6833.76",""
"Transient Ischemia Without Thrombolytic","069","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Hmo/Ppo","14280.37","","","","","","","fee schedule","6421.61","20155.66",""
"Transient Ischemia Without Thrombolytic","069","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","18005.25","","","","","","","fee schedule","6421.61","20155.66",""
"Transient Ischemia Without Thrombolytic","069","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Translum dil eye canal","66174","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","4834.42","","","","","","","fee schedule","3278","9732","APC, OP Rate"
"Translum dil eye canal","66174","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","8632.89","","","","","","","fee schedule","3278","9732","APC"
"Transperi needle place pros","55875","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","10638.5","","","","","","","fee schedule","3983.52","11198.42","APC"
"Transperi needle place pros","55875","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","7046","","","","","","","fee schedule","3983.52","11198.42",""
"Transplant forearm tendon","25310","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3519.39","","","","","","","fee schedule","1517.25","6833.76","APC"
"Transplant forearm tendon","25310","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2428","","","","","","","fee schedule","1517.25","6833.76",""
"Transplant forearm tendon","25310","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2375","","","","","","","fee schedule","1517.25","6833.76",""
"Transplant forearm tendon","25312","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","2850","","","","","","","fee schedule","1874.25","9732",""
"Transplant of thigh tendon","27396","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","12124.02","","","","","","","fee schedule","1517.25","15155.02","APC"
"Transplant palm tendon","26485","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3519.39","","","","","","","fee schedule","1326.84","6833.76","APC"
"Transplant palm tendon","26485","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3656.06","","","","","","","fee schedule","1326.84","6833.76","APC"
"Transplant palm tendon","26485","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","3826.91","","","","","","","fee schedule","1326.84","6833.76","APC, OP Rate"
"Transplant/graft hand tendon","26483","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","6833.76",""
"Transplant/graft hand tendon","26483","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","6150.39","","","","","","","fee schedule","1517.25","6833.76","APC"
"Transplant/graft palm tendon","26489","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1517.25","","","","","","","fee schedule","1517.25","6833.76",""
"Transplantation of heart","33945","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Transplt allo lymphocytes","38242","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","1626.39","3993",""
"Transplt allo lymphocytes","38242","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2927.5","","","","","","","fee schedule","1626.39","3993","APC"
"Transplt autol hct/donor","38241","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1723.97","","","","","","","fee schedule","1626.39","3993","APC"
"Transurethral Procedures With Cc","669","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","17883.26","","","","","","","fee schedule","12418.69","38673.57",""
"Transurethral Procedures With Cc","669","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","17839.8","","","","","","","fee schedule","12418.69","38673.57","MSDRG Base Rate"
"Transurethral Procedures With Cc","669","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Ppo","","60","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Transurethral Procedures With Mcc","668","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","36789.87","","","","","","","fee schedule","13971.09","72876.26","MSDRG Base Rate"
"Transurethral Procedures Without Cc/Mcc","670","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","23158.01","","","","","","","fee schedule","7322.34","23881.4",""
"Transurethral Procedures Without Cc/Mcc","670","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","11922.34","","","","","","","fee schedule","7322.34","23881.4","MSDRG Base Rate"
"Transurethral Procedures Without Cc/Mcc","670","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Transurethral Procedures Without Cc/Mcc","670","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Transurethral Prostatectomy With Cc/Mcc","713","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Hmo/Ppo","","","[Stop Loss: Total Charges > 314809 | Excess % of Charge: 43] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1643] [Rehab-Per Diem: 2469]","","","","0","other","","","No services performed during 15-month lookback period."
"Transurethral Prostatectomy With Cc/Mcc","713","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","16046.13","","","","","","","fee schedule","10608","36134.49","MSDRG Base Rate"
"Transurethral Prostatectomy With Cc/Mcc","713","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","25262.03","","","","","","","fee schedule","10608","36134.49","MSDRG Base Rate"
"Transurethral Prostatectomy With Cc/Mcc","713","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","10686.29","10686.29","10686.29","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Transurethral Prostatectomy Without Cc/Mcc","714","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Transurethral Prostatectomy Without Cc/Mcc","714","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Transurethral Prostatectomy Without Cc/Mcc","714","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","17774.69","","","","","","","fee schedule","7204.34","23481.54","MSDRG Base Rate"
"Transurethral Prostatectomy Without Cc/Mcc","714","MS-DRG","","","","","","","facility","inpatient","","","","","","Naphcare","All Commercial Plans","","","[Medical-Per Diem: 2419] [Surgical-Per Diem: 2419]","","","","0","other","","","No services performed during 15-month lookback period."
"Transurethral Prostatectomy Without Cc/Mcc","714","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","12086.79","","","","","","","fee schedule","7204.34","23481.54","MSDRG Base Rate"
"Transurethral Prostatectomy Without Cc/Mcc","714","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","12205.28","","","","","","","fee schedule","7204.34","23481.54","MSDRG Base Rate"
"Transurethral rf treatment","53860","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2218.53","","","","","","","fee schedule","2116","4499","APC"
"Transvaginal us non-ob","76830","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","163.76","","","","","","","fee schedule","109.17","218.35","APC"
"Trauma Respons w/hosp criti","G0390","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1405.85","","","","","","","fee schedule","1391.93","2783.86","APC"
"Trauma Respons w/hosp criti","G0390","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","1461.53","","","","","","","fee schedule","1391.93","2783.86","APC"
"Trauma Response with Critical Care","5045","APC","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","","","[Lesser Than Charges paid at %: 100] [OP Surg. Group 1 ($): FEE SCHEDULE] [OP Surg. Group 2 ($): FEE SCHEDULE] [OP Surg. Group 3 ($): FEE SCHEDULE] [OP Surg. Group 4 ($): FEE SCHEDULE] [OP Surg. Group 5 ($): FEE SCHEDULE] [OP Surg. Group 6 ($): FEE SCHEDULE] [OP Surg. Group 7 ($): FEE SCHEDULE] [OP Surg. Group 8 ($): FEE SCHEDULE] [OP Surg. Group 9 ($): FEE SCHEDULE] [OP Surg. Group 10 ($): FEE SCHEDULE] [OP Surg. Ungroupable ($): 2591.35] [Emergency Department ($): 1047] [CT Scan OP ($): 953] [MRI OP ($): 1334] [OP High Cost Drugs (%BC): 50] [Other Outpatient Implant (%BC): 50] [Ambulance--Air  (%BC): 33] [All Other OP (%BC): 33]","","","","0","other","","","No services performed during 15-month lookback period."
"Trauma Response with Critical Care","5045","APC","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","","","[Lesser Than Charges paid at %: 100] [OP Surg. Group 1 ($): FEE SCHEDULE] [OP Surg. Group 2 ($): FEE SCHEDULE] [OP Surg. Group 3 ($): FEE SCHEDULE] [OP Surg. Group 4 ($): FEE SCHEDULE] [OP Surg. Group 5 ($): FEE SCHEDULE] [OP Surg. Group 6 ($): FEE SCHEDULE] [OP Surg. Group 7 ($): FEE SCHEDULE] [OP Surg. Group 8 ($): FEE SCHEDULE] [OP Surg. Group 9 ($): FEE SCHEDULE] [OP Surg. Group 10 ($): FEE SCHEDULE] [OP Surg. Ungroupable ($): 3993] [Arthroscopy ($): 5766] [Cardiac Cath ($): 7777] [Laparoscopy ($): 5766] [PTCA ($): 15446] [Observation (%BC): 39.3 Maximum Reimbursement 4681] [Critical Care (%BC): 39.3] [CT Scan OP ($): 1807] [MRI OP ($): 2106] [Occupational Therapy ($): 232] [Physical Therapy ($): 232] [Resp. Services/Therapy ($): 232] [Speech Therapy ($): 232] [OP High Cost Drugs ($): FEE SCHEDULE] [Other Outpatient Implant (%BC): 36.7] [Ambulance--Air  (%BC): 72.6] [All Other OP (%BC): 39.3]","","","","0","other","","","No services performed during 15-month lookback period."
"Trauma To The Skin, Subcutaneous Tissue And Breast With Mcc","604","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Trauma To The Skin, Subcutaneous Tissue And Breast With Mcc","604","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","23416.12","","","","","","","fee schedule","8531.88","37129.13",""
