IMP FEMORAL HEAD EXACTECH,14014491,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,652.00000,,Aetna,Commercial,,397.72,,,,,,,326.00,586.80,percent of total billed charges,
IMP FEMORAL HEAD EXACTECH,14014491,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,652.00000,,Preferred Health Partnership,Commercial,,554.20,,,,,,,326.00,586.80,percent of total billed charges,
IMP FEMORAL HEAD EXACTECH,14014491,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,652.00000,,Southern Nuclear,Commercial,,554.20,,,,,,,326.00,586.80,percent of total billed charges,
IMP FEMORAL HEAD EXACTECH,14014491,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,652.00000,,Evolutions,Workers' Compensation,,521.60,,,,,,,326.00,2374.28,percent of total billed charges,
IMP FEMORAL SEGMENT 15-2971/17,14017975,CDM,278,RC,,,,,facility,inpatient,,,2106.00000,,Gulf Health Plans,Commercial,,1790.10,,,,,,,1053.00,1895.40,percent of total billed charges,
IMP FEMORAL SEGMENT 15-2971/17,14017975,CDM,278,RC,,,,,facility,outpatient,,,2106.00000,,Tethys,Commercial,,1684.80,,,,,,,1053.00,1895.40,percent of total billed charges,
IMP FEMORAL STEM EXACTECH,14014492,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4791.00000,,Mississippi Physicians,Commercial,,4072.35,,,,,,,2395.50,4311.90,percent of total billed charges,
IMP FEMORAL STEM EXACTECH,14014492,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4791.00000,,North Mississippi Health Link,Commercial,,4311.90,,,,,,,2395.50,4311.90,percent of total billed charges,
IMP FEMORAL STEM PROXIMAL,14006476,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5173.00000,,United Healthcare,Commercial,,4606.04,,,,,,,2374.28,4655.70,percent of total billed charges,
IMP HEAD BIPOLAR EUROCONE TAPR,14013943,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1476.00000,,Coventry,Workers' Comp,,771.21,,,,,,,738.00,1328.40,percent of total billed charges,
IMP HEAD BIPOLAR EUROCONE TAPR,14013943,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1476.00000,,Galaxy Health Network,Commercial,,1328.40,,,,,,,738.00,1328.40,percent of total billed charges,
IMP HEAD BIPOLAR EUROCONE TAPR,14013943,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1476.00000,,Preferred Health Partnership,Commercial,,1254.60,,,,,,,738.00,2374.28,percent of total billed charges,
IMP HEAD FEM DELTA CERMIC 40MM,14018476,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3002.00000,,Cigna,New Business,,2289.03,,,,,,,1501.00,2701.80,percent of total billed charges,
IMP HEAD FEM DELTA CERMIC 40MM,14018476,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3002.00000,,Coventry,Commercial,,1951.30,,,,,,,1501.00,2701.80,percent of total billed charges,
IMP HEAD FEM DELTA CERMIC 40MM,14018476,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3002.00000,,GEHA,Commercial,,2551.70,,,,,,,1501.00,2701.80,percent of total billed charges,
IMP HEAD FEM MOD BIPOLAR ENC,14005901,CDM,278,RC,,,,,facility,inpatient,,,1659.00000,,Gulf Health Plans,Commercial,,1410.15,,,,,,,829.50,1493.10,percent of total billed charges,
IMP HEAD FEM MOD BIPOLAR ENC,14005901,CDM,278,RC,,,,,facility,inpatient,,,1659.00000,,Healthcare Alliance,PPO,,1327.20,,,,,,,829.50,1493.10,percent of total billed charges,
IMP HEAD FEMORAL LFIT V40 TAP,14005111,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1184.00000,,Cigna,New Business,,902.80,,,,,,,592.00,2374.28,percent of total billed charges,
IMP HEAD FEMORAL LFIT V40 TAP,14005111,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1184.00000,,Construction Claims Management,Workers' Compensation,,651.20,,,,,,,592.00,2374.28,percent of total billed charges,
IMP HEAD FEMORAL LFIT V40 TAP,14012380,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,986.00000,,AlaMed,Workers' Compensation,,739.50,,,,,,,493.00,2374.28,percent of total billed charges,
IMP HEAD HUMERAL VERSA-DIAL,14014787,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3326.00000,,NovaNet,Workers' Compensation,,2660.80,,,,,,,1663.00,2993.40,percent of total billed charges,
IMP HIP ACE LINR DUAL MOBILITY,14008780,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3204.00000,,Healthcare Alliance,PPO,,2563.20,,,,,,,1602.00,2883.60,percent of total billed charges,
IMP HIP ACE SHELL CLUSTER HOLE,14009094,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,2684.00000,,Mississippi Physicians,Commercial,,2281.40,,,,,,,1342.00,2415.60,percent of total billed charges,
IMP HIP ACE SHELL CLUSTER TRIT,14005902,CDM,278,RC,,,,,facility,inpatient,,,2631.00000,,United Healthcare,Commercial,,1430.74,,,,,,,1315.50,2367.90,percent of total billed charges,
IMP HIP ACE SHELL CLUSTER TRIT,14005902,CDM,278,RC,,,,,facility,inpatient,,,2631.00000,,University of Alabama,Athletics,,1315.50,,,,,,,1315.50,2367.90,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
IMP HIP ACE SHELL CLUSTER TRIT,14005902,CDM,278,RC,,,,,facility,outpatient,,,2631.00000,,NovaNet,Commercial,,2367.90,,,,,,,1315.50,2367.90,percent of total billed charges,
IMP HIP ACET CUP PINNAC SECTOR,14009572,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1970.00000,,Cigna,Commercial,,1319.90,,,,,,,985.00,1773.00,percent of total billed charges,
IMP HIP ACET CUP PINNAC SECTOR,14009572,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1970.00000,,NovaNet,Commercial,,1773.00,,,,,,,985.00,1773.00,percent of total billed charges,
IMP HIP ACET INS TRIDENT CONST,14008781,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,5525.00000,,NovaNet,Commercial,,4972.50,,,,,,,2762.50,4972.50,percent of total billed charges,
IMP HIP ACET INS TRIDENT CONST,14008781,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5525.00000,,Department of Labor,Workers' Compensation,,3038.75,,,,,,,2374.28,4972.50,percent of total billed charges,
IMP HIP ACET INS TRIDENT CONST,14008781,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5525.00000,,Starcare,Workers' Compensation,,4420.00,,,,,,,2374.28,4972.50,percent of total billed charges,
IMP HIP ACET INS TRIDENT CONST,14008781,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5525.00000,,TriWest,Qualifying Choice Program,,2374.28,,,,,,,2374.28,4972.50,fee schedule,
IMP HIP ACET LINEER PINNACLE 1,14008591,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7123.00000,,Galaxy Health Network,Commercial,,6410.70,,,,,,,2374.28,6410.70,percent of total billed charges,
IMP HIP ACET LINEER PINNACLE 1,14008591,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7123.00000,,NovaNet,Workers' Compensation,,5698.40,,,,,,,2374.28,6410.70,percent of total billed charges,
IMP HIP ACET LINEER PINNACLE 2,14009347,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7085.00000,,Humana,Commercial,,6022.25,,,,,,,2374.28,6376.50,percent of total billed charges,
IMP HIP ACET LINEER PINNACLE 2,14009347,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7085.00000,,Mississippi Physicians,Commercial,,6022.25,,,,,,,2374.28,6376.50,percent of total billed charges,
IMP HIP ACET LINER FREEDOM,14012221,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3803.00000,,Construction Claims Management,Workers' Compensation,,2091.65,,,,,,,1901.50,3422.70,percent of total billed charges,
IMP HIP ACET LINER R3 XLPE,14007638,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3117.00000,,Galaxy Health Network,Commercial,,2805.30,,,,,,,1558.50,2805.30,percent of total billed charges,
IMP HIP ACET LINER R3 XLPE,14007638,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3117.00000,,National Provider Network,Commercial,,2805.30,,,,,,,1558.50,2805.30,percent of total billed charges,
IMP HIP ACET LINER TRINITY,14006429,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1725.00000,,Multiplan,Commercial,,1414.50,,,,,,,862.50,1552.50,percent of total billed charges,
IMP HIP ACET LINER TRINITY,14006429,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1725.00000,,National Provider Network,Commercial,,1552.50,,,,,,,862.50,1552.50,percent of total billed charges,
IMP HIP ACET LINER VITELENE,14013832,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2369.00000,,Southern Nuclear,Commercial,,2013.65,,,,,,,1184.50,2374.28,percent of total billed charges,
IMP HIP ACET LINER X-ALT,14006913,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1610.00000,,Construction Claims Management,Workers' Compensation,,885.50,,,,,,,805.00,1449.00,percent of total billed charges,
IMP HIP ACET LINER X-ALT,14006913,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1610.00000,,Coventry,Commercial,,1046.50,,,,,,,805.00,1449.00,percent of total billed charges,
IMP HIP ACET LINER X-ALT,14006913,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1610.00000,,Prime Health Services,Commercial,,1449.00,,,,,,,805.00,2374.28,percent of total billed charges,
IMP HIP ACET SHELL RESTORATI,14015990,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4208.00000,,Evolutions,Commercial,,3787.20,,,,,,,2104.00,3787.20,percent of total billed charges,
IMP HIP ACET SHELL TRITANIUM,14007035,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5737.00000,,Healthcare Alliance,PPO,,4589.60,,,,,,,2374.28,5163.30,percent of total billed charges,
IMP HIP ACET SHELL TRITANIUM,14007035,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5737.00000,,NovaNet,Commercial,,5163.30,,,,,,,2374.28,5163.30,percent of total billed charges,
IMP HIP ACETAAB LINER TRINITY,14009095,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,2058.00000,,Coventry,Network Access,,1337.70,,,,,,,1029.00,1852.20,percent of total billed charges,
IMP HIP ACETAAB LINER TRINITY,14009095,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2058.00000,,Cigna,New Business,,1569.22,,,,,,,1029.00,2374.28,percent of total billed charges,
IMP HIP ACETAAB LINER TRINITY,14009095,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2058.00000,,North Alabama Managed Care,Commercial,,1337.70,,,,,,,1029.00,2374.28,percent of total billed charges,
IMP HIP ACETAAB LINER TRINITY,14009095,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2058.00000,,NovaNet,Workers' Compensation,,1646.40,,,,,,,1029.00,2374.28,percent of total billed charges,
IMP HIP ACETAB CAGE PROTRUSIO,14006235,CDM,278,RC,,,,,facility,outpatient,,,4723.00000,,Mississippi Physicians,Commercial,,4014.55,,,,,,,2361.50,4250.70,percent of total billed charges,
IMP HIP ACETAB LINER VIVACIT E,14012167,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3031.00000,,Construction Claims Management,Workers' Compensation,,1667.05,,,,,,,1515.50,2727.90,percent of total billed charges,
IMP HIP ACETAB LINER VIVACIT E,14012167,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3031.00000,,Gulf Health Plans,Commercial,,2576.35,,,,,,,1515.50,2727.90,percent of total billed charges,
IMP HIP ACETAB SHELL CONTINUUM,14009588,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4864.00000,,NovaNet,Commercial,,4377.60,,,,,,,2432.00,4377.60,percent of total billed charges,
IMP HIP ACETAB SHELL CONTINUUM,14009588,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4864.00000,,Coventry,Commercial,,3161.60,,,,,,,2374.28,4377.60,percent of total billed charges,
IMP HIP ACETAB SHELL CONTINUUM,14012199,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3886.00000,,Evolutions,Commercial,,3497.40,,,,,,,1943.00,3497.40,percent of total billed charges,
IMP HIP ACETAB SHELL CONTINUUM,14012199,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3886.00000,,Select Value Care,Workers' Compensation,,3108.80,,,,,,,1943.00,3497.40,percent of total billed charges,
IMP HIP ACETAB SHELL PROTRUSIO,14013944,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3568.00000,,United Healthcare,Commercial,,1940.28,,,,,,,1784.00,3211.20,percent of total billed charges,
IMP HIP ACETAB SHELL PROTRUSIO,14013944,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3568.00000,,Prime Health Services,Commercial,,3211.20,,,,,,,1784.00,3211.20,percent of total billed charges,
IMP HIP ACETAB SHELL PROTRUSIO,14013944,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3568.00000,,University of Alabama,Athletics,,1784.00,,,,,,,1784.00,3211.20,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
IMP HIP ACETAB SHELL TM,14014322,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7338.00000,,Coventry,Workers' Comp,,3834.11,,,,,,,2374.28,6604.20,percent of total billed charges,
IMP HIP ACETAB SHELL TM,14014322,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7338.00000,,Heritage Summit Health,Workers' Compensation,,4035.90,,,,,,,2374.28,6604.20,percent of total billed charges,
IMP HIP ACETAB SHIM TM,14005903,CDM,278,RC,,,,,facility,outpatient,,,1937.00000,,Cigna,Commercial,,1297.79,,,,,,,968.50,1743.30,percent of total billed charges,
IMP HIP ACETAB SHIM TM,14005903,CDM,278,RC,,,,,facility,outpatient,,,1937.00000,,Cigna,New Business,,1476.96,,,,,,,968.50,1743.30,percent of total billed charges,
IMP HIP ACETABULAR LINER 40X62,14006431,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,6832.00000,,Southern Nuclear,Commercial,,5807.20,,,,,,,3416.00,6148.80,percent of total billed charges,
IMP HIP ACETABULAR LINER 40X62,14006431,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,6832.00000,,Cigna,Commercial,,4577.44,,,,,,,2374.28,6148.80,percent of total billed charges,
IMP HIP ACETABULAR LINER 40X62,14006431,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,6832.00000,,Coventry,Commercial,,4440.80,,,,,,,2374.28,6148.80,percent of total billed charges,
IMP HIP ACETABULAR LINER,14013893,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3143.00000,,Healthcare Alliance,PPO,,2514.40,,,,,,,1571.50,2828.70,percent of total billed charges,
IMP HIP ACETABULAR SHELL G7,14009432,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,5959.00000,,Southern Nuclear,Commercial,,5065.15,,,,,,,2979.50,5363.10,percent of total billed charges,
IMP HIP ACETABULAR SHELL G7,14014187,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4676.00000,,Healthcare Alliance,PPO,,3740.80,,,,,,,2338.00,4208.40,percent of total billed charges,
IMP HIP ACETABULAR SHELL G7,14014187,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4676.00000,,Gulf Health Plans,Commercial,,3974.60,,,,,,,2338.00,4208.40,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14007639,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4010.00000,,National Provider Network,Commercial,,3609.00,,,,,,,2005.00,3609.00,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14007639,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4010.00000,,Healthcare Alliance,PPO,,3208.00,,,,,,,2005.00,3609.00,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14007639,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4010.00000,,Southern Nuclear,Commercial,,3408.50,,,,,,,2005.00,3609.00,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14007639,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4010.00000,,University of Alabama,Athletics,,2005.00,,,,,,,2005.00,3609.00,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
IMP HIP ACETABULAR SHELL R3,14007640,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4006.00000,,Humana,Commercial,,3405.10,,,,,,,2003.00,3605.40,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14007641,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,2752.00000,,Healthcare Alliance,PPO,,2201.60,,,,,,,1376.00,2476.80,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14007641,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2752.00000,,Cigna,New Business,,2098.40,,,,,,,1376.00,2476.80,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14008890,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,2301.00000,,North Alabama Managed Care,Commercial,,1495.65,,,,,,,1150.50,2070.90,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14008890,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2301.00000,,Prime Health Services,Commercial,,2070.90,,,,,,,1150.50,2374.28,percent of total billed charges,
IMP HIP ACETABULAR SHELL R3,14008890,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2301.00000,,Tethys,Commercial,,1840.80,,,,,,,1150.50,2374.28,percent of total billed charges,
IMP HIP ACETABULAR SHELL,14007908,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2379.00000,,Galaxy Health Network,Commercial,,2141.10,,,,,,,1189.50,2374.28,percent of total billed charges,
IMP HIP BALL JOINT HOFFMAN,14011750,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1935.00000,,Healthcare Alliance,PPO,,1548.00,,,,,,,967.50,1741.50,percent of total billed charges,
IMP HIP BUTTRESS GRIPTION TF,14009389,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5159.00000,,CorVel,Workers' Compensation,,4127.20,,,,,,,2374.28,4643.10,percent of total billed charges,
IMP HIP BUTTRESS GRIPTION TF,14009389,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5159.00000,,Department of Labor,Workers' Compensation,,2837.45,,,,,,,2374.28,4643.10,percent of total billed charges,
IMP HIP BUTTRESS GRIPTION TF,14009389,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5159.00000,,Preferred Health Partnership,Commercial,,4385.15,,,,,,,2374.28,4643.10,percent of total billed charges,
IMP HIP BUTTRESS GRIPTION TF,14013510,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4293.00000,,GEHA,Commercial,,3649.05,,,,,,,2146.50,3863.70,percent of total billed charges,
IMP HIP BUTTRESS GRIPTION TF,14013510,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4293.00000,,Prime Health Services,Workers' Compensation,,3434.40,,,,,,,2146.50,3863.70,percent of total billed charges,
IMP HIP BUTTRESS GRIPTION TF,14013510,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4293.00000,,University of Alabama,Athletics,,2146.50,,,,,,,2146.50,3863.70,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
IMP HIP CONE BODY RESTORATION,14007036,CDM,278,RC,,,,,facility,inpatient,,,8014.00000,,Galaxy Health Network,Commercial,,7212.60,,,,,,,4007.00,7212.60,percent of total billed charges,
IMP HIP CONE BODY RESTORATION,14007036,CDM,278,RC,,,,,facility,inpatient,,,8014.00000,,North Alabama Managed Care,Commercial,,5209.10,,,,,,,4007.00,7212.60,percent of total billed charges,
IMP HIP CONE BODY RESTORATION,14007036,CDM,278,RC,,,,,facility,outpatient,,,8014.00000,,Viva,Commercial,,4808.40,,,,,,,4007.00,7212.60,percent of total billed charges,
IMP HIP CUP MULTIHOLE INTEGRIP,14014646,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5625.00000,,Heritage Summit Health,Workers' Compensation,,3093.75,,,,,,,2374.28,5062.50,percent of total billed charges,
IMP HIP FEM HEAD ARTICUL/EZE M,14014196,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,597.00000,,NovaNet,Commercial,,537.30,,,,,,,298.50,2374.28,percent of total billed charges,
IMP HIP FEM HEAD ARTICUL/EZE M,14014196,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,597.00000,,Phifer,Health Benefit Plans,,507.45,,,,,,,298.50,2374.28,percent of total billed charges,
IMP HIP FEM HEAD BIOLOX,14005976,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1680.00000,,United Healthcare,Commercial,,1495.87,,,,,,,840.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD DELTA CERAMIC,14005162,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1151.00000,,Heritage Summit Health,Workers' Compensation,,633.05,,,,,,,575.50,1035.90,percent of total billed charges,
IMP HIP FEM HEAD DELTA CERAMIC,14005162,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1151.00000,,Evolutions,Commercial,,1035.90,,,,,,,575.50,2374.28,percent of total billed charges,
IMP HIP FEM HEAD DELTA CERAMIC,14005162,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1151.00000,,Vantage Health Plan,Commercial,,978.35,,,,,,,575.50,2374.28,percent of total billed charges,
IMP HIP FEM HEAD DELTA CERAMIC,14009760,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3156.00000,,North Alabama Managed Care,Commercial,,2051.40,,,,,,,1578.00,2840.40,percent of total billed charges,
IMP HIP FEM HEAD DELTA CERAMIC,14009760,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3156.00000,,Department of Labor,Workers' Compensation,,1735.80,,,,,,,1578.00,2840.40,percent of total billed charges,
IMP HIP FEM HEAD DELTA CERAMIC,14009760,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3156.00000,,Mississippi Physicians,Commercial,,2682.60,,,,,,,1578.00,2840.40,percent of total billed charges,
IMP HIP FEM HEAD DELTA TS REV,14009722,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4526.00000,,Viva,Commercial,,2715.60,,,,,,,2263.00,4073.40,percent of total billed charges,
IMP HIP FEM HEAD DELTA TS REV,14016199,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3565.00000,,Mississippi Physicians,Commercial,,3030.25,,,,,,,1782.50,3208.50,percent of total billed charges,
IMP HIP FEM HEAD MOD BIO-MOORE,14009348,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,986.00000,,United Healthcare,Commercial,,536.19,,,,,,,493.00,887.40,percent of total billed charges,
IMP HIP FEM HEAD MOD BIO-MOORE,14009348,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,986.00000,,Department of Labor,Workers' Compensation,,542.30,,,,,,,493.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD MOD BIO-MOORE,14009348,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,986.00000,,Southern Nuclear,Commercial,,838.10,,,,,,,493.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD SROM,14012211,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1476.00000,,Construction Claims Management,Workers' Compensation,,811.80,,,,,,,738.00,1328.40,percent of total billed charges,
IMP HIP FEM HEAD SROM,14012211,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1476.00000,,Mississippi Physicians,Commercial,,1254.60,,,,,,,738.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD SROM,14012211,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1476.00000,,Prime Health Services,Workers' Compensation,,1180.80,,,,,,,738.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD ULTAMET ARTIC,14006372,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1680.00000,,AlaMed,Workers' Compensation,,1260.00,,,,,,,840.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD ULTAMET ARTIC,14006372,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1680.00000,,CorVel,Workers' Compensation,,1344.00,,,,,,,840.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD ULTAMET ARTIC,14006372,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1680.00000,,NovaNet,Commercial,,1512.00,,,,,,,840.00,2374.28,percent of total billed charges,
IMP HIP FEM HEAD ULTAMET ARTIC,14006372,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1680.00000,,TriWest,Qualifying Choice Program,,2374.28,,,,,,,840.00,2374.28,fee schedule,
IMP HIP FEM STEM ACROS,14007042,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,7031.00000,,Construction Claims Management,Workers' Compensation,,3867.05,,,,,,,3515.50,6327.90,percent of total billed charges,
IMP HIP FEM STEM ACROS,14007042,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,7031.00000,,Mississippi Physicians,Commercial,,5976.35,,,,,,,3515.50,6327.90,percent of total billed charges,
IMP HIP FEM STEM ACROS,14007042,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,7031.00000,,AlaMed,Workers' Compensation,,5273.25,,,,,,,2374.28,6327.90,percent of total billed charges,
IMP HIP FEM STEM EXTEN GMRS,14006264,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,5632.00000,,Multiplan,Commercial,,4618.24,,,,,,,2816.00,5068.80,percent of total billed charges,
IMP HIP FEM STEM EXTEN GMRS,14006264,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,5632.00000,,Prime Health Services,Commercial,,5068.80,,,,,,,2374.28,5068.80,percent of total billed charges,
IMP HIP FEM STEM METHA,14013831,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3673.00000,,Gulf Health Plans,Commercial,,3122.05,,,,,,,1836.50,3305.70,percent of total billed charges,
IMP HIP FEM STEM METHA,14013831,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,3673.00000,,Preferred Health Partnership,Commercial,,3122.05,,,,,,,1836.50,3305.70,percent of total billed charges,
IMP HIP FEM STEM METHA,14013831,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3673.00000,,North Alabama Managed Care,Commercial,,2387.45,,,,,,,1836.50,3305.70,percent of total billed charges,
IMP HIP FEM STEM METHA,14013831,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3673.00000,,Preferred Health Partnership,Commercial,,3122.05,,,,,,,1836.50,3305.70,percent of total billed charges,
IMP HIP FEM STEM REDAPT MOD PF,14016322,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,33975.00000,,AlaMed,Workers' Compensation,,25481.25,,,,,,,2374.28,30577.50,percent of total billed charges,
IMP HIP FEMORAL HEAD COCR,14007068,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,1184.00000,,University of Alabama,Athletics,,592.00,,,,,,,592.00,1065.60,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
