"Noncdm Charge Record Medical Supplies","140570_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"616","616",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140624_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"231","231",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140634_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"192.5","192.5",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140714_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"770","770",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140738_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"770","770",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140783_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"2310","2310",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140898_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"6006","6006",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140910_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"924","924",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","140_C1769_278","CDM","278","RC","C1769","HCPCS",,,"facility","both",,,,"18.92","18.92",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141058_270","CDM","270","RC",,,,,"facility","both",,,,"906.4","906.4",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141103_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"877.8","877.8",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141122_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"6160","6160",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141196_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"1819.4","1819.4",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141218_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"2772","2772",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141299_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"8516.2","8516.2",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141480_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"924","924",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141572_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"847","847",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141590_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"438.9","438.9",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141601_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"385","385",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141747_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"770","770",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","141970_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"2695","2695",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","142018_270","CDM","270","RC",,,,,"facility","both",,,,"511.5","511.5",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","142105_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"4004","4004",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","142413_C1874_278","CDM","278","RC","C1874","HCPCS",,,"facility","both",,,,"29256.7","29256.7",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143037_270","CDM","270","RC",,,,,"facility","both",,,,"2013","2013",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143049_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"434.5","434.5",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143120_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"26180","26180",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143244_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"4620","4620",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143336_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"1820.5","1820.5",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143706_C1889_624","CDM","624","RC","C1889","HCPCS",,,"facility","both",,,,"58520","58520",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","143972_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"1309","1309",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144050_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"847","847",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144147_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"618.57","618.57",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144170_270","CDM","270","RC",,,,,"facility","both",,,,"659.96","659.96",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144386_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"46200","46200",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144767_C1883_275","CDM","275","RC","C1883","HCPCS",,,"facility","both",,,,"916.3","916.3",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144768_C1883_275","CDM","275","RC","C1883","HCPCS",,,"facility","both",,,,"916.3","916.3",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","144825_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"126.13","126.13",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145011_Q4100_278","CDM","278","RC","Q4100","HCPCS",,,"facility","both",,,,"6.39","6.39",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145069_270","CDM","270","RC",,,,,"facility","both",,,,"1654.4","1654.4",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145311_270","CDM","270","RC",,,,,"facility","both",,,,"1815","1815",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145316_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"2926","2926",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145437_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"2772","2772",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145471_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"318.97","318.97",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","145504_C1776_278","CDM","278","RC","C1776","HCPCS",,,"facility","both",,,,"877.8","877.8",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146058_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"49280","49280",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146129_C1751_278","CDM","278","RC","C1751","HCPCS",,,"facility","both",,,,"212.3","212.3",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146131_C1757_278","CDM","278","RC","C1757","HCPCS",,,"facility","both",,,,"3826.9","3826.9",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146456_C1874_278","CDM","278","RC","C1874","HCPCS",,,"facility","both",,,,"2463.72","2463.72",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146502_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"283.8","283.8",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146573_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"84.7","84.7",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146602_C1766_278","CDM","278","RC","C1766","HCPCS",,,"facility","both",,,,"1555.4","1555.4",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146722_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"1232","1232",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146729_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"1386","1386",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146945_C1889_278","CDM","278","RC","C1889","HCPCS",,,"facility","both",,,,"308","308",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Noncdm Charge Record Medical Supplies","146996_C1713_278","CDM","278","RC","C1713","HCPCS",,,"facility","both",,,,"847","847",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
