"Dpyd gene common variants","81232","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","174.81",,,,,,,"fee schedule","131.11","370.6",
"Drain bl w/cath insertion","51102","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","2222.51",,,,,,,"fee schedule","2096.71","5051.48","APC"
"Drain lower leg bursa","27604","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3478.81",,,,,,,"fee schedule","3281.9","6957.62","APC"
"Drain lower leg lesion","27603","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","6176.62",,,,,,,"fee schedule","2913.5","6176.62","APC"
"Drain lower leg lesion","27603","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3600",,,,,,,"fee schedule","2913.5","6176.62",
"Drain neck/chest lesion","21501","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","2942.64",,,,,,,"fee schedule","2913.5","6176.62","APC"
"Drain open abdom abscess","49040","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","3051","5843.31",
"Drain ovary abscess percut","58822","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","5405",,,,,,,"fee schedule","3051","7870",
"Drain ovary abscess percut","58822","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","7268.12",,,,,,,"fee schedule","3051","7870",
"Drain shoulder bursa","23031","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5495",,,,,,,"fee schedule","2913.5","6293.23",
"Drain spinal cord cyst","62268","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","887.15","4840.09",
"Drain thigh/knee lesion","27301","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3514.53",,,,,,,"fee schedule","2913.5","6293.23",
"Drain thigh/knee lesion","27301","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3600",,,,,,,"fee schedule","2913.5","6293.23",
"Drain thyroid/tongue cyst","60000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5051.48",,,,,,,"fee schedule","1556.28","5051.48",
"Drain/inj joint/bursa w/o us","20605","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","1580",,,,,,,"fee schedule","307.88","4840.09",
"Drain/inj joint/bursa w/us","20611","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","1343",,,,,,,"fee schedule","307.88","4840.09",
"Drainage mouth roof lesion","42000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","244.69",,,,,,,"fee schedule","237.57","5345.54","APC"
"Drainage mouth roof lesion","42000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","237.57","5345.54",
"Drainage of arm bursa","23931","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3011.79",,,,,,,"fee schedule","1656.59","5345.54",
"Drainage of arm bursa","23931","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","5345.54",,,,,,,"fee schedule","1656.59","5345.54",
"Drainage of bone lesion","26992","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3314.72",,,,,,,"fee schedule","3011.79","8655","APC"
"Drainage of bone lesion","27303","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","3011.79","8655",
"Drainage of breast lesion","19000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","710.27","4840.09",
"Drainage of eye","65810","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","2453.69",,,,,,,"fee schedule","2314.8","6293.23","APC"
"Drainage of forearm bursa","25031","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","1612.85","5345.54",
"Drainage of forearm lesion","25028","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","2987",,,,,,,"fee schedule","2572","6957.62",
"Drainage of forearm lesion","25028","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3514.53",,,,,,,"fee schedule","2572","6957.62",
"Drainage of gland abscess","56420","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","202.78","4840.09",
"Drainage of hematoma/fluid","10140","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","1755.99",,,,,,,"fee schedule","1656.59","5051.48","APC"
"Drainage of kidney lesion","50390","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","710.27","4840.09",
"Drainage of kidney lesion","50390","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","710.27","4840.09",
"Drainage of kidney","50040","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","4419.21",,,,,,,"fee schedule","3051","7268.12",
"Drainage of mouth lesion","41000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","540.96","4840.09",
"Drainage of mouth lesion","41007","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4557",,,,,,,"fee schedule","1556.28","5051.48",
"Drainage of mouth lesion","41016","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","2572","12588",
"Drainage of mouth lesion","41018","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","3590",,,,,,,"fee schedule","1556.28","5051.48",
"Drainage of nose lesion","30000","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","237.57","4840.09",
"Drainage of ovarian cyst(s)","58800","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5495",,,,,,,"fee schedule","3011.79","6883.46",
"Drainage of ovarian cyst(s)","58805","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","5405",,,,,,,"fee schedule","3011.79","6883.46",
"Drainage of ovarian cyst(s)","58805","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","6883.46",,,,,,,"fee schedule","3011.79","6883.46","APC"
"Drainage of palm bursa","26025","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","2572","6957.62",
"Drainage of palm bursas","26030","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","3826",,,,,,,"fee schedule","2912","6957.62",
"Drainage of prostate abscess","55720","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3571",,,,,,,"fee schedule","2572","7495.56","APC"
"Drainage of rectal abscess","45005","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","3425",,,,,,,"fee schedule","1200.26","5345.54",
"Drainage of rectal abscess","45020","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","2784.06","5902.2",
"Drainage of scrotum abscess","55100","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","3425",,,,,,,"fee schedule","1656.59","5051.48",
"Drainage of skin abscess","10060","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","201.24","4840.09",
"Drainage of throat abscess","42720","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3525.02",,,,,,,"fee schedule","2572","7050.03","APC"
"Drainage of urinary leakage","53085","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4557",,,,,,,"fee schedule","2096.71","5051.48",
"Draw blood off venous device","36591","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","1343",,,,,,,"fee schedule","133.45","4840.09",
"Dress/debrid p-thick burn l","16030","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","419.98",,,,,,,"fee schedule","407.74","4840.09","APC"
"Dress/debrid p-thick burn l","16030","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","407.74","4840.09",
"Dress/debrid p-thick burn m","16025","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","426.63",,,,,,,"fee schedule","201.24","4840.09","APC"
"Dress/debrid p-thick burn m","16025","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","1580",,,,,,,"fee schedule","201.24","4840.09",
"Dress/debrid p-thick burn s","16020","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","426.63",,,,,,,"fee schedule","201.24","4840.09","APC"
"Dressing change not for burn","15852","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","2987",,,,,,,"fee schedule","741.31","4840.09",
"Drug admin & hemodynmic meas","93463","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","1343",,,,,,,"fee schedule","1343","2572",
"Drug assay adalimumab","80145","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","38.57",,,,,,,"fee schedule","28.93","81.77",
"Drug assay amiodarone","80151","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","33.55",,,,,,,"fee schedule","13.98","39.52",
"Drug assay amiodarone","80151","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","19.2",,,,,,,"fee schedule","13.98","39.52","APC"
"Drug assay amiodarone","80151","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","19.76",,,,,,,"fee schedule","13.98","39.52","APC"
"Drug assay cyclosporine","80158","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","18.05",,,,,,,"fee schedule","13.54","38.27",
"Drug assay everolimus","80169","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","19.51",,,,,,,"fee schedule","10.3","29.11",
"Drug assay felbamate","80167","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","18.64",,,,,,,"fee schedule","13.98","39.52",
"Drug assay felbamate","80167","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","19.76",,,,,,,"fee schedule","13.98","39.52","APC"
"Drug assay lacosamide","80235","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","38.53",,,,,,,"fee schedule","20.33","57.47",
"Drug assay posaconazole","80187","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","27.65",,,,,,,"fee schedule","20.33","57.47","APC"
"Drug assay posaconazole","80187","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","28.74",,,,,,,"fee schedule","20.33","57.47","APC"
"Drug assay salicylate","80179","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","25.46",,,,,,,"fee schedule","13.98","39.52",
"Drug assay vedolizumab","80280","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","38.57",,,,,,,"fee schedule","28.93","81.77","APC"
"Drug asy hydroxychloroquine","80220","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","18.64",,,,,,,"fee schedule","13.98","39.52","APC"
"Drug screen amphetamines 1/2","80324","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","36.24",,,,,,,"fee schedule","18.12","43.48",
"Drug screen amphetamines 1/2","80324","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","18.12",,,,,,,"fee schedule","18.12","43.48",
"Drug screen quan lamotrigine","80175","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","18.1",,,,,,,"fee schedule","9.94","28.09",
"Drug screen quant tiagabine","80199","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","27.65",,,,,,,"fee schedule","20.33","57.47","APC"
"Drug screen quant tiagabine","80199","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","27.11",,,,,,,"fee schedule","20.33","57.47",
"Drug screen quant zonisamide","80203","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","11.26",,,,,,,"fee schedule","9.94","28.09",
"Drug screening tramadol","80373","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","43.48",,,,,,,"fee schedule","18.12","43.48",
"Drug test prsmv chem anlyzr","80307","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","62.14",,,,,,,"fee schedule","46.61","131.74","APC"
"Drug test prsmv dir opt obs","80305","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","26.71",,,,,,,"fee schedule","9.45","26.71","APC"
"Drug/substance nos 4-6","80376","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","36.24",,,,,,,"fee schedule","18.12","43.48",
"Dstrj extensive retinopathy","67227","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","4140.45",,,,,,,"fee schedule","2572","8359.77","APC"
"Dup-scan hemo compl uni std","93986","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","106.96",,,,,,,"fee schedule","104.86","222.31","APC"
"Dx bronchoscope/brush","31623","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","1785.28","5345.54",
"Dx bronchoscope/wash","31622","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","1785.28","5051.48",
"Dx bronchoscope/wash","31622","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","4249",,,,,,,"fee schedule","1785.28","5051.48",
"Dx duod intub w/asp specs","43757","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","909.73","4840.09",
"Dx duod intub w/asp specs","43757","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","964.31",,,,,,,"fee schedule","909.73","4840.09","APC"
"Dx lmbr spi pnxr w/fluor/ct","62328","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","722.18",,,,,,,"fee schedule","708.02","4840.09","APC"
"Dx mammo incl cad bi","77066","HCPCS",,,,,,,"facility","outpatient",,,"TC",,,"Aetna","Medicare Managed Care Plan","100.8",,,,,,,"fee schedule","98.82","209.5","APC"
"Dx mammo incl cad bi","77066","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","206.39",,,,,,,"fee schedule","138","301.35",
"Dxa bone density/peripheral","77081","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","88.16",,,,,,,"fee schedule","32.87","199.53","APC"
"Dxa bone density/peripheral","77081","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","41.86",,,,,,,"fee schedule","32.87","199.53",
"Dxa bone density/peripheral","77081","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","199.53",,,,,,,"fee schedule","32.87","199.53",
"Dysequilibrium","149","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hmo",,,"[Stop Loss: Total Charges > 199621.03 | Total % of Charge: 69] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 17240.57] [Normal Vaginal Delivery-Case Rate: 12314.69] [Psych-Per Diem: 2293] [Rehab-Per Diem: 3661.16] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]","11561.77","11561.77","11561.77","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Dysport: 1 Vial In 1 Carton (0299-5962-30)  / 1 Injection, Powder, Lyophilized, For Solution In 1 Vial","106761_00299596230","CDM","636","RC","J0586","HCPCS","00299596230","NDC","facility","both","1","EA",,"0.12","0.12",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"ELISA HIV-1/HIV-2 screen","G0433","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","18.29",,,,,,,"fee schedule","13.72","38.77",
"ESD endoscopy or colonoscopy","C9779","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","4454.79",,,,,,,"fee schedule","3011.79","11385",
"Each addtnl prefab post","D2957","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","654.93",,,,,,,"fee schedule","648.44","1374.7","APC"
"Each addtnl prefab post","D2957","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","687.35",,,,,,,"fee schedule","648.44","1374.7","APC"
"Ear, Nose, Mouth And Throat Malignancy With Cc","147","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange",,,"[Stop Loss: Total Charges > 258976 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Nursery  Level 1- Boarder-Per Diem: 1487] [Nursery  Level 2-Per Diem: 2066] [Nursery  Level 3-Per Diem: 2360] [Nursery  Level 4-NICU-Per Diem: 2697] [Alcohol/ Chemical Dependency-Per Diem: 1696] [Psych-Per Diem: 1696] [Rehab-Per Diem: 2046] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 44934 Days: 8 Additional Days: 4452] [PTCA-Per Diem: 17045 Days: 4 Additional Days: 4452] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Pathways Exchange","23657.93",,,,,,,"fee schedule","20701.75","48699.5",
"Ear, Nose, Mouth And Throat Malignancy Without Cc/Mcc","148","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Ppo",,"72",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
