MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,255,MS-DRG,,,,,,,facility,inpatient,,,,43697.42000,Health Net,Medicare,,25225.62,,,,,,,25225.62,79188.37,fee schedule,
MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,255,MS-DRG,,,,,,,facility,inpatient,,,,43697.42000,Wellpoint,Medicare Advantage HMO,,25225.62,,,,,,,25225.62,79188.37,fee schedule,
MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,255,MS-DRG,,,,,,,facility,inpatient,,,,43697.42000,Wellpoint,Medicare Advantage HMO,,25225.62,,,,,,,25225.62,79188.37,fee schedule,
MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITHOUT CC/MCC,257,MS-DRG,,,,,,,facility,inpatient,,,,15764.16000,Health Net,Medicare,,9183.63,,,,,,,9183.63,43520.72,fee schedule,
MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITHOUT CC/MCC,257,MS-DRG,,,,,,,facility,inpatient,,,,15764.16000,Kaiser Foundation Health Plan,Medicare Advantage,,9183.63,,,,,,,9183.63,43520.72,fee schedule,
MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITHOUT CC/MCC,257,MS-DRG,,,,,,,facility,inpatient,,,,15764.16000,Kaiser Foundation Health Plan,Medicare Advantage,,9183.63,,,,,,,9183.63,43520.72,fee schedule,
MS-DRG 42.00: UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITHOUT CC/MCC,257,MS-DRG,,,,,,,facility,inpatient,,,,15764.16000,United Healthcare,Medicare Advantage,,9183.63,,,,,,,9183.63,43520.72,fee schedule,
MS-DRG 42.00: URETHRAL PROCEDURES WITH CC/MCC,671,MS-DRG,,,,,,,facility,inpatient,,,,27233.34000,Mercy Care,Mercy Care Advantage,,16920.92,,,,,,,16920.92,52167.78,fee schedule,
MS-DRG 42.00: URETHRAL PROCEDURES WITHOUT CC/MCC,672,MS-DRG,,,,,,,facility,inpatient,,,,14921.07000,Aetna,Medicare Advantage,,11067.25,,,,,,,11067.25,33122.02,fee schedule,"Delays due to unavailability of PAHS, or delay in Company response to requests from Hospital for PAHS, will result in an additional per diem payment of $684 for Qualified Health Plan and $560 for Medicare Advantage plan."
MS-DRG 42.00: URETHRAL STRICTURE,697,MS-DRG,,,,,,,facility,inpatient,,,,17704.85000,Blue Cross Blue Shield of Arizona,Commercial,,22025.22,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,10205.88,30319.48,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
MS-DRG 42.00: URINARY STONES WITHOUT MCC,694,MS-DRG,,,,,,,facility,inpatient,,,,12455.43000,Banner Health,Medicare Advantage,,8155.77,,,,,,,8155.77,23649.07,fee schedule,
MS-DRG 42.00: UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,743,MS-DRG,,,,,,,facility,inpatient,,,,18484.31000,Health Net,Medicare,,12037.42,,,,,,,12037.42,36278.66,fee schedule,
MS-DRG 42.00: UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,743,MS-DRG,,,,,,,facility,inpatient,,,,18484.31000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,12037.42,,,,,,,12037.42,36278.66,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
MS-DRG 42.00: UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,737,MS-DRG,,,,,,,facility,inpatient,,,,31401.06000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,19476.14,,,,,,,19476.14,72343.12,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
MS-DRG 42.00: UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC,736,MS-DRG,,,,,,,facility,inpatient,,,,61831.77000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,37514.33,,,,,,,37514.33,119171.46,fee schedule,
MS-DRG 42.00: UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC,736,MS-DRG,,,,,,,facility,inpatient,,,,61831.77000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,37514.33,,,,,,,37514.33,119171.46,fee schedule,
MS-DRG 42.00: UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC,736,MS-DRG,,,,,,,facility,inpatient,,,,61831.77000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,37514.33,,,,,,,37514.33,119171.46,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
MS-DRG 42.00: VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITH CC,797,MS-DRG,,,,,,,facility,inpatient,,,,15843.69000,Aetna,Medicare Advantage,,9893.37,,,,,,,4992.00,16841.94,fee schedule,"Delays due to unavailability of PAHS, or delay in Company response to requests from Hospital for PAHS, will result in an additional per diem payment of $684 for Qualified Health Plan and $560 for Medicare Advantage plan."
MS-DRG 42.00: VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITH CC,797,MS-DRG,,,,,,,facility,inpatient,,,,15843.69000,United Healthcare,UHC Doctor's Plan,,10133.00,,,,,,,4992.00,16841.94,case rate,"When Eligible Charges exceed the Inpatient Outlier Threshold, the contract rate will be designated % of Eligible Charges for the entire admission."
MS-DRG 42.00: VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITHOUT CC/MCC,798,MS-DRG,,,,,,,facility,inpatient,,,,13282.62000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,11139.00,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,4992.00,16324.06,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
MS-DRG 42.00: VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,806,MS-DRG,,,,,,,facility,inpatient,,,,11882.77000,Care 1st,Medicare Advantage,,7618.12,,,,,,,4992.00,12569.90,fee schedule,
MS-DRG 42.00: VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH MCC,805,MS-DRG,,,,,,,facility,inpatient,,,,16034.58000,United Healthcare,Commercial,,11147.00,,,,,,,4992.00,20223.20,case rate,"When Eligible Charges exceed the Inpatient Outlier Threshold, the contract rate will be designated % of Eligible Charges for the entire admission."
MS-DRG 42.00: VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITHOUT CC/MCC,807,MS-DRG,,,,,,,facility,inpatient,,,,10403.39000,Banner Health,Medicare Advantage,,6815.37,,,,,,,4992.00,11245.36,fee schedule,"Organ Acquisition charges will be paid at 100% of current Organ Acquisition Costs (OAC) amount as calculated in accordance with CMS Provider Reimbursement Manual, Part 1 - Chapter 31, Organ Acquisition Payment Policy, as may be amended in the future."
MS-DRG 42.00: VEIN LIGATION AND STRIPPING,263,MS-DRG,,,,,,,facility,inpatient,,,,44938.19000,Gold Kidney Health Plan,Medicare Advantage,,28419.40,,,,,,,20428.93,81173.76,fee schedule,
MS-DRG 42.00: VEIN LIGATION AND STRIPPING,263,MS-DRG,,,,,,,facility,inpatient,,,,44938.19000,Humana,Medicare Advantage,,26610.89,,,,,,,20428.93,81173.76,fee schedule,
MS-DRG 42.00: VENTRICULAR SHUNT PROCEDURES WITH MCC,031,MS-DRG,,,,,,,facility,inpatient,,,,65490.45000,Banner Health,Medicare Advantage,,39867.71,,,,,,,39867.71,126828.51,fee schedule,"Organ Acquisition charges will be paid at 100% of current Organ Acquisition Costs (OAC) amount as calculated in accordance with CMS Provider Reimbursement Manual, Part 1 - Chapter 31, Organ Acquisition Payment Policy, as may be amended in the future."
MS-DRG 42.00: VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,033,MS-DRG,,,,,,,facility,inpatient,,,,25817.59000,Banner Health,Medicare Advantage,,15728.42,,,,,,,15728.42,53882.33,fee schedule,
MS-DRG 42.00: VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,033,MS-DRG,,,,,,,facility,inpatient,,,,25817.59000,Health Net,Commerical Exchange Product,,23278.06,,,,,,,15728.42,53882.33,fee schedule,
MS-DRG 42.00: VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,033,MS-DRG,,,,,,,facility,inpatient,,,,25817.59000,Health Net,Commerical Exchange Product,,23278.06,,,,,,,15728.42,53882.33,fee schedule,
MS-DRG 42.00: VIRAL ILLNESS WITHOUT MCC,866,MS-DRG,,,,,,,facility,inpatient,,,,14602.92000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,10029.34,,,,,,,9117.58,26778.47,fee schedule,"IP Transplant services are paid at 110% of Medicare allowable, plus 100% of the CMS organ Acquisition Charge. Hematopoietic stem cell acquisition, manipulation, transport, and storage is also reimbursed at 100%. Inpatient services not reimbursed by Medicare require prior authorization for 60% of billed charges reimbursement."
MS-DRG 42.00: VIRAL MENINGITIS WITHOUT CC/MCC,076,MS-DRG,,,,,,,facility,inpatient,,,,14682.46000,Care 1st,Medicare Advantage,,9416.18,,,,,,,9416.18,27749.98,fee schedule,
MS-DRG 42.00: WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH MCC,463,MS-DRG,,,,,,,facility,inpatient,,,,90099.08000,Banner Health,Medicare Advantage,,51126.67,,,,,,,51126.67,163461.27,fee schedule,"Organ Acquisition charges will be paid at 100% of current Organ Acquisition Costs (OAC) amount as calculated in accordance with CMS Provider Reimbursement Manual, Part 1 - Chapter 31, Organ Acquisition Payment Policy, as may be amended in the future."
MS-DRG 42.00: WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,465,MS-DRG,,,,,,,facility,inpatient,,,,29762.60000,"Cigna Healthcare of Arizona, Inc.",Commercial,,52543.07,,,,,,,17036.28,65045.93,case rate,"If Hospital’s total Billed Charges for Covered Services rendered with respect to a particular Participant’s continuous acute inpatient confinement exceed $355,665.00, Hospital will be reimbursed at a 38.7% reduction from Hospital’s Billed Charges, less applicable Copayments, Coinsurance and Deductibles, for Covered Services rendered to the Participant during the entire covered acute inpatient stay and the applicable case rate or per diem specified above shall not apply."
MS-DRG 42.00: WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,465,MS-DRG,,,,,,,facility,inpatient,,,,29762.60000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,54638.53,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,17036.28,65045.93,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
MS-DRG 42.00: WOUND DEBRIDEMENTS FOR INJURIES WITH CC,902,MS-DRG,,,,,,,facility,inpatient,,,,29985.30000,"Health Choice Arizona, Inc.",Medicare Advantage,,18538.50,,,,,,,18538.50,57430.86,fee schedule,"Transplants: All solid organ procurement and transport in and out of the Provider’s service area will be paid at 100% of the Medicare Standard Acquisition Charge (“SAC”). The organ acquisition reimbursement will follow Medicare provisions. The Payment of organ acquisition is calculated according to the D-4 Cost Report, Part III, Summary of Cost and Charges by dividing the Net Organ Acquisition Cost and Charges (line 69) by the Medicare Useable Organs (line 63). Cellular Therapy Acquisition is based on the most current, publicly available Medicare cost report (commonly known as a D-6 report) and billed under Revenue Code 815."
MS-DRG 42.00: WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,901,MS-DRG,,,,,,,facility,inpatient,,,,68846.90000,Aetna,Joint Venture,,89819.53,,,,,,,42099.23,134089.08,case rate,"If Eligible Billed Charges for inpatient covered services exceed the stop loss threshold limit, then the inpatient days prior to, including the date on which threshold is reached, will be reimbursed at the set per diem rate. Delays in discharge solely due to unavailability of PABHS, or delay in Company response to requests from Hospital for PABHS, are paid at an additional per diem rate. Company may determine that the Inpatient level of care provided for a given service was not Medically Necessary. If Banner Health agrees to accept Company’s level of care determination, Banner Health may resubmit the claim with Observation bill type for payment of Covered Services in accordance with the Observation Case Rate for non-rehab stays. For rehab stays, a case rate will be paid."
MS-DRG 42.00: WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,901,MS-DRG,,,,,,,facility,inpatient,,,,68846.90000,Blue Cross Blue Shield of Arizona,Commercial,,81234.40,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,42099.23,134089.08,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
MS-DRG 42.00: WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,901,MS-DRG,,,,,,,facility,inpatient,,,,68846.90000,United Healthcare,Medicare Advantage,,42099.23,,,,,,,42099.23,134089.08,fee schedule,
MS-DRG 42.00: WOUND DEBRIDEMENTS FOR INJURIES WITHOUT CC/MCC,903,MS-DRG,,,,,,,facility,inpatient,,,,19756.90000,"Health Choice Arizona, Inc.",Medicare Advantage,,12227.18,,,,,,,12227.18,42604.86,fee schedule,"Transplants: All solid organ procurement and transport in and out of the Provider’s service area will be paid at 100% of the Medicare Standard Acquisition Charge (“SAC”). The organ acquisition reimbursement will follow Medicare provisions. The Payment of organ acquisition is calculated according to the D-4 Cost Report, Part III, Summary of Cost and Charges by dividing the Net Organ Acquisition Cost and Charges (line 69) by the Medicare Useable Organs (line 63). Cellular Therapy Acquisition is based on the most current, publicly available Medicare cost report (commonly known as a D-6 report) and billed under Revenue Code 815."
MYELOGRAPHY 2+ REGIONS S&I,3223419,CDM,320,RC,72270,CPT,,,facility,outpatient,,,2703.00000,762.25000,Provider Network of America,Commercial,,2027.25,,,,,,,137.96,3620.61,percent of total billed charges,
MYELOGRAPHY CERVICAL S&I,3223377,CDM,320,RC,72240,CPT,,,facility,outpatient,,,2139.00000,603.20000,Banner University Health Plan,Medicare Advantage,,842.06,,,,,,,107.77,3620.61,fee schedule,
MYELOGRAPHY CERVICAL S&I,3223377,CDM,320,RC,72240,CPT,,,facility,outpatient,,,2139.00000,603.20000,Health Net,Medicare,,842.06,,,,,,,107.77,3620.61,fee schedule,
MYELOGRAPHY CERVICAL S&I,3223377,CDM,320,RC,72240,CPT,,,facility,outpatient,,,2139.00000,603.20000,United Healthcare,UHC Doctor's Plan,,3070.63,,,,,,,107.77,3620.61,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
MYELOGRAPHY LUMBOSACRAL S&I,3223385,CDM,320,RC,72265,CPT,,,facility,outpatient,,,2139.00000,603.20000,Aetna,Medical Rental,,1127.25,,,,,,,108.80,3620.61,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
MYELOGRAPHY LUMBOSACRAL S&I,3223385,CDM,320,RC,72265,CPT,,,facility,outpatient,,,2139.00000,603.20000,Aetna,Medicare Advantage,,842.06,,,,,,,108.80,3620.61,fee schedule,
MYELOGRAPHY LUMBOSACRAL S&I,3223385,CDM,320,RC,72265,CPT,,,facility,outpatient,,,2139.00000,603.20000,Banner University Health Plan,Medicare Advantage,,842.06,,,,,,,108.80,3620.61,fee schedule,
MYELOGRAPHY LUMBOSACRAL S&I,3223385,CDM,320,RC,72265,CPT,,,facility,outpatient,,,2139.00000,603.20000,UPMC Health Plan,Medicare Advantage,,842.06,,,,,,,108.80,3620.61,fee schedule,
MYELOGRAPHY THORACIC S&I,3223401,CDM,320,RC,72255,CPT,,,facility,inpatient,,,2141.00000,603.76000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,963.45,,,,,,,963.45,1605.75,percent of total billed charges,
MYELOGRAPHY THORACIC S&I,3223401,CDM,320,RC,72255,CPT,,,facility,outpatient,,,2141.00000,603.76000,Banner University Health Plan,Medicare Advantage,,842.06,,,,,,,101.51,3620.61,fee schedule,
MYRIAD MATRIX FIX INT 10X20 THIN/SC,6315576,CDM,278,RC,A2032,HCPCS,,,facility,inpatient,,,28.00000,8.01000,Plotkin Health,Plotkin Health,,12.60,,,,,,,12.60,21.00,percent of total billed charges,
MYRIAD MATRIX FIX INT 10X20 THIN/SC,6315576,CDM,278,RC,A2032,HCPCS,,,facility,outpatient,,,28.00000,8.01000,Aetna,Broad Network,,15.96,,,,,,,4.03,29.04,percent of total billed charges,
MYRIAD MATRIX FIX INT 20X20 THIN/SC,6315584,CDM,278,RC,A2032,HCPCS,,,facility,outpatient,,,27.40000,7.84000,Oscar Health Plan,Commercial,,13.70,,,,,,,3.95,29.04,percent of total billed charges,
NEEDLE BIOPSY LVL 01,2773331,CDM,272,RC,,,,,facility,outpatient,,,166.00000,35.69000,"Health Choice Arizona, Inc.",ACA Health Plan,,83.00,,,,,,,23.92,124.50,percent of total billed charges,
NEEDLE BIOPSY LVL 02,2773349,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,Arizona Physicians IPA,Medicaid,,45.10,,,,,,,45.10,234.75,percent of total billed charges,
NEEDLE BIOPSY LVL 03,2773356,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,390.26,,,,,,,85.60,445.50,percent of total billed charges,
NEEDLE BIOPSY LVL 04,2778488,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,Arizona Physicians IPA,Medicaid,,163.12,,,,,,,163.12,849.00,percent of total billed charges,
NEEDLE BIOPSY LVL 06,2778504,CDM,272,RC,,,,,facility,inpatient,,,5861.00000,1260.12000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,2637.45,,,,,,,2637.45,4395.75,percent of total billed charges,
NEEDLE BIOPSY LVL 06,2778504,CDM,272,RC,,,,,facility,outpatient,,,5861.00000,1260.12000,Arizona Physicians IPA,Medicaid,,844.57,,,,,,,844.57,4395.75,percent of total billed charges,
NEEDLE BIOPSY MRW BONE PWR LVL 01,6289417,CDM,272,RC,C1830,HCPCS,,,facility,outpatient,,,594.00000,127.71000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,390.26,,,,,,,85.60,706.78,percent of total billed charges,
NEEDLE BIOPSY MRW BONE PWR LVL 01,6289417,CDM,272,RC,C1830,HCPCS,,,facility,outpatient,,,594.00000,127.71000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,237.60,,,,,,,85.60,706.78,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
NEEDLE BRACHYTHERAPY LVL 01,2773364,CDM,272,RC,C1715,HCPCS,,,facility,outpatient,,,166.00000,35.69000,Banner University Health Plan,AZ Medicaid - AHCCCS,,37.18,,,,,,,33.20,706.78,percent of total billed charges,
NEEDLE BRACHYTHERAPY LVL 02,6280366,CDM,272,RC,C1715,HCPCS,,,facility,outpatient,,,588.00000,126.42000,Aetna,Joint Venture,,271.66,,,,,,,117.60,706.78,percent of total billed charges,
NEEDLE INSUFFLATION LVL 01,2773380,CDM,272,RC,,,,,facility,outpatient,,,166.00000,35.69000,Plotkin Health,Plotkin Health,,74.70,,,,,,,23.92,124.50,percent of total billed charges,
NEEDLE INSUFFLATION LVL 02,2773398,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,United Healthcare,UHC Doctor's Plan,,151.81,,,,,,,45.10,234.75,percent of total billed charges,
NEEDLE SPECIALTY LVL 04,2773430,CDM,272,RC,,,,,facility,outpatient,,,1413.00000,303.80000,Provider Network of America,Commercial,,1059.75,,,,,,,203.61,1059.75,percent of total billed charges,
NEEDLE SPECIALTY LVL 05,2773448,CDM,272,RC,,,,,facility,outpatient,,,1888.00000,405.92000,"Cigna Healthcare of Arizona, Inc.",Commercial,,1297.06,,,,,,,272.06,1416.00,percent of total billed charges,
NEEDLE SPECIALTY LVL 09,6277552,CDM,272,RC,,,,,facility,inpatient,,,3340.00000,718.10000,Quiktrip Corporation,Commercial,,1803.60,,,,,,,1503.00,2505.00,percent of total billed charges,
NEEDLE SPECIALTY LVL 09,6277552,CDM,272,RC,,,,,facility,outpatient,,,3340.00000,718.10000,Provider Network of America,Commercial,,2505.00,,,,,,,481.29,2505.00,percent of total billed charges,
NEEDLE SPECIALTY LVL 11,6290290,CDM,272,RC,,,,,facility,outpatient,,,4153.00000,892.90000,Aetna,Medical Rental,,2188.63,,,,,,,598.45,3114.75,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
NEUROMATRIX 2.5CM LENGTH/0.5CM,6292346,CDM,278,RC,C9355,HCPCS,,,facility,outpatient,,,430.50000,123.12000,Aetna,Designated Group,,208.36,,,,,,,62.04,1304.14,percent of total billed charges,
NEUROMATRIX 2.5CM LENGTH/0.5CM,6292346,CDM,278,RC,C9355,HCPCS,,,facility,outpatient,,,430.50000,123.12000,Aetna,Medicare Advantage,,86.10,,,,,,,62.04,1304.14,percent of total billed charges,
NEUROMATRIX 2.5CM LENGTH/0.5CM,6292346,CDM,278,RC,C9355,HCPCS,,,facility,outpatient,,,430.50000,123.12000,Arizona Medical Network,Commercial,,301.35,,,,,,,62.04,1304.14,percent of total billed charges,
NIPPLE/AREOLA RECONSTRUCTION,19350,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,5175.17,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
NITROGLYCERIN/0.4MG 10MG FLER,8404188,CDM,637,RC,J3490,HCPCS,,,facility,outpatient,1,EA,0.82000,0.27000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,UD,0.32800,,,,,,,0.11816,0.61500,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
NM BONE&/JOINT BODY WHOLE,3411303,CDM,341,RC,78306,CPT,,,facility,outpatient,,,3625.00000,1439.12000,Carelon,Medicare Advantage,,449.69,,,,,,,273.41,2718.75,fee schedule,
NM BONE&/JOINT LTD,3411246,CDM,341,RC,78300,CPT,,,facility,outpatient,,,1816.00000,720.95000,Aetna,Broad Network,,1047.83,,,,,,,273.41,1909.17,percent of total billed charges,
NM BONE&/JOINT LTD,3411246,CDM,341,RC,78300,CPT,,,facility,outpatient,,,1816.00000,720.95000,Aetna,Designated Group,,891.66,,,,,,,273.41,1909.17,percent of total billed charges,
NM BONE&/JOINT LTD,3411246,CDM,341,RC,78300,CPT,,,facility,outpatient,,,1816.00000,720.95000,UPMC Health Plan,Medicare Advantage,,428.28,,,,,,,273.41,1909.17,fee schedule,
NM BONE&/JOINT MULTIPLE,3411287,CDM,341,RC,78305,CPT,,,facility,outpatient,,,2668.00000,1059.20000,Arizona Medical Network,Commercial,,1867.60,,,,,,,273.41,2001.00,percent of total billed charges,
NM BONE&/JOINT MULTIPLE,3411287,CDM,341,RC,78305,CPT,,,facility,outpatient,,,2668.00000,1059.20000,Arizona Physicians IPA,Medicare Advantage,,428.28,,,,,,,273.41,2001.00,fee schedule,
NM BONE&/JOINT PHASE 3,3411238,CDM,341,RC,78315,CPT,,,facility,outpatient,,,4169.00000,1655.09000,Aetna,Medicare Advantage,,428.28,,,,,,,273.41,3126.75,fee schedule,
NM BONE&/JOINT PHASE 3,3411238,CDM,341,RC,78315,CPT,,,facility,outpatient,,,4169.00000,1655.09000,Health Net,Medicare,,428.28,,,,,,,273.41,3126.75,fee schedule,
NM BRAIN 1-3 VW STATIC W FLOW,3413390,CDM,341,RC,78601,CPT,,,facility,outpatient,,,1222.00000,485.13000,"Health Choice Arizona, Inc.",Medicare Advantage,,428.28,,,,,,,273.41,1909.17,fee schedule,
NM BRAIN 1-3 VW STATIC W FLOW,3413390,CDM,341,RC,78601,CPT,,,facility,outpatient,,,1222.00000,485.13000,UPMC Health Plan,Medicare Advantage,,428.28,,,,,,,273.41,1909.17,fee schedule,
NM BRAIN 1-3 VW STATIC,3413382,CDM,341,RC,78600,CPT,,,facility,outpatient,,,1037.00000,411.69000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,883.91,,,,,,,273.41,1909.17,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
NM BRAIN 1-3 VW STATIC,3413382,CDM,341,RC,78600,CPT,,,facility,outpatient,,,1037.00000,411.69000,Mercy Care,Medicaid,,273.41,,,,,,,273.41,1909.17,case rate,
NM BRAIN 1-3 VW STATIC,3413382,CDM,341,RC,78600,CPT,,,facility,outpatient,,,1037.00000,411.69000,NaphCare,Federal,,578.18,,,,,,,273.41,1909.17,fee schedule,
NM BRAIN 1-3 VW STATIC,3413382,CDM,341,RC,78600,CPT,,,facility,outpatient,,,1037.00000,411.69000,United Healthcare,UHC Doctor's Plan,,1617.92,,,,,,,273.41,1909.17,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
NM BRAIN 4+ VW STATIC W FLOW,3413416,CDM,341,RC,78606,CPT,,,facility,outpatient,,,2314.00000,918.66000,Quiktrip Corporation,Commercial,,1249.56,,,,,,,354.82,2477.59,percent of total billed charges,
NM DETECTION SHUNT CARDIAC,3411378,CDM,341,RC,78428,CPT,,,facility,outpatient,,,1167.00000,463.30000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,766.72,,,,,,,273.41,1909.17,percent of total billed charges,
NM DETECTION SHUNT CARDIAC,3411378,CDM,341,RC,78428,CPT,,,facility,outpatient,,,1167.00000,463.30000,"Health Choice Arizona, Inc.",Medicare Advantage,,428.28,,,,,,,273.41,1909.17,fee schedule,
