"Spinal Procedures With Mcc","028","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","55139.92","","","","","","","fee schedule","54058.75","243796.23","MSDRG Base Rate"
"Spinal Procedures With Mcc","028","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","56761.69","","","","","","","fee schedule","54058.75","243796.23","MSDRG Base Rate"
"Spinal Procedures With Mcc","028","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [All Other IP (%BC): 70]","101381","101381","101381","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Spinal Procedures Without Cc/Mcc","030","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","89239.42","","","","","","","fee schedule","22273.3","89239.42",""
"Spinal Procedures w CC","531","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[Stop Loss: Total Charges > 145806 | Total % of Charge: 47.9] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 13689] [Normal Vaginal Delivery-Case Rate: 9903] [Normal Newborn-Per Diem: 1298] [Lower Level Neonate-Per Diem: 2993] [Higher Level Neonate-Per Diem: 7012] [Severe Level Neonate-per diem: 8414] [Rehab-Per Diem: 4010] [Hospice-Per Diem: 4010] [Trauma-Per Diem: 7012]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w CC","531","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w CC","531","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w/o CC","532","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spinal Procedures w/o CC","532","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Spine fusion extra segment","22634","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","2665","","","","","","","fee schedule","2665","3391",""
"Spleen imaging","78185","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","795.86","","","","","","","fee schedule","406.05","1524.3","APC"
"Splenic Procedures With Cc","800","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Splenic Procedures With Mcc","799","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","190674.47","","","","","","","fee schedule","41726.69","190674.47",""
"Splenic Procedures With Mcc","799","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","77194.38","","","","","","","fee schedule","41726.69","190674.47","MSDRG Base Rate"
"Splenic Procedures Without Cc/Mcc","801","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","20284.48","","","","","","","fee schedule","19886.75","65838.74","MSDRG Base Rate"
"Splenic Procedures Without Cc/Mcc","801","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","20284.48","","","","","","","fee schedule","19886.75","65838.74","MSDRG Base Rate"
"Split blood or products","86985","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","181.7","","","","","","","fee schedule","17.39","649.61","APC"
"Sprains, Strains, And Dislocations Of Hip, Pelvis And Thigh With Cc/Mcc","537","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","11929.34","","","","","","","fee schedule","11929.34","36851.57","MSDRG Base Rate"
"Sprains, Strains, And Dislocations Of Hip, Pelvis And Thigh With Cc/Mcc","537","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","23381.51","","","","","","","fee schedule","11929.34","36851.57","MSDRG Base Rate"
"Sprains, Strains, And Dislocations Of Hip, Pelvis And Thigh Without Cc/Mcc","538","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Sprains, Strains, And Dislocations Of Hip, Pelvis And Thigh Without Cc/Mcc","538","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","10677.26","","","","","","","fee schedule","9978.75","26929.84","MSDRG Base Rate"
"Spun microhematocrit","85013","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","13.72","","","","","","","fee schedule","4.15","25.69","Laboratory"
"Squibb Sur Fit Drainable Pouch","L_5707250","CDM","270","RC","","","","","facility","both","","","","219.42","85.57","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Srsf2 gene common variants","81348","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","187.68","","","","","","","fee schedule","175.4","643.72","APC"
"Standard control cable extra","L6655","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","185.48","","","","","","","fee schedule","100.26","196.51","APC"
"Staph a dna amp probe","87640","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","35.79","","","","","","","fee schedule","35.09","128.78","APC"
"Stem cells total count","86367","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","77.78","","","","","","","fee schedule","66.1","285.45","Laboratory"
"Stem cells total count","86367","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","66.1","","","","","","","fee schedule","66.1","285.45",""
"Stent Pancreatic Wedge Johlin","L_6663220","CDM","272","RC","C2625","HCPCS","","","facility","both","","","","457.47","178.41","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Stent Pancreatic","L_6663921","CDM","278","RC","C1876","HCPCS","","","facility","both","","","","9053.14","3530.72","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Stimulants synthetic","80371","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","29.32","","","","","","","fee schedule","29.32","29.32",""
"Stomach, Esophageal & Duodenal Proc Age > 17 w CC w Major Gi Dx","567","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Hmo/Pos","","","[Stop Loss: Total Charges > 164666 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal & Duodenal Proc Age > 17 w CC w Major Gi Dx","567","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal & Duodenal Procedures Proc Age > 17 w CC w/o Major Gi Dx","568","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [All Other IP (%BC): 70]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal & Duodenal Procedures Proc Age > 17 w CC w/o Major Gi Dx","568","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures With Cc","327","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures With Cc","327","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","23090","9869","25561","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Stomach, Esophageal And Duodenal Procedures With Mcc","326","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures With Mcc","326","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","45954","45954","45954","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","15973","15973","15973","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Hmo/Pos","","","[Stop Loss: Total Charges > 164666 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","8279","7974","45143","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Peachcare For Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc","328","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 134042 | Excess % of Charge: 62] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section w Sterilization w CC/MCC-Case Rate: 30188] [C-Section w Sterilization w/o CC/MCC-Case Rate: 23225] [C-Section w/o Sterilization w CC/MCC-Case Rate: 30188] [C-Section w/o Sterilization w/o CC/MCC-Case Rate: 23225] [Normal Vaginal Delivery-Case Rate: 36611] [Normal Vag. Del. w Sterilization/D&C w CC/MCC-Case Rate: 23052] [Normal Vag. Del. w Sterilization/D&C w/o CC/MCC-Case Rate: 23052] [Normal Vag. Del. w/o Sterilization/D&C w CC/MCC-Case Rate: 20638] [Normal Vag. Del. w/o Sterilization/D&C w/o CC/MCC-Case Rate: 15641] [Rehab-Per Diem: 4161] [SNF-Per Diem: 2135] [IP High Cost Drugs ($): 0 Charge Threshold 4289 (%BC): 72] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2681 (%BC): 72] [Bariatric Surgery-Case Rate: 34125] [Trauma  (%BC): 50.3]","","","","0","other","","","No services performed during 15-month lookback period."
"Stool cultr aerobic bact ea","87046","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","9.44","","","","","","","fee schedule","9.44","34.64","Laboratory"
"Storage/year embryo(s)","89342","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","236.25","","","","","","","fee schedule","65.18","649.61",""
"Storage/year reprod tissue","89344","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","236.25","","","","","","","fee schedule","65.18","649.61",""
"Storage/year reprod tissue","89344","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","65.18","","","","","","","fee schedule","65.18","649.61",""
"Str markers spec anal addl","81266","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","634.58","","","","","","","fee schedule","304.81","1118.65",""
"Strapping of ankle and/or ft","29540","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","168.35","","","","","","","fee schedule","165.05","5063","APC"
"Strapping of chest","29200","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","323.51","","","","","","","fee schedule","165.05","5063","APC"
"Strapping of hip","29520","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","400.42","","","","","","","fee schedule","135.14","5063","APC 266.87"
"Strapping of knee","29530","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","237.84","","","","","","","fee schedule","135.14","5063","APC"
"Strapping of knee","29530","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","400.42","","","","","","","fee schedule","135.14","5063","APC 266.87"
"Strapping of shoulder","29240","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","141.9","","","","","","","fee schedule","135.14","5063","APC"
"Strep a ag ia","87430","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","37.58","","","","","","","fee schedule","16.81","61.69",""
"Strep a assay w/optic","87880","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","32.4","","","","","","","fee schedule","16.53","60.67","Laboratory"
"Strep a dna dir probe","87650","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","20.05","","","","","","","fee schedule","20.05","73.58","Laboratory"
"Strep a dna dir probe","87650","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","73.58","","","","","","","fee schedule","20.05","73.58","Laboratory"
"Strep b dna amp probe","87653","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","61.5","","","","","","","fee schedule","35.09","128.78",""
"Streptokinase antibody","86590","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","34.32","","","","","","","fee schedule","12.66","46.46",""
"Stress tte complete","93351","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","566.1","","","","","","","fee schedule","555","2083.45","APC"
"Subtalar arthro w/exc","29905","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","27667.48","","","","","","","fee schedule","5809","27667.48","APC 338.11"
"Subtalar arthro w/fb rmvl","29904","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3389.88","","","","","","","fee schedule","3323.41","12475.93","APC"
"Subtalar arthro w/fb rmvl","29904","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","6513.89","","","","","","","fee schedule","3323.41","12475.93","APC"
"Subtalar arthro w/fb rmvl","29904","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","9032","","","","","","","fee schedule","3323.41","12475.93",""
"Suction lipectomy lwr extrem","15879","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","3851.37","","","","","","","fee schedule","1937","13512","APC"
"Sugars multiple qual","84377","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","10.78","","","","","","","fee schedule","5.5","20.18","Laboratory"
"Sugars single qual","84376","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","5.5","","","","","","","fee schedule","5.5","20.18","Laboratory"
"Sugars single quant","84378","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","12.34","","","","","","","fee schedule","11.53","42.32","APC"
"Sup Stent Non Coated And Non-Covered Wo Delivery System","27800096","CDM","278","RC","C1877","HCPCS","","","facility","both","","","","85430.97","33318.08","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Supply of digital device","G0552","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","135.23","","","","","","","fee schedule","135.23","507.64","APC"
"Supprelin LA implant","J9226","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","163593.7","","","","","","","fee schedule","45020.65","163593.7",""
"Surgery for urethra pouch","53240","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3759.39","","","","","","","fee schedule","1694","13440.53","APC"
"Surgery/speech prosthesis","31611","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","6229.98","","","","","","","fee schedule","1937","12641.63","APC"
"Surgical exposure prostate","55860","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","5554.97","","","","","","","fee schedule","1937","20444.19","APC"
"Surgical opening of throat","42955","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","1686.28","","","","","","","fee schedule","1575.96","5916.09","APC"
"Surgical splint","D5988","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","2465.02","","","","","","","fee schedule","656.65","2465.02","APC 338.11"
"Suspension of uterus","58410","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","6859",""
"Suspension sleeve lower ext","L2397","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","141.41","","","","","","","fee schedule","134.68","263.97","APC"
"Suture Endo System Reload","L_6619277","CDM","272","RC","","","","","facility","both","","","","126.27","49.25","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Suture Retriever Hewson","L_6673394","CDM","272","RC","","","","","facility","both","","","","608.58","237.35","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Symes met fr leath socket ar","L5060","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","6627.5","","","","","","","fee schedule","3381.38","6627.5","APC"
"Symes type ptb brim design s","L5632","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","315.22","","","","","","","fee schedule","300.21","588.41","APC"
"Sympathectomy digital artery","64820","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2023.08","","","","","","","fee schedule","1983.41","7445.62","APC"
"Sympathectomy supfc palmar","64823","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","3323.41","12475.93",""
"Synchronous Telemedicine Service Rendered Via a Real-Time Interactive Audio and Video Telecommunications System","","","","","","","","","facility","both","","","95","","","Sonder","Medicare Managed Care Plan","","","","","","","","","","","The modified price is presented in the standard charge value."
"Syncope And Collapse","312","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","6038","6038","6038","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Syncope And Collapse","312","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","2177","789","10114","51","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Syncope And Collapse","312","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Syncope And Collapse","312","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","9701","9701","9701","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Synojoynt, inj., 1 mg","J7331","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","47.75","","","","","","","fee schedule","16.96","47.75",""
"Synthetic sentence test","92576","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","40.59","","","","","","","fee schedule","37.94","142.42","APC"
"Syphilis test non-trep quant","86593","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","8.62","","","","","","","fee schedule","4.4","16.15","Laboratory"
"Sys Blln Dil Eustachian Tube","L_6676942","CDM","272","RC","C1726","HCPCS","","","facility","both","","","","7864.96","3067.33","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"System Vacuum Cement Mixing","L_6604347","CDM","272","RC","","","","","facility","both","","","","852.84","332.61","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"T cell absolute count","86361","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","28.12","","","","","","","fee schedule","26.78","98.28","APC"
"T cell absolute count/ratio","86360","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","172.42","","","","","","","fee schedule","46.98","172.42","Laboratory"
"T cells total count","86359","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","73.95","","","","","","","fee schedule","37.73","138.47","Laboratory"
"T cells total count","86359","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","117.65","","","","","","","fee schedule","37.73","138.47",""
"T-cell depletion of harvest","38210","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","479.47","","","","","","","fee schedule","448.11","5063","APC"
"T-cell depletion of harvest","38210","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","470.51","","","","","","","fee schedule","448.11","5063","APC"
"TACROLIMUS 0.5 MG CAPSULE, IMMEDIATE-RELEASE","1353590213","CDM","636","RC","25010070","HCPCS","68084-449-01","NDC","facility","both","1","EA","","136.9","53.39","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 8 UNITS"
"TACROLIMUS 1 MG CAPSULE, IMMEDIATE-RELEASE","1362183009","CDM","636","RC","25010070","HCPCS","0781-2103-01","NDC","facility","both","1","EA","","136.9","53.39","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 UNITS"
"TEMAZEPAM 7.5 MG CAPSULE","1357872045","CDM","250","RC","25010066","HCPCS","63739-003-33","NDC","facility","both","1","EA","","37","14.43","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"TETRACAINE 0.5 % EYE DROPS","1357580626","CDM","250","RC","25010065","HCPCS","68682-920-05","NDC","facility","both","1","EA","","230.1","89.74","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 5 MILLILITERS"
"THIAMINE HCL (VITAMIN B1) 50 MG TABLET","1362867968","CDM","250","RC","25010066","HCPCS","8068109700","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"THIAMINE MONONITRATE (VITAMIN B1) 100 MG TABLET","1342657004","CDM","250","RC","25010066","HCPCS","3786490599","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"TLSO rigid lined pre one pie","L0488","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","2294.68","","","","","","","fee schedule","1240.37","2431.13","APC"
"TOBRAMYCIN 40 MG/ML INJECTION SOLUTION","1349158706","CDM","636","RC","25010070","HCPCS","67457-473-22","NDC","facility","both","1","EA","","131.9","51.44","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 13 MILLILITERS"
"TOCILIZUMAB 400 MG/20 ML (20 MG/ML) INTRAVENOUS SOLUTION","1355158439","CDM","636","RC","25010068","HCPCS","50242-137-01","NDC","facility","both","1","EA","","6478.9","2526.77","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 7 MILLILITERS"
"TOLTERODINE 1 MG TABLET","1358608347","CDM","250","RC","25010066","HCPCS","0093-0010-06","NDC","facility","both","1","EA","","25.4","9.91","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"TRH stimulation panel","80439","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","124.34","","","","","","","fee schedule","67.21","246.66","Laboratory"
"Tactile breast img uni/bi","0422T","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","173.25","","","","","","","fee schedule","88.39","331.82","APC"
"Tap Self Drill","L_6673030","CDM","272","RC","","","","","facility","both","","","","1262.7","492.45","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Tap block uni by infusion","64487","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","2665","","","","","","","fee schedule","2665","4714",""
"Targeted genomic seq analys","81455","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","5138.5","","","","","","","fee schedule","2919.6","10714.93","APC"
"Targeted genomic seq analys","81455","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","10714.93","","","","","","","fee schedule","2919.6","10714.93","Laboratory"
"Targeted genomic seq analys","81455","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","6619.66","","","","","","","fee schedule","2919.6","10714.93",""
"Tbs techl calculation only","77091","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","155.57","","","","","","","fee schedule","88.39","331.82","APC"
"Tc99 tilmanocept diag 0.5mci","A9520","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1286.19","","","","","","","fee schedule","1286.19","1286.19",""
"Tc99m disofenin","A9510","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","136.09","","","","","","","fee schedule","136.09","136.09",""
"Tcat ins 2chmbr ldls pm ra","0796T","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","20933.86","","","","","","","fee schedule","6389","73443.6","APC"
