"HB RING OTF 56-200XX 1X0 HEX FULL (ONE TIME USE)","27206915","CDM","0272","RC","27206915","HCPCS","facility","both","","","","7225","3612.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB RING S&N 71071308X 205 MM 2/3 (2132)","27860770","CDM","0278","RC","27860770","HCPCS","facility","both","","","","7874","3937","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD  GLO 134.400","27801272","CDM","0278","RC","C1713","HCPCS","facility","both","","","","963","481.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD ATI 55-ST-5070 SPINAL REFORM TITANIUM STRAIGHT L70 MM OD3.5 MM","27846831","CDM","0278","RC","27846831","HCPCS","facility","both","","","","938","469","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD DEP ALL 18HB ROD DEP ALL 186789XX0 (200)6789XX0 (100)","27801561","CDM","0278","RC","C1713","HCPCS","facility","both","","","","963","481.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD GLO 182.983/182.980","27800438","CDM","0278","RC","27800438","HCPCS","facility","both","","","","1443","721.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD MED ALL X0X1X0XX DUAL BEND (750)","27811237","CDM","0278","RC","27811237","HCPCS","facility","both","","","","3360","1680","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD MED B33226012-01 1-3 LEVEL 6.0 MM  COCR UNID","27812374","CDM","0278","RC","27812374","HCPCS","facility","both","","","","8245","4122.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD MED X0415065","27812964","CDM","0278","RC","27812964","HCPCS","facility","both","","","","7812","3906","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD MED X0415066 6.0 MM PREBENT TI","27812074","CDM","0278","RC","27812074","HCPCS","facility","both","","","","3609","1804.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD NUV 15360500 6.0 X 500 MM","27806572","CDM","0278","RC","C1713","HCPCS","facility","both","","","","602","301","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD NUV 7906120","27805886","CDM","0278","RC","C1713","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD NUV 8052045","27804967","CDM","0278","RC","C1713","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD P28 P31-955-1550 3.0 X 550 BALL TIP (315)","27248999","CDM","0272","RC","27248999","HCPCS","facility","both","","","","1443","721.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD P28 P45-310-0060 60 MM EXT FIX (52.50)","27260665","CDM","0272","RC","27260665","HCPCS","facility","both","","","","253","126.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB ROD SYN  04.620.160/04.620.140","27803500","CDM","0278","RC","C1713","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB RPR/INT/FCE/EAR/NS/ 5.1-7.5CM","36000436","CDM","0360","RC","36000436","HCPCS","facility","both","","","","1014","507","","","","","","","","","","","","","Gross Charge Type: standard"
"HB RPR/TRANSPOSE/MAJOR NERVE/ARM/LG","36000553","CDM","0360","RC","36000553","HCPCS","facility","both","","","","13934","6967","","","","","","","","","","","","","Gross Charge Type: standard"
"HB RVSC EVSC FPVT ST ATH CPX EA","48100128","CDM","0481","RC","37278","HCPCS","facility","both","","","","37457","18728.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB RVSC EVSC TPVT ST ATHR CPX 1","48100144","CDM","0481","RC","37294","HCPCS","facility","both","","","","37457","18728.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCALE ORP 01-0999-2002 DEPTH","27207132","CDM","0272","RC","27207132","HCPCS","facility","both","","","","2809","1404.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCD SLEEVE THIGH REGULAR","27201728","CDM","0272","RC","27201728","HCPCS","facility","both","","","","166","83","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCLEROTHERAPY VENOUS MALFORMATION","36101502","CDM","0361","RC","37799","HCPCS","facility","both","","","","3993","1996.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ACU ALL 3004-XXXXX MULTISCREW (114)","27804076","CDM","0278","RC","C1713","HCPCS","facility","both","","","","549","274.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ALL EXT 155-400XX LXX MM OD4 MM FULL THREAD AF SYS BONE OMNI (188)","27848253","CDM","0278","RC","C1713","HCPCS","facility","both","","","","861","430.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ALL P28 P20-XXX(X)-XXXX FULL HEAD (432)","27806722","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2079","1039.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ARX 1099-XXX LAG GALILEO (895)","27857112","CDM","0278","RC","C1713","HCPCS","facility","both","","","","4102","2051","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ARX ALL AR-8935L-XX 3.5 X XX LOCKING","27808610","CDM","0278","RC","C1713","HCPCS","facility","both","","","","430","215","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ARX AR-1403TC/AR-1390TC","27802995","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1131","565.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ARX AR-8690DS CPR MINI SCORPION SYS","27805296","CDM","0278","RC","27805296","HCPCS","facility","both","","","","4752","2376","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ARX AT2-S28 28 MM (499.00)","27848993","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2402","1201","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW DJO 114993","27830941","CDM","0278","RC","C1713","HCPCS","facility","both","","","","722","361","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW DJO 2600-04-4334 HEADLESS (476)","27811266","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2290","1145","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW EXA 320-20-00","27805566","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1571","785.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW EXT 136-65195 L95 MM OD6.5 MM PARTIAL THREAD CANN ANKLE (300)","27857060","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1443","721.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW FUS CD-FT-3025 2.5 X 22 MM (284)","27851966","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1272","636","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW GLO 1192.0200 CREO ONE TIME USE","27803386","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3850","1925","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW GLO ALL 184.XXX SPINAL (100)","27801589","CDM","0272","RC","C1713","HCPCS","facility","both","","","","448","224","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW J&J 03.033.006 CONNECTING (548.83)","27249157","CDM","0272","RC","27249157","HCPCS","facility","both","","","","2406","1203","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW LEI ALL 50234XX (56.10)","27802158","CDM","0278","RC","27802158","HCPCS","facility","both","","","","260","130","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW MED 55410006530 6.5 X 30 MM FAS (440)","27809835","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1971","985.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW MED ALL 558400175X0 BONE 5.5 CNMAS 7.5X X0MM","27809511","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3128","1564","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW MSE ALL 2600-04-433XX 38 MM HEADLESS (476)","27810112","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2406","1203","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW MTS ALL A5700.XX 2.5MM NON LOCKING","27807297","CDM","0278","RC","C1713","HCPCS","facility","both","","","","432","216","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW NUV 3913512 3.5 X 12 MM (768.75)","27247263","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3523","1761.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW NUV 3923534 3.5 X 34 MM (768.75)","27847010","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3523","1761.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ORP 00-1015-X2X 4.5 X 2X MM (276.86)","27807381","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1332","666","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW OST 330-2014 2.0 X 25 MM LOCKING","27812124","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1006","503","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW P28 P50-353-2724 2.7 X 24 MM LOCKING (186)","27847181","CDM","0278","RC","C1713","HCPCS","facility","both","","","","852","426","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW S&N 7282-3126 2.7 X 26 MM LOCKING","27808871","CDM","0278","RC","C1713","HCPCS","facility","both","","","","573","286.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW S&N ALL 716423XX (333.27)","27805619","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1604","802","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW S&N ALL 716780XX (470.40)","27804022","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2263","1131.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW S&N ALL 720700X (150)","27800064","CDM","0278","RC","C1713","HCPCS","facility","both","","","","722","361","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 141-2X2X 2.X X 2X MM CANNULATED (325.38)","27811034","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1566","783","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 48231735","27801928","CDM","0278","RC","C1713","HCPCS","facility","both","","","","4331","2165.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 56-20505 2.0 X 5 MM LOCKING (184)","27849737","CDM","0278","RC","C1713","HCPCS","facility","both","","","","843","421.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 56-23XXX MANDIBLE (189)","27860884","CDM","0278","RC","C1713","HCPCS","facility","both","","","","847","423.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 626920 3.6 X 20MM CP","27809164","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1110","555","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 656316 2.7 X 16 MM LOCKING (ONE TIME USE)","27807082","CDM","0278","RC","C1713","HCPCS","facility","both","","","","836","418","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 77-22204 2.2 X 4 MM SELF TAPPING (158.00)","27852194","CDM","0278","RC","C1713","HCPCS","facility","both","","","","708","354","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR 92-1799X CRANIOMAXILLOFACIAL (114.58)","27804465","CDM","0278","RC","C1713","HCPCS","facility","both","","","","513","256.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR ALL 3260XXS SCR CANN SS 6.5 X X0MM STRL (409.42)","27809365","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2533","1266.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR ALL 6563XX LOCKING SCREW (198.59)","27846745","CDM","0278","RC","C1713","HCPCS","facility","both","","","","957","478.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR D0130042 L42 MM OD3 MM SHORT EDGE COMPRESS HEADLESS BONE (263)","27857716","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1178","589","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW STR HCS-010-38-45S L45 MM FOOT ANKLE COMPRESSION  (257.50)","27857367","CDM","0278","RC","C1713","HCPCS","facility","both","","","","1154","577","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN 02.206.0XX (30.08)","27806445","CDM","0278","RC","C1713","HCPCS","facility","both","","","","162","81","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN 02.231.695S 5.0 X 95 MM CANNULATED (50666)","27849202","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2439","1219.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN 204.700 3.5 X 700 MM CORTICAL (24.06)","27847020","CDM","0278","RC","C1713","HCPCS","facility","both","","","","123","61.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN 412.XXX SELF TAPPING (105.14)","27848954","CDM","0278","RC","C1713","HCPCS","facility","both","","","","471","235.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN ALL 02.204.0XX (145.20)","27802259","CDM","0278","RC","C1713","HCPCS","facility","both","","","","700","350","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN ALL 294.7XX (146.08)","27802452","CDM","0278","RC","C1713","HCPCS","facility","both","","","","703","351.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN ALL 294.7XX SELF DRILLING","27802334","CDM","0278","RC","C1713","HCPCS","facility","both","","","","727","363.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW SYN ALL 401.5XX.96(79.92)","27800118","CDM","0278","RC","C1713","HCPCS","facility","both","","","","410","205","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW TOR DWJ 6.5X30MM (ONE TIME USE)","27806426","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2939","1469.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW TRI LCBS2.7-12 2.7 X 12 CORTICAL LOCKING","27847785","CDM","0278","RC","C1713","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW WRI  ALL DWJXXX ONE TIME USE","27804080","CDM","0278","RC","C1713","HCPCS","facility","both","","","","583","291.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW WRI ALL 520112XXXX (115)","27805684","CDM","0278","RC","C1713","HCPCS","facility","both","","","","553","276.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW WRI ALL MFT-0X1-35-XXX (172)","27804548","CDM","0278","RC","C1713","HCPCS","facility","both","","","","829","414.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW WRI D03300XX 3 X 34 MM (694)","27847090","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3181","1590.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ZAV 3X-40XX VARIABLE (150)","27848165","CDM","0278","RC","C1713","HCPCS","facility","both","","","","687","343.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ZIM 00114703440 BONE CANN NONLOCKING (158.99)","27856797","CDM","0278","RC","C1713","HCPCS","facility","both","","","","765","382.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ZIM 1419655 CANN CANC 6.5X55MM 22 (560)","27848335","CDM","0278","RC","C1713","HCPCS","facility","both","","","","2567","1283.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ZIM 234702055 SCREW BONE STAINLESS STEEL L55 MM OD3.5 MM CORTEX SE","27856652","CDM","0278","RC","C1713","HCPCS","facility","both","","","","425","212.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ZIM 815037024 3.5MM X 24MM CORTICAL (91)","27847948","CDM","0278","RC","C1713","HCPCS","facility","both","","","","459","229.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREW ZIM CS15000 / CS16000 CORTICAL 3.5 X 1XMM (180)","27808739","CDM","0278","RC","C1713","HCPCS","facility","both","","","","865","432.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREWDRIVER MED RS101007 REMOVAL SET 3.0 MM","27210547","CDM","0272","RC","27210547","HCPCS","facility","both","","","","2555","1277.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SCREWDRIVER SYN 03.168.014 T-25 244 MM SHAFT (470)","27249062","CDM","0272","RC","27249062","HCPCS","facility","both","","","","2262","1131","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SEALER MED LF1944 ENDOSCOPIC VESSEL (681.45)","27209029","CDM","0272","RC","27209029","HCPCS","facility","both","","","","3280","1640","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SENSOR COV 186-0106 XP FOR ANESTHESIA (412.50)","27202937","CDM","0272","RC","27202937","HCPCS","facility","both","","","","1985","992.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SENSOR ELS AIQS6AZ5 ACUMEN IQ VAMP","27047088","CDM","0270","RC","27047088","HCPCS","facility","both","","","","371","185.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SENSOR S&N 66803060 PATIENT MONITORING SYS LEAF","27047084","CDM","0270","RC","27047084","HCPCS","facility","both","","","","963","481.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SEROTONIN RELEASE ASSAY MY (SEND OUT)","30000246","CDM","0300","RC","82542","HCPCS","facility","both","","","","1946","973","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SERUM IMMUNOFIX ELECTROPHORESIS","30200145","CDM","0302","RC","86334","HCPCS","facility","both","","","","388","194","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SET COK ALL G10XXX ACCESS NEFF CHIBA AQ NITINOL PLATINUM GUIDEWIRE","27256387","CDM","0272","RC","C1769","HCPCS","facility","both","","","","436","218","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SET MED 008591","27201355","CDM","0272","RC","27201355","HCPCS","facility","both","","","","349","174.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SET TIA PTMC-26 BALLOON CATH","27203253","CDM","0272","RC","27203253","HCPCS","facility","both","","","","9685","4842.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SFIG CSF IGG INDEX PROFLE IGG (SEND OUT)","30100774","CDM","0301","RC","82784","HCPCS","facility","both","","","","65","32.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHAVER III ASY-00257 EXPANDABLE","27208505","CDM","0272","RC","27208505","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEARS MLN HAR736 5 MM 36 CM CURVED HARMONIC (454)","27249277","CDM","0272","RC","27249277","HCPCS","facility","both","","","","2034","1017","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH BAM PSS0705509 BAYLIS PASSPORT SHEATH 7 FR (650)","27247329","CDM","0272","RC","C1766","HCPCS","facility","both","","","","2912","1456","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH BAR HLO51035F HALO 5FR 10CM 0.035IN GUIDEWIRE","27207285","CDM","0272","RC","C1894","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH BOS 260-160","27203784","CDM","0272","RC","27203784","HCPCS","facility","both","","","","298","149","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH COK G48007 INTRODUCER SET (408)","27209136","CDM","0272","RC","C1894","HCPCS","facility","both","","","","1963","981.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH GOR DSF2265 2XFR 65CM INTRO (594)","27812286","CDM","0278","RC","C1894","HCPCS","facility","both","","","","2858","1429","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH SPE ALL 545-5XX TIGHTRAIL","27204727","CDM","0272","RC","C1773","HCPCS","facility","both","","","","8503","4251.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEATH TER GS-R6ST1CXXW R2P GUIDING SLENDER (284)","27206436","CDM","0272","RC","C1887","HCPCS","facility","both","","","","1367","683.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHEETING TPR 501-2S68","27201831","CDM","0272","RC","27201831","HCPCS","facility","both","","","","753","376.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHELL MAU ALL 01.XX.XXXXXXX ACETABULAR ODXX MM (1630)","27857173","CDM","0278","RC","C1776","HCPCS","facility","both","","","","7073","3536.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHELL ZIM ALL 01000066X G7 ACETABULAR HIP (1100)","27845202","CDM","0278","RC","C1776","HCPCS","facility","both","","","","4773","2386.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SHV EPID/SCLP/.5CM/LESS","36100026","CDM","0361","RC","11305","HCPCS","facility","both","","","","308","154","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SIMULATION INTERMEDIATE","33300002","CDM","0333","RC","77285","HCPCS","facility","both","","","","2185","1092.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SIZER JMD JD-005-SS1","27205514","CDM","0272","RC","27205514","HCPCS","facility","both","","","","2325","1162.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SIZER KUR 8000540","27201950","CDM","0272","RC","27201950","HCPCS","facility","both","","","","152","76","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SKIN CARE MANAGEMENT/ 30MIN","94000023","CDM","0940","RC","94000023","HCPCS","facility","both","","","","99","49.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SKIN PINCH GRAFT - UP TO 2CM","36000464","CDM","0360","RC","36000464","HCPCS","facility","both","","","","1281","640.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SKIN TISSUE REARRANGEMENT","36100711","CDM","0361","RC","14301","HCPCS","facility","both","","","","8732","4366","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SLEEP STUDY BASIC","74000005","CDM","0740","RC","95810","HCPCS","facility","both","","","","5257","2628.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SLEEVE DEP 550520","27805037","CDM","0278","RC","27805037","HCPCS","facility","both","","","","3370","1685","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SLEEVE SYN 03.043.03XS NAIL PROTECTION (245)","27249171","CDM","0272","RC","27249171","HCPCS","facility","both","","","","1180","590","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SMARTPILL NON ENDO","75000101","CDM","0750","RC","91112","HCPCS","facility","both","","","","1244","622","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SMN1 GENE DOS/DELETION ANALYSIS (SEND OUT)","31000056","CDM","0310","RC","81329","HCPCS","facility","both","","","","1885","942.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SOCK LFR TIBIAL LENGTH","27400087","CDM","0274","RC","L2840","HCPCS","facility","both","","","","213","106.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SOLUTION BSI 101373 1 X 10ML VIAL HYPO THERMOSOL","27205867","CDM","0272","RC","27205867","HCPCS","facility","both","","","","176","88","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER  NUV ALL 673XXXX CAGE(1200)","27805404","CDM","0278","RC","C1821","HCPCS","facility","both","","","","4553","2276.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER ATA KMX000000 ALIF EXPANDABLE, PLATE (3500)","27810821","CDM","0278","RC","27810821","HCPCS","facility","both","","","","12926","6463","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER GLO 137.432 20MM UPPER 25 X 30MM","27811065","CDM","0278","RC","27811065","HCPCS","facility","both","","","","4999","2499.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER GLO 193.303 SPACER L45 MM X W18 MM X H7 MM RISE-L SPINAL (5500)","27851863","CDM","0278","RC","C1821","HCPCS","facility","both","","","","18260","9130","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER GLO 351.006 20 X 14 X 14 MM ENDPLATE O DEG (4608)","27860835","CDM","0278","RC","27860835","HCPCS","facility","both","","","","16433","8216.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER GLO ALL 1213.X07XS SPINAL IC 7 DEG (2295)","27809536","CDM","0278","RC","27809536","HCPCS","facility","both","","","","8899","4449.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER GLO ALL 194.XXX (4500)","27802220","CDM","0278","RC","C1821","HCPCS","facility","both","","","","16048","8024","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER JNJ 04.647.127S ANTERIOR CERVICAL INTERBODY FUSION H7MM SPINAL (3","27857714","CDM","0272","RC","27857714","HCPCS","facility","both","","","","11883","5941.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER MED 6069093 SHOT EXPAND 9 MM (4900)","27811404","CDM","0278","RC","27811404","HCPCS","facility","both","","","","16268","8134","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER MED ALL 62XXX41 SPINAL PEEK (700)","27809265","CDM","0278","RC","27809265","HCPCS","facility","both","","","","3369","1684.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER STR ALL 48326XXX CAGE (8123)","27805601","CDM","0278","RC","C1821","HCPCS","facility","both","","","","11634","5817","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPACER TOR ARS342002 11 X 20 MM","27811304","CDM","0278","RC","C1776","HCPCS","facility","both","","","","10751","5375.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPHERE JNJ 550540004 GLENOID +4 OD 40MM INHANCE (1326)","27857713","CDM","0278","RC","C1776","HCPCS","facility","both","","","","5357","2678.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB SPHINCTEROTOME COK G31903","27204931","CDM","0272","RC","27204931","HCPCS","facility","both","","","","963","481.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STABILIZER ZIM 5962-32-10 ZIMMER KNEE POSTERIOR STABLIZER","27848462","CDM","0278","RC","C1776","HCPCS","facility","both","","","","2912","1456","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STANDARD EVAL VOICE PROSTHESIS","44400002","CDM","0444","RC","92597","HCPCS","facility","both","","","","516","258","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLE ARX ALL AR-8718DS-1X1X DYNANITE NITI WITH INSERTS","27808533","CDM","0278","RC","C1713","HCPCS","facility","both","","","","8224","4112","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLE COV  SIGSDS30CTVT RELOAD SIGNIA WHITE 30MM","27207274","CDM","0272","RC","27207274","HCPCS","facility","both","","","","3488","1744","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLE OSS  OF2060910S OSSIOFIBER (2447)","27810761","CDM","0278","RC","C1713","HCPCS","facility","both","","","","9037","4518.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLE OSS OF1060910S OSSIOFIBER  (1747)","27810762","CDM","0278","RC","C1713","HCPCS","facility","both","","","","7220","3610","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLE STR EZ18-14-14 STAPLE ANKLE FOOT BONE (1649)","27810708","CDM","0278","RC","C1713","HCPCS","facility","both","","","","7156","3578","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLE WRI FFS218XX COMPRESSION SYSTEM (1903)","27812873","CDM","0278","RC","C1713","HCPCS","facility","both","","","","7688","3844","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLER ETH PRW35","27000484","CDM","0270","RC","27000484","HCPCS","facility","both","","","","93","46.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLER MED ETHNTLC75 THCK TISS (47.29)","27249058","CDM","0272","RC","27249058","HCPCS","facility","both","","","","254","127","","","","","","","","","","","","","Gross Charge Type: standard"
"HB STAPLER USS 030811","27202212","CDM","0272","RC","27202212","HCPCS","facility","both","","","","1159","579.5","","","","","","","","","","","","","Gross Charge Type: standard"
