HC TC99M EXAMETAZIME LABELED AUTO  WBC PSD,73400256,CDM,343,RC,A9569,CPT,,,facility,outpatient,,,4512.00000,2707.20000,BCBS NC,Blue Select/HMO/PPO,,3928.60,,,,,,,1009.11,3933.56,percent of total billed charges,
HC TC99M LABELED RBC DX PSD UP TO 30 MCI,73400228,CDM,343,RC,A9560,CPT,,,facility,outpatient,,,402.00000,241.20000,BCBS NC,Blue Select/HMO/PPO,,350.02,,,,,,,93.26,350.02,percent of total billed charges,
HC TC99M MEBROFENIN DX PSD UP TO 15MCI,73400230,CDM,343,RC,A9537,CPT,,,facility,outpatient,,,123.00000,73.80000,BCBS NC,Blue Select/HMO/PPO,,58.31,,,,,,,28.54,308.90,percent of total billed charges,
HC TC99M MERTIATIDE DX PSD UP TO 15MCI,73400204,CDM,343,RC,A9562,CPT,,,facility,outpatient,,,1435.00000,861.00000,United Healthcare,CHIP/Medicaid,,397.78,,,,,,,332.92,2091.51,percent of total billed charges,
HC TC99M NONHIGHLY ENRICHED URANIUM SRCE DX ADD ON PSD,73400277,CDM,343,RC,Q9969,CPT,,,facility,inpatient,,,11.00000,6.60000,Optum,Commercial,,4481.00,,,,,,,2.78,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC TC99M NONHIGHLY ENRICHED URANIUM SRCE DX ADD ON PSD,73400277,CDM,343,RC,Q9969,CPT,,,facility,outpatient,,,11.00000,6.60000,BCBS NC,Blue Value Group,,6.99,,,,,,,3.05,33.12,percent of total billed charges,
HC TC99M PERTECHNETATE DX PER MCI,73400199,CDM,343,RC,A9512,CPT,,,facility,inpatient,,,27.00000,16.20000,Evernorth (Cigna Behavioral Health),Commercial,,21.60,,,,,,,6.83,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC TC99M PYROPHOSPHATE DX PSD UP TO 25MCI,73400097,CDM,343,RC,A9538,CPT,,,facility,inpatient,,,346.00000,207.60000,Optum,Commercial,,4481.00,,,,,,,87.54,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC TC99M SESTAMIBI DX PSD,73400225,CDM,343,RC,A9500,CPT,,,facility,outpatient,,,520.00000,312.00000,Aetna,Medicare Advantage,,120.64,,,,,,,120.64,1226.71,percent of total billed charges,
HC TC99M SESTAMIBI DX PSD,73400225,CDM,343,RC,A9500,CPT,,,facility,outpatient,,,520.00000,312.00000,BCBS NC,Blue Select/HMO/PPO,,246.53,,,,,,,120.64,1226.71,percent of total billed charges,
HC TC99M SUCCIMER DX PSD UP TO 10MCI,73400103,CDM,343,RC,A9551,CPT,,,facility,outpatient,,,514.00000,308.40000,Aetna,Medicare Advantage,,119.25,,,,,,,119.25,1375.67,percent of total billed charges,
HC TC99M SUCCIMER DX PSD UP TO 10MCI,73400103,CDM,343,RC,A9551,CPT,,,facility,outpatient,,,514.00000,308.40000,Optum,CHIP/Managed Medicaid,,142.48,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,119.25,1375.67,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC TC99M SULFUR COLLOID DX PSD UP TO 20MCI,73400153,CDM,343,RC,A9541,CPT,,,facility,inpatient,,,397.00000,238.20000,Aetna,Commercial,,230.26,,,,,,,100.44,4481.00,percent of total billed charges,"Paid In Addition to Other Negotiated Rates for all of the listed billing codes, when the sum of the listed billing codes on the claim is greater than $4,270.00."
HC TC99M SULFUR COLLOID DX PSD UP TO 20MCI,73400153,CDM,343,RC,A9541,CPT,,,facility,inpatient,,,397.00000,238.20000,Evernorth (Cigna Behavioral Health),Commercial,,317.60,,,,,,,100.44,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC TC99M TC TETROFOSMIN DX PSD MYO,73400226,CDM,343,RC,A9502,CPT,,,facility,outpatient,,,651.00000,390.60000,BCBS NC,Blue Value Group,,413.78,,,,,,,151.03,566.83,percent of total billed charges,
HC TE PUN DILATOR REPLACE ONLY EA,44700074,CDM,274,RC,L8514,CPT,,,facility,outpatient,,,224.00000,134.40000,Vaya,Medicaid,,63.95,,,,,,,51.97,196.31,percent of total billed charges,
HC TEE W 2D IMAGE AND PROBE W CONT,94830011,CDM,483,RC,93312,CPT,,,facility,outpatient,,,2583.00000,1549.80000,Trillium,Medicaid,,723.24,,,,,,,516.24,2066.40,percent of total billed charges,
HC TEETH XRAY 1 VIEW,72550290,CDM,320,RC,70300,CPT,,,facility,outpatient,,,190.00000,114.00000,Amerihealth Caritas,Managed Medicaid,,52.67,,,,,,,25.73,345.00,percent of total billed charges,
HC TEETH XRAY 1 VIEW,72550290,CDM,320,RC,70300,CPT,,,facility,outpatient,,,190.00000,114.00000,BCBS NC,Blue Select/HMO/PPO,,90.08,,,,,,,25.73,345.00,percent of total billed charges,
HC TEETH XRAY COMPLETE EXAM FULL MOUTH,72550292,CDM,320,RC,70320,CPT,,,facility,outpatient,,,510.00000,306.00000,Aetna,Commercial,,377.40,,,,,,,141.37,408.00,percent of total billed charges,
HC TEETH XRAY PARTIAL EXAM LESS THAN FULL MOUTH,72550291,CDM,320,RC,70310,CPT,,,facility,outpatient,,,382.00000,229.20000,Evernorth (Cigna Behavioral Health),Commercial,,305.60,,,,,,,102.17,345.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC TEMP TRANSCUTANEOUS PACING,93610147,CDM,481,RC,92953,CPT,,,facility,outpatient,,,437.00000,262.20000,BCBS NC,Blue Select/HMO/PPO,,300.48,,,,,,,121.14,9423.00,percent of total billed charges,
HC TEMPORARY PACEMAKER INSERTION,93610004,CDM,361,RC,33210,CPT,,,facility,outpatient,,,12904.00000,7742.40000,Liberty Medicare Advantage,Medicare Advantage,,8434.82,,,,,,,3576.99,21454.00,fee schedule,
HC TEMPORARY PACEMAKER INSERTION,93610004,CDM,481,RC,33210,CPT,,,facility,outpatient,,,12904.00000,7742.40000,Alignment,Medicare Advantage,,8033.16,,,,,,,3576.99,21454.00,fee schedule,
HC TEMPORARY PACEMAKER INSERTION,93610004,CDM,481,RC,33210,CPT,,,facility,outpatient,,,12904.00000,7742.40000,BCBS NC,Blue Select/HMO/PPO,,6329.41,,,,,,,3576.99,21454.00,percent of total billed charges,
HC TEMPORARY PACEMAKER INSERTION,93610004,CDM,481,RC,33210,CPT,,,facility,outpatient,,,12904.00000,7742.40000,BCBS NC,Blue Value Individual,,3925.40,,,,,,,3576.99,21454.00,percent of total billed charges,
HC TEMPORARY PACEMAKER INSERTION,93610004,CDM,481,RC,33210,CPT,,,facility,outpatient,,,12904.00000,7742.40000,Optum,VACCN,,8033.16,,,,,,,3576.99,21454.00,fee schedule,
HC TEMPORARY PACEMAKER INSERTION,93610004,CDM,481,RC,33210,CPT,,,facility,outpatient,,,12904.00000,7742.40000,United Healthcare,Individual Exchange,,13844.00,,,,,,,3576.99,21454.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
HC TENCHOFF DRESSING CHANGE,22700045,CDM,270,RC,,,,,facility,outpatient,,,135.00000,81.00000,Optum,CHIP/Managed Medicaid,,37.42,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",1128.44,297.52,3059.0299999999997,26,31.32,118.31,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC TENOTOMY PERC ACHILLES TENDON SPX LOCAL ANES,57610531,CDM,361,RC,27605,CPT,,,facility,outpatient,,,1600.00000,960.00000,Humana,Medicare PPO,,1631.12,,,,,,,443.52,9324.00,fee schedule,
HC TENOTOMY PERC ACHILLES TENDON SPX LOCAL ANES,57610531,CDM,361,RC,27605,CPT,,,facility,outpatient,,,1600.00000,960.00000,United Healthcare,Medicare Advantage,,1631.12,,,,,,,443.52,9324.00,fee schedule,
HC TENOTOMY PERCUTANEOUS TOE MULTIPLE TENDONS,57610175,CDM,761,RC,28011,CPT,,,facility,outpatient,,,329.00000,197.40000,Optum,CHIP/Managed Medicaid,,91.20,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,91.20,8413.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC TERT PROMOTER MUTATION ASSAY,83002620,CDM,301,RC,81345,CPT,,,facility,outpatient,,,901.00000,540.60000,Alignment,Medicare Advantage,,185.20,,,,,,,179.64,720.80,fee schedule,
HC TESTOSTERONE ESOTERIX,83001792,CDM,301,RC,84403,CPT,,,facility,outpatient,,,46.00000,27.60000,Evernorth (Cigna Behavioral Health),Commercial,,36.80,,,,,,,12.75,84.31,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC TESTOSTERONE ESOTERIX,83001792,CDM,301,RC,84403,CPT,,,facility,outpatient,,,46.00000,27.60000,Optum,VACCN,,25.81,,,,,,,12.75,84.31,fee schedule,
HC TESTOSTERONE ESOTERIX,83001792,CDM,301,RC,84403,CPT,,,facility,outpatient,,,46.00000,27.60000,United Healthcare,Commercial,,39.93,,,,,,,12.75,84.31,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
HC TESTOSTERONE TOTAL,83000726,CDM,301,RC,84403,CPT,,,facility,inpatient,,,348.00000,208.80000,Optum,Commercial,,4481.00,,,,,,,278.40,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC TESTOSTERONE TOTAL,83000726,CDM,301,RC,84403,CPT,,,facility,outpatient,,,348.00000,208.80000,United Healthcare,CHIP/Medicaid,,96.47,,,,,,,25.04,278.40,percent of total billed charges,
HC TETRAHYDROBIOP NEOPTERIN CSF,83000351,CDM,301,RC,82542,CPT,,,facility,inpatient,,,114.00000,68.40000,Optum,Commercial,,4481.00,,,,,,,91.20,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC TH 2  HELICOPTER LOADED MILES,54300002,CDM,545,RC,A0436,CPT,,,facility,outpatient,,,119.00000,71.40000,Carolina Complete Health,Managed Medicaid,QN,32.99,,,,,,,27.61,4620.00,percent of total billed charges,
HC TH 2  HELICOPTER LOADED MILES,54300002,CDM,545,RC,A0436,CPT,,,facility,outpatient,,,119.00000,71.40000,United Healthcare,Individual Exchange,QN,57.60,,,,,,,27.61,4620.00,percent of total billed charges,
HC TH 3  ROTARY BASE FEE SVC PRVDR CJS,54300003,CDM,545,RC,A0431,CPT,,,facility,outpatient,,,14754.00000,8852.40000,Alliance,Medicaid,QN,4089.81,,,,,,,3422.93,11803.20,percent of total billed charges,
HC TH 4  ROTARY BASE FEE SVC PRVDR CJS,54300005,CDM,545,RC,A0431,CPT,,,facility,outpatient,,,14754.00000,8852.40000,Aetna,Medicare Advantage,QN,3422.93,,,,,,,3422.93,11803.20,percent of total billed charges,
HC TH 4  ROTARY BASE FEE SVC PRVDR CJS,54300005,CDM,545,RC,A0431,CPT,,,facility,outpatient,,,14754.00000,8852.40000,Optum,CHIP/Managed Medicaid,QN,4089.81,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",5167.33,5167.33,5167.33,1 through 10,3422.93,11803.20,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC TH 4  ROTARY BASE FEE SVC PRVDR CJS,54300005,CDM,545,RC,A0431,CPT,,,facility,outpatient,,,14754.00000,8852.40000,Trillium,Medicaid,QN,4131.12,,,,,,,3422.93,11803.20,percent of total billed charges,
HC TH SPARE  HELICOPTER LOADED MILES,54300008,CDM,545,RC,A0436,CPT,,,facility,outpatient,,,119.00000,71.40000,Alliance,Medicaid,QN,32.99,,,,,,,27.61,4620.00,percent of total billed charges,
HC TH SPARE  HELICOPTER LOADED MILES,54300008,CDM,545,RC,A0436,CPT,,,facility,outpatient,,,119.00000,71.40000,United Healthcare,Individual Exchange,QN,57.60,,,,,,,27.61,4620.00,percent of total billed charges,
HC TH1  HELICOPTER LOADED MILES,54500037,CDM,545,RC,A0436,CPT,,,facility,outpatient,,,119.00000,71.40000,Carolina Complete Health,Managed Medicaid,QN,32.99,,,,,,,27.61,4620.00,percent of total billed charges,
HC TH1  HELICOPTER LOADED MILES,54500037,CDM,545,RC,A0436,CPT,,,facility,outpatient,,,119.00000,71.40000,Healthy Blue NC,Managed Medicaid,QN,32.99,,,,,,,27.61,4620.00,percent of total billed charges,
HC TH1  ROTARY BASE FEE SVC PRVDR CJS,54500033,CDM,545,RC,A0431,CPT,,,facility,outpatient,,,14754.00000,8852.40000,WellCare of North Carolina,Managed Medicaid,QN,4089.81,,,,,,,3422.93,11803.20,percent of total billed charges,
HC THAW AND EXPANSION FROZEN CELL,83100057,CDM,311,RC,88241,CPT,,,facility,outpatient,,,302.00000,181.20000,BCBS NC,Blue Select/HMO/PPO,,223.69,,,,,,,11.73,241.60,percent of total billed charges,A different rate applies if laboratory services are not rendered in conjunction with any other outpatient service.
HC THAW AND EXPANSION FROZEN CELL,83100057,CDM,311,RC,88241,CPT,,,facility,outpatient,,,302.00000,181.20000,BCBS NC,Blue Value Individual,,98.75,,,,,,,11.73,241.60,percent of total billed charges,A different rate applies if laboratory services are not rendered in conjunction with any other outpatient service.
HC THAWING,83900005,CDM,390,RC,86927,CPT,,,facility,outpatient,,,241.00000,144.60000,Liberty Medicare Advantage,Medicare Advantage,,174.65,,,,,,,49.39,2477.00,fee schedule,
HC THAWING,83900005,CDM,390,RC,86927,CPT,,,facility,outpatient,,,241.00000,144.60000,WellCare of North Carolina,Managed Medicaid,,66.81,,,,,,,49.39,2477.00,percent of total billed charges,
HC THERAGENESIS MESHED BILAYER WOUND MATRIX 73.8 SQ CM 8.2 X 9 PER CM,56360270,CDM,636,RC,A2008,CPT,,,facility,inpatient,,,68.00000,40.80000,Evernorth (Cigna Behavioral Health),Commercial,,54.40,,,,,,,17.20,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC THERAGENESIS MESHED BILAYER WOUND MATRIX 73.8 SQ CM 8.2 X 9 PER CM,56360270,CDM,636,RC,A2008,CPT,,,facility,outpatient,,,68.00000,40.80000,Cigna,Commercial,,340.36,,,,,,,15.78,340.36,fee schedule,
HC THERAGENESIS MESHED BILAYER WOUND MATRIX 73.8 SQ CM 8.2 X 9 PER CM,56360270,CDM,636,RC,A2008,CPT,,,facility,outpatient,,,68.00000,40.80000,Evernorth (Cigna Behavioral Health),Commercial,,54.40,,,,,,,15.78,340.36,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC THERAPEUTIC APHERESIS PLASMA EXCHANGE,43610001,CDM,361,RC,36514,CPT,,,facility,outpatient,,,5222.00000,3133.20000,Healthy Blue NC,Managed Medicaid,,1447.54,,,,,,,1447.54,7278.00,percent of total billed charges,
HC THERAPEUTIC APHERESIS PLASMA EXCHANGE,43610001,CDM,361,RC,36514,CPT,,,facility,outpatient,,,5222.00000,3133.20000,Trillium,Medicaid,,1462.16,,,,,,,1447.54,7278.00,percent of total billed charges,
HC THERAPEUTIC APHERESIS RED BLOOD CELL,48010003,CDM,940,RC,36512,CPT,,,facility,outpatient,,,4648.00000,2788.80000,Healthy Blue NC,Managed Medicaid,,1288.43,,,,,,,814.00,7278.00,percent of total billed charges,
HC THERAPEUTIC ENEMA CONT OR AIR,72550135,CDM,320,RC,74283,CPT,,,facility,outpatient,,,693.00000,415.80000,Vaya,Medicaid,,197.85,,,,,,,167.62,554.40,percent of total billed charges,
HC THERAPEUTIC PHLEBOTOMY,39400001,CDM,940,RC,99195,CPT,,,facility,outpatient,,,418.00000,250.80000,Alliance,Medicaid,,115.87,,,,,,,115.87,1342.00,percent of total billed charges,
HC THERAPEUTIC PHLEBOTOMY,39400001,CDM,940,RC,99195,CPT,,,facility,outpatient,,,418.00000,250.80000,Liberty Medicare Advantage,Medicare Advantage,,131.38,,,,,,,115.87,1342.00,fee schedule,
HC THERAPEUTIC SPINAL DRAIN CSF USING CATHETER INCLD CT FLUORO GUIDE,77610007,CDM,361,RC,62329,CPT,,,facility,outpatient,,,2034.00000,1220.40000,Optum,CHIP/Managed Medicaid,,563.82,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,563.82,5449.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC THERAPEUTIC SPINAL DRAIN CSF USING CATHETER INCLD CT FLUORO GUIDE,77610007,CDM,761,RC,62329,CPT,,,facility,outpatient,,,2034.00000,1220.40000,Vaya,Medicaid,,580.71,,,,,,,563.82,5449.00,percent of total billed charges,
HC THERAPY STRENGTH ENDUR GROUP CARDIOPULMONARY REHAB,94100003,CDM,410,RC,G0239,CPT,,,facility,outpatient,,,139.00000,83.40000,Evernorth (Cigna Behavioral Health),Commercial,,111.20,,,,,,,36.96,173.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC THERAPY STRENGTH ENDURANCE ONE ON ONE CARDIOPULMONARY REHAB EACH 15 MINS,94100001,CDM,410,RC,G0237,CPT,,,facility,outpatient,,,206.00000,123.60000,Aetna,Commercial,,152.44,,,,,,,23.06,173.00,percent of total billed charges,
HC THERAPY STRENGTH ENDURANCE ONE ON ONE CARDIOPULMONARY REHAB EACH 15 MINS,94100001,CDM,410,RC,G0237,CPT,,,facility,outpatient,,,206.00000,123.60000,Optum,Commercial,,111.24,,,,,,,23.06,173.00,percent of total billed charges,
HC THERASKIN 116 SQ CM 7.6 X 15.24 PER SQ CM,56360202,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,57.00000,34.20000,BCBS NC,Blue Value Group,,34.41,,,,,,,13.22,132.99,percent of total billed charges,
HC THERASKIN 4.0CM X 6.5CM PER SQ CM,56360153,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,81.00000,48.60000,BCBS NC,Blue Value Group,,48.89,,,,,,,18.79,132.99,percent of total billed charges,
HC THERASKIN 4.0CM X 6.5CM PER SQ CM,56360153,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,81.00000,48.60000,United Healthcare,CHIP/Medicaid,,22.45,,,,,,,18.79,132.99,percent of total billed charges,
HC THERASKIN 4.0CM X 6.5CM PER SQ CM,56360153,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,81.00000,48.60000,WellCare of North Carolina,Managed Medicaid,,22.45,,,,,,,18.79,132.99,percent of total billed charges,
HC THERASKIN 7.6CM X 15.2CM PER SQ CM,56360149,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,58.00000,34.80000,Vaya,Medicaid,,16.56,,,,,,,13.46,132.99,percent of total billed charges,
HC THERASKIN OR 6.25 SQ CM 2.5CM X 2.5CM PER SQ CM,56360259,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,287.00000,172.20000,Healthy Blue NC,Managed Medicaid,,79.56,,,,,,,66.58,248.28,percent of total billed charges,
HC THERASKIN WOUND CTR 12.75 SQ CM 2.5CM X 5.1CM PER SQ CM,56360077,CDM,636,RC,Q4121,CPT,,,facility,outpatient,,,281.00000,168.60000,United Healthcare,Commercial,,132.99,,,,,,,65.19,243.09,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
HC THORACENTESIS NLD CATH W IMAGE,73610077,CDM,761,RC,32555,CPT,,,facility,outpatient,,,2917.00000,1750.20000,BCBS NC,Medicare Advantage,,582.12,,,,,,,582.12,5449.00,fee schedule,
HC THORACENTESIS W O IMAGING,63610014,CDM,361,RC,32554,CPT,,,facility,outpatient,,,1371.00000,822.60000,BCBS NC,Blue Select/HMO/PPO,,672.48,,,,,,,380.04,5449.00,percent of total billed charges,
HC THORACENTESIS W O IMAGING,63610014,CDM,761,RC,32554,CPT,,,facility,inpatient,,,1371.00000,822.60000,Evernorth (Cigna Behavioral Health),Commercial,,1096.80,,,,,,,1096.80,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC THORACENTESIS W O IMAGING,63610014,CDM,761,RC,32554,CPT,,,facility,outpatient,,,1371.00000,822.60000,Trillium,Medicaid,,383.88,,,,,,,380.04,5449.00,percent of total billed charges,
HC THORACIC GAS VOL INFANT,44600004,CDM,460,RC,94013,CPT,,,facility,inpatient,,,509.00000,305.40000,Optum,Commercial,,4481.00,,,,,,,407.20,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC THORACIC GAS VOL INFANT,44600004,CDM,460,RC,94013,CPT,,,facility,outpatient,,,509.00000,305.40000,Carolina Complete Health,Managed Medicaid,,141.09,,,,,,,141.09,545.93,percent of total billed charges,
HC THORACOABDOMINAL BRANCH ENDPROSTHESIS,73610662,CDM,361,RC,37799,CPT,,,facility,outpatient,,,15260.00000,9156.00000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,630.13,,,,,,,582.12,12208.00,fee schedule,
HC THORACOABDOMINAL BRANCH ENDPROSTHESIS,73610662,CDM,361,RC,37799,CPT,,,facility,outpatient,,,15260.00000,9156.00000,WellCare of North Carolina,Managed Medicaid,,4230.07,,,,,,,582.12,12208.00,percent of total billed charges,
HC THROMBECTOMY ARTERIAL VENOUS NONHEMODIALYSIS GRAFT W REVISION,93610294,CDM,361,RC,35876,CPT,,,facility,outpatient,,,11354.00000,6812.40000,United Healthcare,Medicare Advantage,,5509.45,,,,,,,3147.33,21454.00,fee schedule,
HC THROMBECTOMY ARTERIAL VENOUS NONHEMODIALYSIS GRAFT WO REVISION,73610541,CDM,361,RC,35875,CPT,,,facility,outpatient,,,10929.00000,6557.40000,BCBS NC,Blue Value Individual,,3492.91,,,,,,,3029.52,21454.00,percent of total billed charges,
HC THROMBIN CLOTTING TIME,83001258,CDM,305,RC,85670,CPT,,,facility,outpatient,,,119.00000,71.40000,Optum,VACCN,,5.77,,,,,,,5.60,95.20,fee schedule,
HC THROMBIN CLOTTING TIME,83001258,CDM,305,RC,85670,CPT,,,facility,outpatient,,,119.00000,71.40000,Vaya,Medicaid,,33.97,,,,,,,5.60,95.20,percent of total billed charges,
HC THROMBIN CLOTTNG TIME MIX,83001259,CDM,305,RC,85670,CPT,,,facility,outpatient,,,254.00000,152.40000,United Healthcare,Medicare Advantage,,6.06,,,,,,,5.60,203.20,fee schedule,
HC THROMBOELAST FIBRINOGEN ACT,83001199,CDM,305,RC,85384,CPT,,,facility,outpatient,,,75.00000,45.00000,United Healthcare,Medicare Advantage,,10.21,,,,,,,9.43,60.00,fee schedule,
HC THROMBOENDARTERECTOMY COMMON FEMORAL,93600014,CDM,361,RC,35371,CPT,,,facility,outpatient,,,10559.00000,6335.40000,Aetna,Medicare Advantage,,2449.69,,,,,,,2449.69,8447.20,percent of total billed charges,
HC THROMBOENDARTERECTOMY COMMON FEMORAL,93600014,CDM,361,RC,35371,CPT,,,facility,outpatient,,,10559.00000,6335.40000,Optum,CHIP/Managed Medicaid,,2926.95,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,2449.69,8447.20,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC THYROPEROXIDASE AB,83000931,CDM,302,RC,86376,CPT,,,facility,inpatient,,,46.00000,27.60000,Optum,Commercial,,4481.00,,,,,,,36.80,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
