METHADONE 10 MG/ML ORAL CONCENTRATE,RX-15996,CDM,250,RC,J3490,HCPCS,09999197622,NDC,facility,outpatient,2.5,ML,26.85000,16.11000,Carolina Complete Health,Managed Medicaid,,7.44,,,,,,,6.23,21.48,percent of total billed charges,
METHADONE 5 MG TABLET,RX-4954,CDM,250,RC,J3490,HCPCS,00406575562,NDC,facility,outpatient,1,UN,23.25000,13.95000,United Healthcare,Individual Exchange,,11.25,,,,,,,5.39,18.60,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
METHIMAZOLE 10 MG TABLET,RX-10552,CDM,250,RC,J3490,HCPCS,64380021301,NDC,facility,outpatient,1,UN,17.25000,10.35000,Partners,Medicaid,,4.78,,,,,,,4.00,13.80,percent of total billed charges,
METHOCARBAMOL 500 MG TABLET,RX-4971,CDM,250,RC,J3490,HCPCS,60687055911,NDC,facility,outpatient,1,UN,16.75000,10.05000,Amerihealth Caritas,Managed Medicaid,,4.64,,,,,,,3.89,13.40,percent of total billed charges,
METHOHEXITAL 500 MG SOLUTION FOR INJECTION,RX-70545,CDM,250,RC,J3490,HCPCS,42023010501,NDC,facility,outpatient,1,UN,357.75000,214.65000,Optum,Commercial,,193.19,,,,,,,83.00,286.20,percent of total billed charges,
METHOTREXATE 400 MCG/0.1 ML OPHTHALMIC INJECTION,RX-40800117,CDM,636,RC,J9260,HCPCS,00000000694,NDC,facility,outpatient,0.1,ML,276.25000,165.75000,Aetna,Medicare Advantage,,64.09,,,,,,,6.15,238.98,percent of total billed charges,
METHOTREXATE 400 MCG/0.1 ML OPHTHALMIC INJECTION,RX-40800117,CDM,636,RC,J9260,HCPCS,00000000694,NDC,facility,outpatient,0.1,ML,276.25000,165.75000,BCBS NC,Blue Select/HMO/PPO,,135.50,,,,,,,6.15,238.98,percent of total billed charges,
METHOTREXATE INJECTION (PF) 25 MG/ML (NON-ONCOLOGY),RX-408000554,CDM,636,RC,J9260,HCPCS,16729027735,NDC,facility,outpatient,40,ML,397.65000,238.59000,BCBS NC,Blue Value Group,,240.02,,,,,,,6.15,344.01,percent of total billed charges,
METHOTREXATE SODIUM (CONTAINS PRESERVATIVES) 25 MG/ML INJECTION SOLUTION,RX-4974,CDM,636,RC,J9260,HCPCS,63323012310,NDC,facility,outpatient,10,ML,386.20000,231.72000,Evernorth (Cigna Behavioral Health),Commercial,,308.96,,,,,,,6.15,334.10,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
METHOTREXATE SODIUM (PF) 25 MG/ML INJECTION SOLUTION,RX-117032,CDM,636,RC,J9260,HCPCS,61703040841,NDC,facility,outpatient,40,ML,396.55000,237.93000,Trillium,Medicaid,,111.03,,,,,,,6.15,343.06,percent of total billed charges,
METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,RX-10571,CDM,636,RC,J2210,HCPCS,00517074020,NDC,facility,outpatient,1,ML,138.00000,82.80000,Amerihealth Caritas,Managed Medicaid,,38.25,,,,,,,32.02,119.38,percent of total billed charges,
METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,RX-10571,CDM,636,RC,J2210,HCPCS,00517074020,NDC,facility,outpatient,1,ML,138.00000,82.80000,Vaya,Medicaid,,39.40,,,,,,,32.02,119.38,percent of total billed charges,
METHYLNALTREXONE 12 MG/0.6 ML SYRINGE (PEDIATRIC),RX-408453966,CDM,636,RC,J2212,HCPCS,65649055102,NDC,facility,outpatient,0.4,ML,457.85000,274.71000,Carolina Complete Health,Managed Medicaid,,126.92,,,,,,,3.26,396.09,percent of total billed charges,
METHYLPHENIDATE 5 MG TABLET,RX-4988,CDM,250,RC,J3490,HCPCS,00406114201,NDC,facility,outpatient,1,UN,22.60000,13.56000,Optum,Commercial,,12.20,,,,,,,5.24,18.08,percent of total billed charges,
METHYLPHENIDATE 5 MG TABLET,RX-4988,CDM,250,RC,J3490,HCPCS,00406114201,NDC,facility,outpatient,1,UN,22.60000,13.56000,United Healthcare,Individual Exchange,,10.94,,,,,,,5.24,18.08,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
METHYLPREDNISOLONE 16 MG TABLET,RX-4992,CDM,636,RC,J7509,HCPCS,59746000314,NDC,facility,outpatient,1,UN,23.50000,14.10000,Aetna,Medicare Advantage,,5.45,,,,,,,0.24750,20.33,percent of total billed charges,
METHYLPREDNISOLONE 16 MG TABLET,RX-4992,CDM,636,RC,J7509,HCPCS,59746000314,NDC,facility,outpatient,1,UN,23.50000,14.10000,Carolina Complete Health,Managed Medicaid,,6.51,,,,,,,0.24750,20.33,percent of total billed charges,
METHYLPREDNISOLONE 4 MG TABLET,RX-4993,CDM,636,RC,J7509,HCPCS,68084014911,NDC,facility,outpatient,1,UN,21.05000,12.63000,Partners,Medicaid,,5.84,,,,,,,0.24750,18.21,percent of total billed charges,
METHYLPREDNISOLONE ACETATE 40 MG/ML SUSPENSION FOR INJECTION,RX-4995,CDM,636,RC,J1010,HCPCS,70121157301,NDC,facility,outpatient,0.25,ML,25.40000,15.24000,BCBS NC,Blue Select/HMO/PPO,,21.97,,,,,,,0.11640,21.97,percent of total billed charges,
METHYLPREDNISOLONE ACETATE 40 MG/ML SUSPENSION FOR INJECTION,RX-4995,CDM,636,RC,J1010,HCPCS,70121157301,NDC,facility,outpatient,0.25,ML,25.40000,15.24000,United Healthcare,Commercial,,0.33000,,,,,,,0.11640,21.97,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION,RX-128782,CDM,636,RC,J2919,HCPCS,00009004725,NDC,facility,outpatient,1,UN,56.65000,33.99000,Cigna,Commercial,,0.47250,,,,,,,0.20370,49.01,fee schedule,
METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION,RX-128782,CDM,636,RC,J2919,HCPCS,00009004725,NDC,facility,outpatient,1,UN,56.65000,33.99000,Optum,Commercial,,30.59,,,,,,,0.20370,49.01,percent of total billed charges,
METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/ML PED-CARD SURGERY,RX-40841492,CDM,636,RC,J2919,HCPCS,00009069801,NDC,facility,outpatient,1,UN,206.85000,124.11000,BCBS NC,Blue Select/HMO/PPO,,101.46,,,,,,,0.20370,178.95,percent of total billed charges,
METHYLPREDNISOLONE SOD SUCC (PF) 40 MG/ML SOLUTION FOR INJECTION,RX-128781,CDM,636,RC,J2919,HCPCS,00009003930,NDC,facility,outpatient,1,UN,41.25000,24.75000,Partners,Medicaid,,11.43,,,,,,,0.20370,35.69,percent of total billed charges,
METHYLPREDNISOLONE SOD SUCC 4 MG/ML PEDIATRIC DILUTION,RX-40841291,CDM,636,RC,J2919,HCPCS,99999000650,NDC,facility,inpatient,250,ML,1403.70000,842.22000,Optum,Commercial,,4481.00,,,,,,,355.14,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
METHYLPREDNISOLONE SOD SUCC 4 MG/ML PEDIATRIC DILUTION,RX-40841291,CDM,636,RC,J2919,HCPCS,99999000650,NDC,facility,outpatient,250,ML,1403.70000,842.22000,Amerihealth Caritas,Managed Medicaid,,389.11,,,,,,,0.20370,1214.34,percent of total billed charges,
METHYLPREDNISOLONE SOD SUCC 62.5 MG/ML IV PEDIATRIC,RX-40841071,CDM,636,RC,J2919,HCPCS,00009069801,NDC,facility,outpatient,1,UN,206.85000,124.11000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,0.22050,,,,,,,0.20370,178.95,fee schedule,
METHYLPREDNISOLONE SOD SUCC 62.5 MG/ML IV PEDIATRIC,RX-40841071,CDM,636,RC,J2919,HCPCS,00009069801,NDC,facility,outpatient,1,UN,206.85000,124.11000,United Healthcare,Commercial,,0.70950,,,,,,,0.20370,178.95,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
METHYLPREDNISOLONE SODIUM SUCCINATE 125 MG SOLUTION FOR INJECTION,RX-10578,CDM,636,RC,J2919,HCPCS,43598012925,NDC,facility,outpatient,1,UN,45.65000,27.39000,United Healthcare,Individual Exchange,,0.85540,,,,,,,0.20370,39.49,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
METHYLPREDNISOLONE SODIUM SUCCINATE 2 GRAM INTRAVENOUS SOLUTION,RX-10579,CDM,636,RC,J2919,HCPCS,00009085001,NDC,facility,outpatient,1,UN,419.00000,251.40000,Partners,Medicaid,,116.15,,,,,,,0.20370,362.48,percent of total billed charges,
METOCLOPRAMIDE 10 MG TABLET,RX-5005,CDM,250,RC,J3490,HCPCS,51079088820,NDC,facility,outpatient,1,UN,18.40000,11.04000,Optum,Commercial,,9.94,,,,,,,4.27,14.72,percent of total billed charges,
METOLAZONE 10 MG TABLET,RX-10586,CDM,250,RC,J3490,HCPCS,76385013801,NDC,facility,outpatient,1,UN,18.70000,11.22000,Aetna,Medicare Advantage,,4.34,,,,,,,4.34,14.96,percent of total billed charges,
METOLAZONE 10 MG TABLET,RX-10586,CDM,250,RC,J3490,HCPCS,76385013801,NDC,facility,outpatient,1,UN,18.70000,11.22000,Optum,Commercial,,10.10,,,,,,,4.34,14.96,percent of total billed charges,
METOLAZONE 10 MG TABLET,RX-10586,CDM,250,RC,J3490,HCPCS,76385013801,NDC,facility,outpatient,1,UN,18.70000,11.22000,United Healthcare,Commercial,,14.94,,,,,,,4.34,14.96,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
METRONIDAZOLE 0.75 % (37.5 MG/5 GRAM) VAGINAL GEL,RX-10592,CDM,250,RC,J3490,HCPCS,45802013970,NDC,facility,outpatient,70,GR,76.30000,45.78000,Optum,CHIP/Managed Medicaid,,21.15,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",1477.66,615.02,3720.4599999999996,50,17.70,61.04,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
METRONIDAZOLE 0.75 % (37.5 MG/5 GRAM) VAGINAL GEL,RX-10592,CDM,250,RC,J3490,HCPCS,45802013970,NDC,facility,outpatient,70,GR,76.30000,45.78000,Partners,Medicaid,,21.15,,,,,,,17.70,61.04,percent of total billed charges,
METRONIDAZOLE 5 MG/ML IN SODIUM CHLORIDE (ODD DOSE),RX-40840896,CDM,636,RC,J1836,HCPCS,09999197853,NDC,facility,inpatient,100,ML,71.05000,42.63000,Aetna,Commercial,,41.21,,,,,,,17.98,4481.00,percent of total billed charges,"Paid In Addition to Other Negotiated Rates for all of the listed billing codes, when the sum of the listed billing codes on the claim is greater than $4,270.00."
METRONIDAZOLE 500 MG TABLET,RX-5016,CDM,250,RC,J3490,HCPCS,60687055011,NDC,facility,outpatient,1,UN,18.25000,10.95000,BCBS NC,Blue Select/HMO/PPO,,8.95,,,,,,,4.23,14.60,percent of total billed charges,
MEXILETINE 10 MG/ML ORAL SUSP,RX-40840123,CDM,250,RC,J3490,HCPCS,00000000072,NDC,facility,outpatient,120,ML,52.00000,31.20000,WellCare of North Carolina,Managed Medicaid,,14.41,,,,,,,12.06,41.60,percent of total billed charges,
MEXILETINE 200 MG CAPSULE,RX-10596,CDM,250,RC,J3490,HCPCS,50742024001,NDC,facility,inpatient,1,UN,17.50000,10.50000,Optum,Commercial,,4481.00,,,,,,,14.00,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
MEXILETINE 200 MG CAPSULE,RX-10596,CDM,250,RC,J3490,HCPCS,50742024001,NDC,facility,outpatient,1,UN,17.50000,10.50000,Partners,Medicaid,,4.85,,,,,,,4.06,14.00,percent of total billed charges,
MEXILETINE 200 MG CAPSULE,RX-10596,CDM,250,RC,J3490,HCPCS,50742024001,NDC,facility,outpatient,1,UN,17.50000,10.50000,Vaya,Medicaid,,5.00,,,,,,,4.06,14.00,percent of total billed charges,
MEXILETINE 250 MG CAPSULE,RX-10597,CDM,250,RC,J3490,HCPCS,00093874101,NDC,facility,outpatient,1,UN,21.55000,12.93000,WellCare of North Carolina,Managed Medicaid,,5.97,,,,,,,5.00,17.24,percent of total billed charges,
MICAFUNGIN 100 MG INTRAVENOUS SOLUTION,RX-77685,CDM,636,RC,J2248,HCPCS,63323072901,NDC,facility,outpatient,1,UN,220.00000,132.00000,Optum,Commercial,,118.80,,,,,,,0.58500,190.32,percent of total billed charges,
MICAFUNGIN 100 MG INTRAVENOUS SOLUTION,RX-77685,CDM,636,RC,J2248,HCPCS,63323072901,NDC,facility,outpatient,1,UN,220.00000,132.00000,United Healthcare,Commercial,,0.84150,,,,,,,0.58500,190.32,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
MICONAZOLE NITRATE 2 % TOPICAL CREAM,RX-5039,CDM,250,RC,J3490,HCPCS,00536137575,NDC,facility,outpatient,30,GR,7.80000,4.68000,United Healthcare,Commercial,,6.23,,,,,,,1.81,6.24,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
MICONAZOLE NITRATE 2 % VAGINAL CREAM,RX-5040,CDM,250,RC,J3490,HCPCS,61269073063,NDC,facility,outpatient,45,GR,10.25000,6.15000,Alliance,Medicaid,,2.84,,,,,,,2.38,8.20,percent of total billed charges,
MIDAZOLAM (PF) 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,RX-178436,CDM,636,RC,J2251,HCPCS,00143938001,NDC,facility,outpatient,100,ML,112.30000,67.38000,BCBS NC,Blue Select/HMO/PPO,,55.08,,,,,,,0.45000,97.15,percent of total billed charges,
MIDAZOLAM (PF) 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,RX-178436,CDM,636,RC,J2251,HCPCS,00143938001,NDC,facility,outpatient,100,ML,112.30000,67.38000,Trillium,Medicaid,,31.44,,,,,,,0.45000,97.15,percent of total billed charges,
MIDAZOLAM (PF) 5 MG/ML INJECTION SOLUTION,RX-170902,CDM,636,RC,J2250,HCPCS,00409230802,NDC,facility,outpatient,2,ML,26.10000,15.66000,Vaya,Medicaid,,7.45,,,,,,,0.33750,22.58,percent of total billed charges,
MIDAZOLAM (PF) 5 MG/ML INJECTION SOLUTION,RX-170902,CDM,636,RC,J2250,HCPCS,00409230821,NDC,facility,inpatient,1,ML,25.50000,15.30000,United Healthcare,Individual Exchange,,6.45,,,,,,,6.45,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
MIDAZOLAM 1 MG/ML INJECTION SOLUTION,RX-40872,CDM,636,RC,J2250,HCPCS,63323041115,NDC,facility,outpatient,0.5,ML,23.00000,13.80000,United Healthcare,CHIP/Medicaid,,6.38,,,,,,,0.33750,19.90,percent of total billed charges,
MIDAZOLAM 10 MG/5 ML (2 MG/ML) ORAL SYRUP,RX-129315,CDM,250,RC,J3490,HCPCS,68094076462,NDC,facility,outpatient,5,ML,40.60000,24.36000,Healthy Blue NC,Managed Medicaid,,11.25,,,,,,,9.42,32.48,percent of total billed charges,
MIDAZOLAM 10 MG/5 ML (2 MG/ML) ORAL SYRUP,RX-129315,CDM,250,RC,J3490,HCPCS,68094076462,NDC,facility,outpatient,5,ML,40.60000,24.36000,United Healthcare,Individual Exchange,,19.65,,,,,,,9.42,32.48,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
MIDAZOLAM 5 MG/ML (COMBINED) INJECTION SOLUTION WRAPPER,RX-40841434,CDM,636,RC,J2250,HCPCS,00641606010,NDC,facility,outpatient,10,ML,42.80000,25.68000,United Healthcare,CHIP/Medicaid,,11.86,,,,,,,0.33750,37.03,percent of total billed charges,
MIDAZOLAM 5 MG/ML (COMBINED) INTRANASAL SOLUTION WRAPPER,RX-40850068,CDM,636,RC,J2250,HCPCS,00409230801,NDC,facility,outpatient,1,ML,25.50000,15.30000,Healthy Blue NC,Managed Medicaid,,7.07,,,,,,,0.33750,22.06,percent of total billed charges,
MIDAZOLAM 5 MG/ML (COMBINED) INTRANASAL SOLUTION WRAPPER,RX-40850068,CDM,636,RC,J2250,HCPCS,00409230802,NDC,facility,inpatient,2,ML,26.10000,15.66000,United Healthcare,Individual Exchange,,6.60,,,,,,,6.60,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
MIDAZOLAM 5 MG/ML (COMBINED) INTRANASAL SOLUTION WRAPPER,RX-40850068,CDM,636,RC,J2250,HCPCS,00409230802,NDC,facility,outpatient,2,ML,26.10000,15.66000,WellCare of North Carolina,Managed Medicaid,,7.23,,,,,,,0.33750,22.58,percent of total billed charges,
MIDAZOLAM 5 MG/ML (COMBINED) INTRANASAL SOLUTION WRAPPER,RX-40850068,CDM,636,RC,J2250,HCPCS,00641606001,NDC,facility,outpatient,10,ML,42.80000,25.68000,Aetna,Medicare Advantage,,9.93,,,,,,,0.33750,37.03,percent of total billed charges,
MIDAZOLAM 5 MG/ML (COMBINED) INTRANASAL SOLUTION WRAPPER,RX-40850068,CDM,636,RC,J2250,HCPCS,70860060105,NDC,facility,outpatient,5,ML,38.60000,23.16000,Amerihealth Caritas,Managed Medicaid,,10.70,,,,,,,0.33750,33.39,percent of total billed charges,
MIDAZOLAM 5 MG/ML (COMBINED) INTRANASAL SOLUTION WRAPPER,RX-40850068,CDM,636,RC,J2250,HCPCS,70860060105,NDC,facility,outpatient,5,ML,38.60000,23.16000,Cigna,Commercial,,0.33750,,,,,,,0.33750,33.39,fee schedule,
MIDAZOLAM 5 MG/ML INJECTION SOLUTION,RX-10608,CDM,636,RC,J2250,HCPCS,00641606001,NDC,facility,outpatient,10,ML,42.80000,25.68000,Carolina Complete Health,Managed Medicaid,,11.86,,,,,,,0.33750,37.03,percent of total billed charges,
MIDAZOLAM 5 MG/ML INJECTION SOLUTION,RX-10608,CDM,636,RC,J2250,HCPCS,00641606001,NDC,facility,outpatient,10,ML,42.80000,25.68000,United Healthcare,Commercial,,0.42900,,,,,,,0.33750,37.03,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
MIDAZOLAM 5 MG/ML INJECTION SOLUTION,RX-10608,CDM,636,RC,J2250,HCPCS,63323041218,NDC,facility,outpatient,1,ML,31.85000,19.11000,Aetna,Medicare Advantage,,7.39,,,,,,,0.33750,27.55,percent of total billed charges,
MIDAZOLAM 5 MG/ML INJECTION SOLUTION,RX-10608,CDM,636,RC,J2250,HCPCS,63323041218,NDC,facility,outpatient,1,ML,31.85000,19.11000,WellCare of North Carolina,Managed Medicaid,,8.83,,,,,,,0.33750,27.55,percent of total billed charges,
MIDDLE EAR EXPLORATION THROUGH POSTAURICULAR OR EAR CANAL INCISION,360,RC,69440,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,6649.00,,,,,,,3053.48,9324.00,case rate,
MIDDLE EAR EXPLORATION THROUGH POSTAURICULAR OR EAR CANAL INCISION,360,RC,69440,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,3147.92,,,,,,,3053.48,9324.00,fee schedule,
MIDODRINE 2.5 MG TABLET,RX-10609,CDM,250,RC,J3490,HCPCS,60687038711,NDC,facility,outpatient,1,UN,18.95000,11.37000,Amerihealth Caritas,Managed Medicaid,,5.25,,,,,,,4.40,15.16,percent of total billed charges,
MIDODRINE 2.5 MG TABLET,RX-10609,CDM,250,RC,J3490,HCPCS,60687038711,NDC,facility,outpatient,1,UN,18.95000,11.37000,BCBS NC,Blue Select/HMO/PPO,,9.29,,,,,,,4.40,15.16,percent of total billed charges,
MIDODRINE 2.5 MG TABLET,RX-10609,CDM,250,RC,J3490,HCPCS,60687038711,NDC,facility,outpatient,1,UN,18.95000,11.37000,Optum,Commercial,,10.23,,,,,,,4.40,15.16,percent of total billed charges,
MIDODRINE 5 MG TABLET,RX-10610,CDM,250,RC,J3490,HCPCS,60687039811,NDC,facility,outpatient,1,UN,18.25000,10.95000,Healthy Blue NC,Managed Medicaid,,5.06,,,,,,,4.23,14.60,percent of total billed charges,
MIDOSTAURIN 25 MG CAPSULE,RX-182328,CDM,250,RC,J3490,HCPCS,00078069899,NDC,facility,outpatient,1,UN,896.70000,538.02000,Carolina Complete Health,Managed Medicaid,,248.57,,,,,,,208.03,717.36,percent of total billed charges,
MILRINONE 1 MG/ML INTRAVENOUS SOLUTION,RX-27327,CDM,636,RC,J2260,HCPCS,00143970901,NDC,facility,outpatient,20,ML,93.05000,55.83000,Optum,Commercial,,50.25,,,,,,,3.26,80.50,percent of total billed charges,
MILRINONE 200 MCG/ML IN DEXTROSE 5% 50 ML PEDIATRIC,RX-40840850,CDM,636,RC,J2260,HCPCS,00000000336,NDC,facility,inpatient,50,ML,89.20000,53.52000,Aetna,Commercial,,51.74,,,,,,,22.57,4481.00,percent of total billed charges,"Paid In Addition to Other Negotiated Rates for all of the listed billing codes, when the sum of the listed billing codes on the claim is greater than $4,270.00."
MILRINONE 200 MCG/ML IN DEXTROSE 5% 50 ML PEDIATRIC,RX-40840850,CDM,636,RC,J2260,HCPCS,00000000336,NDC,facility,inpatient,50,ML,89.20000,53.52000,United Healthcare,Individual Exchange,,22.57,,,,,,,22.57,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
MILRINONE 40 MG/200 ML(200 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS PIGGYBK,RX-127858,CDM,636,RC,J2260,HCPCS,00143971801,NDC,facility,inpatient,200,ML,184.95000,110.97000,Evernorth (Cigna Behavioral Health),Commercial,,147.96,,,,,,,46.79,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
MILRINONE 40 MG/200 ML(200 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS PIGGYBK,RX-127858,CDM,636,RC,J2260,HCPCS,00143971801,NDC,facility,outpatient,200,ML,184.95000,110.97000,Partners,Medicaid,,51.27,,,,,,,3.26,160.00,percent of total billed charges,
MILTEFOSINE 50 MG CAPSULE,RX-179913,CDM,250,RC,J3490,HCPCS,69051030001,NDC,facility,outpatient,1,UN,1730.30000,1038.18000,United Healthcare,Commercial,,1382.51,,,,,,,401.43,1384.24,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
MINOCYCLINE 50 MG CAPSULE,RX-5111,CDM,250,RC,J3490,HCPCS,65862020901,NDC,facility,inpatient,1,UN,16.80000,10.08000,Evernorth (Cigna Behavioral Health),Commercial,,13.44,,,,,,,13.44,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
MINOR BLADDER PROCEDURES WITH CC,663,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Individual Exchange,,17269.47,,,,,,,4481.00,27927.59,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $4,106.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MINOR BLADDER PROCEDURES WITH MCC,662,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,34068.37,,,,,,,4481.00,56242.82,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MINOR SKIN DISORDERS WITHOUT MCC,607,MS-DRG,,,,,,,facility,inpatient,,,,,WellCare of North Carolina,Medicare Advantage,,13569.34,,,,,,,4481.00,16651.47,fee schedule,
MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,346,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Select/HMO/PPO,,18390.84,,,,,,,4481.00,21791.68,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,346,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,13200.03,,,,,,,4481.00,21791.68,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MINOXIDIL 10 MG TABLET,RX-5114,CDM,250,RC,J3490,HCPCS,68084020511,NDC,facility,outpatient,1,UN,17.95000,10.77000,Carolina Complete Health,Managed Medicaid,,4.98,,,,,,,4.16,14.36,percent of total billed charges,
MIRIKIZUMAB-MRKZ 300 MG/15 ML (20 MG/ML) INTRAVENOUS SOLUTION,RX-197736,CDM,636,RC,J2267,HCPCS,00002757501,NDC,facility,outpatient,15,ML,31432.85000,18859.71000,BCBS NC,Blue Value Group,,6355.20,,,,,,,41.76,25146.28,fee schedule,
MIRIKIZUMAB-MRKZ 300 MG/15 ML (20 MG/ML) INTRAVENOUS SOLUTION,RX-197736,CDM,636,RC,J2267,HCPCS,00002757501,NDC,facility,outpatient,15,ML,31432.85000,18859.71000,Partners,Medicaid,,8713.19,,,,,,,41.76,25146.28,percent of total billed charges,
MIRTAZAPINE 15 MG TABLET,RX-17466,CDM,250,RC,J3490,HCPCS,68084011911,NDC,facility,outpatient,1,UN,16.75000,10.05000,Vaya,Medicaid,,4.78,,,,,,,3.89,13.40,percent of total billed charges,
MIRVETUXIMAB SORAVTANSINE-GYNX 5 MG/ML INTRAVENOUS SOLUTION,RX-195085,CDM,636,RC,J9063,HCPCS,72903085301,NDC,facility,outpatient,20,ML,22724.65000,13634.79000,BCBS NC,Blue Select/HMO/PPO,,10773.76,,,,,,,67.41,18179.72,percent of total billed charges,
