HC - HEPATITIS BE ANTIBODY HBEAB,3008670701,CDM,300,RC,86707,CPT,facility,outpatient,,,127.00000,127.00000,BlueCross BlueShield Vermont,Indemnity,,120.09,,,,,,,11.57,127.00,fee schedule,Reimbursement will be capped at line item charge.
HC - HEPATITIS BE ANTIBODY HBEAB,3008670701,CDM,300,RC,86707,CPT,facility,outpatient,,,127.00000,127.00000,United Healthcare,Medicare Advantage,,11.57,,,,,,,11.57,127.00,fee schedule,
HC - HEPATITIS C AB W/ REFLEX TO PCR,3008680389,CDM,300,RC,86803,CPT,facility,inpatient,,,106.00000,106.00000,NPPN,Commercial,,95.40,,,,,,,29.68,95.40,percent of total billed charges,
HC - HEPATOBIL SYST IMAG INC GB W/PHARMA INTERVENJ,3417822701,CDM,341,RC,78227,CPT,facility,outpatient,,,3863.00000,3863.00000,Excellus BlueCross BlueShield,Commercial,,3228.31,,,,,,,542.47,3802.74,percent of total billed charges,
HC - HEPB VACCINE DIALYSIS/IMMUNSUP PAT 3 DOSE IM,6369074001,CDM,636,RC,90740,CPT,facility,inpatient,,,401.00000,401.00000,Harvard Pilgrim,Commercial,,320.80,,,,,,,112.28,360.90,percent of total billed charges,
HC - HER-2  DUAL ISH,3108837703,CDM,310,RC,88377,CPT,facility,inpatient,,,871.00000,871.00000,MagnaCare,Commercial,,696.80,,,,,,,243.88,783.90,percent of total billed charges,
HC - HER2NEU IHC,3108836003,CDM,310,RC,88360,CPT,facility,inpatient,,,209.00000,209.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,104.50,,,,,,,58.52,188.10,percent of total billed charges,
HC - HER2NEU IHC,3108836003,CDM,310,RC,88360,CPT,facility,outpatient,,,209.00000,209.00000,BlueCross BlueShield Vermont,Indemnity,,198.01,,,,,,,41.80,259.05,fee schedule,Reimbursement will be capped at line item charge.
HC - HER2NEU IHC,3108836003,CDM,310,RC,88360,CPT,facility,outpatient,,,209.00000,209.00000,EBPA,ERISA Welfare Plans,,179.74,,,,,,,41.80,259.05,percent of total billed charges,
HC - HERPES SIMPLEX VIRUS PROBE 2,3008752989,CDM,300,RC,87529,CPT,facility,outpatient,,,113.00000,113.00000,Excellus BlueCross BlueShield,Commercial,,94.43,,,,,,,22.60,113.00,percent of total billed charges,
HC - HETEROPHILE ANTIBODIES SCREEN,3008630801,CDM,300,RC,86308,CPT,facility,outpatient,,,62.00000,62.00000,Martins Point, TRICARE Prime/Department of Defense,,5.31,,,,,,,5.18,62.00,fee schedule,
HC - HEXAGONAL PHASE PHOSPHOLIPID ANTIBODY,3008559802,CDM,300,RC,85598,CPT,facility,outpatient,,,228.00000,228.00000,Excellus BlueCross BlueShield,Commercial,,190.54,,,,,,,17.98,228.00,percent of total billed charges,
HC - HFE HEMOCHROMATOSIS GENE ANAL COMMON VARIANTS,3008125601,CDM,300,RC,81256,CPT,facility,outpatient,,,410.00000,410.00000,BlueCross BlueShield Vermont,Indemnity,,389.11,,,,,,,65.36,410.00,fee schedule,Reimbursement will be capped at line item charge.
HC - HFE HEMOCHROMATOSIS GENE ANAL COMMON VARIANTS,3008125601,CDM,300,RC,81256,CPT,facility,outpatient,,,410.00000,410.00000,MVP,Commercial,,389.08,,,,,,,65.36,410.00,fee schedule,Reimbursement will be capped at line item charge.
HC - HGB/RBCS FETAL FETOMATERNAL HEMRRG DIFRNTL LYSIS,3008546001,CDM,300,RC,85460,CPT,facility,inpatient,,,142.00000,142.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,71.00,,,,,,,39.76,127.80,percent of total billed charges,
HC - HGB/RBCS FETAL FETOMATERNAL HEMRRG ROSETTE,3008546101,CDM,300,RC,85461,CPT,facility,outpatient,,,110.00000,110.00000,EBPA,ERISA Welfare Plans,,94.60,,,,,,,9.36,110.20,percent of total billed charges,
HC - HIGH ALTITUDE SIMULATION TEST W/PHYS I&R W/O2 TITRATION,4609445301,CDM,460,RC,94453,CPT,facility,outpatient,,,301.00000,301.00000,BlueCross BlueShield Vermont,Medicare Advantage,,132.51,,,,,,,60.20,296.30,fee schedule,
HC - HIGH ALTITUDE SIMULATION TEST W/PHYS INTERP&REPORT,4609445201,CDM,460,RC,94452,CPT,facility,inpatient,,,301.00000,301.00000,Humana Military,TRICARE,,84.28,,,,,,,84.28,270.90,percent of total billed charges,
HC - HIGH ALTITUDE SIMULATION TEST W/PHYS INTERP&REPORT,4609445201,CDM,460,RC,94452,CPT,facility,outpatient,,,301.00000,301.00000,Excellus BlueCross BlueShield,Medicare Advantage,,84.28,,,,,,,60.20,296.30,percent of total billed charges,
HC - HIV 1 RNA QUANT,3008753601,CDM,300,RC,87536,CPT,facility,outpatient,,,410.00000,410.00000,Excellus BlueCross BlueShield,Commercial,,342.64,,,,,,,82.00,410.30,percent of total billed charges,
HC - HIV 1 RNA QUANT,3008753601,CDM,300,RC,87536,CPT,facility,outpatient,,,410.00000,410.00000,MagnaCare,Commercial,,328.00,,,,,,,82.00,410.30,percent of total billed charges,
HC - HIV 1/2,3008670301,CDM,300,RC,86703,CPT,facility,outpatient,,,98.00000,98.00000,NPPN,Commercial,,88.20,,,,,,,13.71,98.10,percent of total billed charges,
HC - HIV 1/2,3008670301,CDM,300,RC,86703,CPT,facility,outpatient,,,98.00000,98.00000,St. Regis,HMO,,13.71,,,,,,,13.71,98.10,fee schedule,
HC - HIV-1 ANTIGEN(S) WITH HIV-1 AND HIV-2 ANTIBODIES,3008738901,CDM,300,RC,87389,CPT,facility,outpatient,,,98.00000,98.00000,MVP,Commercial,,93.12,,,,,,,19.60,98.10,fee schedule,Reimbursement will be capped at line item charge.
HC - HOME CAPD OP RETRAINING,8419099904,CDM,841,RC,90999,CPT,facility,outpatient,,,619.00000,619.00000,Aetna,Medicare Advantage,,,,"ESRD services are paid at a percentage of the ESRD PPS Pricer. ESRD PPS provides a patient-level and facility-level adjusted per treatment payment to ESRD facilities for renal dialysis services provided in an ESRD facility or in a beneficiary’s home. The bundled per treatment payment includes drugs, laboratory services, supplies and capital-related costs related to furnishing maintenance dialysis.",,,,0,120.00,609.34,other,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC - HOME CAPD OP TRAINING,8419099905,CDM,841,RC,90999,CPT,facility,outpatient,,,619.00000,619.00000,United Healthcare,Commercial,,609.34,,,,,,,120.00,609.34,percent of total billed charges,
HC - HOME CCPD OP RETRAINING,8519099905,CDM,851,RC,90999,CPT,facility,outpatient,,,619.00000,619.00000,Aetna,Medicare Advantage,,,,"ESRD services are paid at a percentage of the ESRD PPS Pricer. ESRD PPS provides a patient-level and facility-level adjusted per treatment payment to ESRD facilities for renal dialysis services provided in an ESRD facility or in a beneficiary’s home. The bundled per treatment payment includes drugs, laboratory services, supplies and capital-related costs related to furnishing maintenance dialysis.",,,,0,120.00,609.34,other,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC - HOME HEMO TRAINING,8219099909,CDM,821,RC,90999,CPT,facility,outpatient,,,1263.00000,1263.00000,MVP,Commercial,,572.93,,,,,,,252.60,1243.30,fee schedule,Reimbursement will be capped at line item charge.
HC - HOME HEMODIALYSIS BACKUP,8219099910,CDM,821,RC,90999,CPT,facility,outpatient,,,967.00000,967.00000,United Healthcare,Medicare Advantage,,274.00,,,,,,,193.40,951.91,per diem,
HC - HOMOCYSTEINE,3008309002,CDM,300,RC,83090,CPT,facility,outpatient,,,201.00000,201.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,96.48,,,,,,,17.92,201.00,percent of total billed charges,
HC - HYSTERORRHAPHY RUPTURED UTERUS,7205935001,CDM,720,RC,59350,CPT,facility,outpatient,,,6402.00000,6402.00000,Cigna,Commercial,,6241.95,,,,,,,1280.40,6302.13,percent of total billed charges,
HC - HYSTEROSALPINGOGRAPHY RS&I,3207474001,CDM,320,RC,74740,CPT,facility,outpatient,,,1350.00000,1350.00000,Fidelis Care,Medicare Advantage,,267.97,,,,,,,243.61,1328.94,fee schedule,
HC - I&D ABSC RTRPHRNGL/PARAPHARYNGEAL INTRAORAL,3614272001,CDM,361,RC,42720,CPT,facility,inpatient,,,5094.00000,5094.00000,Cigna,Behavioral Health,,4584.60,,,,,,,1426.32,4584.60,percent of total billed charges,
HC - I&D ABSC RTRPHRNGL/PARAPHARYNGEAL INTRAORAL,3614272001,CDM,361,RC,42720,CPT,facility,outpatient,,,5094.00000,5094.00000,Cigna,Commercial,,4966.65,,,,,,,1018.80,5014.53,percent of total billed charges,
HC - I&D ABSC RTRPHRNGL/PARAPHARYNGEAL INTRAORAL,3614272001,CDM,361,RC,42720,CPT,facility,outpatient,,,5094.00000,5094.00000,St. Regis,HMO,,3268.37,,,,,,,1018.80,5014.53,fee schedule,
HC - I&D ABSC RTRPHRNGL/PARAPHARYNGEAL INTRAORAL,3614272001,CDM,361,RC,42720,CPT,facility,outpatient,,,5094.00000,5094.00000,United Healthcare,Managed Medicaid/Essential Plans,,1018.80,,,,,,,1018.80,5014.53,percent of total billed charges,
HC - I&D ABSCESS PERITONSILLAR,3614270001,CDM,361,RC,42700,CPT,facility,inpatient,,,1061.00000,1061.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,509.28,,,,,,,297.08,954.90,percent of total billed charges,
HC - I&D ABSCESS PERITONSILLAR,3614270001,CDM,361,RC,42700,CPT,facility,outpatient,,,1061.00000,1061.00000,United Healthcare,Commercial,,1044.45,,,,,,,212.20,1044.45,percent of total billed charges,
HC - I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,3612730101,CDM,361,RC,27301,CPT,facility,inpatient,,,6297.00000,6297.00000,Coventry,Commercial,,5352.45,,,,,,,1763.16,5667.30,percent of total billed charges,
HC - I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,3612730101,CDM,361,RC,27301,CPT,facility,inpatient,,,6297.00000,6297.00000,MagnaCare,Commercial,,5037.60,,,,,,,1763.16,5667.30,percent of total billed charges,
HC - I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,3612730101,CDM,361,RC,27301,CPT,facility,outpatient,,,6297.00000,6297.00000,EBPA,ERISA Welfare Plans,,5415.42,,,,,,,1259.40,6198.77,percent of total billed charges,
HC - I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,3612730101,CDM,361,RC,27301,CPT,facility,outpatient,,,6297.00000,6297.00000,Wellpath,Correctional Healthcare,,3463.35,,,,,,,1259.40,6198.77,percent of total billed charges,
HC - I&D EPIDIDYMIS TSTIS&/SCROTAL SPACE,3615470001,CDM,361,RC,54700,CPT,facility,inpatient,,,5878.00000,5878.00000,Wellpath,Correctional Healthcare,,3232.90,,,,,,,1645.84,5290.20,percent of total billed charges,
HC - I&D EPIDIDYMIS TSTIS&/SCROTAL SPACE,3615470001,CDM,361,RC,54700,CPT,facility,outpatient,,,5878.00000,5878.00000,St. Regis,HMO,,2064.49,,,,,,,1175.60,5786.30,fee schedule,
HC - I&D HEMATOMA SEROMA/FLUID COLLECTION,3611014001,CDM,361,RC,10140,CPT,facility,outpatient,,,3701.00000,3701.00000,Veterans Affairs Community Care Network,Veterans Administration,,1632.88,,,,,,,740.20,3643.26,fee schedule,
HC - I&D OF BARTHOLINS GLAND ABSCESS,3615642001,CDM,361,RC,56420,CPT,facility,inpatient,,,1058.00000,1058.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,507.84,,,,,,,296.24,952.20,percent of total billed charges,
HC - I&D PERIANAL ABSCESS SUPERFICIAL,7504605001,CDM,750,RC,46050,CPT,facility,outpatient,,,3060.00000,3060.00000,Capital District Physicians' Health Plan,Medicare Advantage,,918.82,,,,,,,612.00,3012.26,fee schedule,
HC - I&D PERIANAL ABSCESS SUPERFICIAL,7504605001,CDM,750,RC,46050,CPT,facility,outpatient,,,3060.00000,3060.00000,Empire BlueCross BlueShield,HMO,,2386.80,,,,,,,612.00,3012.26,percent of total billed charges,
HC - I&D UPPER ARM/ELBOW DEEP ABSCESS/HEMATOMA,3612393001,CDM,361,RC,23930,CPT,facility,inpatient,,,6276.00000,6276.00000,Harvard Pilgrim,Commercial,,5020.80,,,,,,,1757.28,5648.40,percent of total billed charges,
HC - I&D VULVA/PERINEAL ABSCESS,3615640501,CDM,361,RC,56405,CPT,facility,outpatient,,,1287.00000,1287.00000,St. Regis,HMO,,306.56,,,,,,,257.40,1266.92,fee schedule,
HC - IAAD IA HEPATITIS B SURFACE AG NEUTRALIZATION,3008734101,CDM,300,RC,87341,CPT,facility,outpatient,,,129.00000,129.00000,Harvard Pilgrim,Commercial,,103.20,,,,,,,10.33,129.10,percent of total billed charges,
HC - IAAD IA HEPATITIS BE ANTIGEN,3008735001,CDM,300,RC,87350,CPT,facility,outpatient,,,126.00000,126.00000,Cigna,Commercial,,126.30,,,,,,,11.53,126.30,fee schedule,Reimbursement will be capped at line item charge.
HC - IAAD IA QUAL/SEMIQUAN MULTIPLE STEP ASPERGILLUS,3008730501,CDM,300,RC,87305,CPT,facility,inpatient,,,94.00000,94.00000,Empire BlueCross BlueShield,HMO,,73.32,,,,,,,26.32,84.60,percent of total billed charges,
HC - IAAD IA ROTAVIRUS,3008742501,CDM,300,RC,87425,CPT,facility,outpatient,,,214.00000,214.00000,NPPN,Commercial,,192.60,,,,,,,11.98,214.40,percent of total billed charges,
HC - IADNA HEPATITIS B VIRUS AMPLIFIED PROBE TQ,3008751601,CDM,300,RC,87516,CPT,facility,outpatient,,,239.00000,239.00000,Excellus BlueCross BlueShield,Commercial,,199.73,,,,,,,35.09,239.20,percent of total billed charges,
HC - IADNA HEPATITIS B VIRUS QUANTIFICATION,3008751701,CDM,300,RC,87517,CPT,facility,inpatient,,,449.00000,449.00000,Humana Military,TRICARE,,125.72,,,,,,,125.72,404.10,percent of total billed charges,
HC - IADNA HEPATITIS C AMPLIFIED PROBE&REVRSE TRANSCR,3008752101,CDM,300,RC,87521,CPT,facility,outpatient,,,361.00000,361.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,173.28,,,,,,,35.09,361.00,percent of total billed charges,
HC - IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION,3008752201,CDM,300,RC,87522,CPT,facility,outpatient,,,458.00000,458.00000,BlueCross BlueShield Vermont,Medicare Advantage,,43.70,,,,,,,42.84,458.10,fee schedule,
HC - IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION,3008752201,CDM,300,RC,87522,CPT,facility,outpatient,,,458.00000,458.00000,MagnaCare,Commercial,,366.40,,,,,,,42.84,458.10,percent of total billed charges,
HC - IADNA STREPTOCOCCUS GROUP A AMPLIFIED PROBE TQ,3008765101,CDM,300,RC,87651,CPT,facility,outpatient,,,146.00000,146.00000,Harvard Pilgrim,Commercial,,116.80,,,,,,,29.20,146.30,percent of total billed charges,
HC - ICAR CATH ABLATION DISCRETE MECHANISM ARRHYTHMIA,4809365501,CDM,480,RC,93655,CPT,facility,inpatient,,,10877.00000,10877.00000,EBPA,ERISA Welfare Plans,,9354.22,,,,,,,3045.56,9789.30,percent of total billed charges,
HC - ID ISOL ANAEROBE,3008707602,CDM,300,RC,87076,CPT,facility,outpatient,,,94.00000,94.00000,Wellpath,Correctional Healthcare,,51.70,,,,,,,8.08,94.20,percent of total billed charges,
HC - IDE # G220190 AZURE XT DR MRI W1DR01 RAMWARE-MODIFIED DUAL-CHAMBER IMPLANTABLE PULSE GENERATOR (IPG),6240178503,CDM,624,RC,C1785,HCPCS,facility,outpatient,,,10458.00000,10458.00000,Excellus BlueCross BlueShield,Medicare Advantage,,2928.24,,,,,,,2091.60,16131.14,percent of total billed charges,
HC - IDE # G220190 AZURE XT DR MRI W1DR01 RAMWARE-MODIFIED DUAL-CHAMBER IMPLANTABLE PULSE GENERATOR (IPG),6240178503,CDM,624,RC,C1785,HCPCS,facility,outpatient,,,10458.00000,10458.00000,MVP,Commercial,,9840.98,,,,,,,2091.60,16131.14,percent of total billed charges,
HC - IDENT ISOL ORG,3008707702,CDM,300,RC,87077,CPT,facility,inpatient,,,94.00000,94.00000,MagnaCare,Commercial,,75.20,,,,,,,26.32,84.60,percent of total billed charges,
HC - IGF BIND PROT-3,3008352093,CDM,300,RC,83520,CPT,facility,outpatient,,,267.00000,267.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,133.50,,,,,,,17.27,433.00,percent of total billed charges,
HC - IGG DISIALO GD1B,3008351603,CDM,300,RC,83516,CPT,facility,inpatient,,,238.00000,238.00000,Empire BlueCross BlueShield,HMO,,185.64,,,,,,,66.64,214.20,percent of total billed charges,
HC - IGG DISIALO GD1B,3008351603,CDM,300,RC,83516,CPT,facility,outpatient,,,238.00000,238.00000,United Healthcare,Commercial,,121.00,,,,,,,11.53,237.50,fee schedule,Reimbursement will be capped at line item charge.
HC - IGG MONOSIALA GM1,3008351604,CDM,300,RC,83516,CPT,facility,inpatient,,,238.00000,238.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,114.24,,,,,,,66.64,214.20,percent of total billed charges,
HC - IGH SOMATIC HYPERMUTATION IN BCLL,3008126301,CDM,300,RC,81263,CPT,facility,outpatient,,,867.00000,867.00000,United Healthcare,Medicare Advantage,,294.52,,,,,,,173.40,867.00,fee schedule,
HC - IGM DISIALO GD1B,3008351606,CDM,300,RC,83516,CPT,facility,outpatient,,,238.00000,238.00000,MVP,Commercial,,114.35,,,,,,,11.53,237.50,fee schedule,Reimbursement will be capped at line item charge.
HC - IGM DISIALO GD1B,3008351606,CDM,300,RC,83516,CPT,facility,outpatient,,,238.00000,238.00000,United Healthcare,Managed Medicaid/Essential Plans,,47.60,,,,,,,11.53,237.50,percent of total billed charges,
HC - IGM MONOSIALA GM1,3008351607,CDM,300,RC,83516,CPT,facility,outpatient,,,238.00000,238.00000,BlueCross BlueShield Vermont,Medicare Advantage,,11.76,,,,,,,11.53,237.50,fee schedule,
HC - IGM MONOSIALA GM1,3008351607,CDM,300,RC,83516,CPT,facility,outpatient,,,238.00000,238.00000,MVP,Commercial,,114.35,,,,,,,11.53,237.50,fee schedule,Reimbursement will be capped at line item charge.
HC - IGM,3008278494,CDM,300,RC,82784,CPT,facility,inpatient,,,94.00000,94.00000,Wellpath,Correctional Healthcare,,51.70,,,,,,,26.32,84.60,percent of total billed charges,
HC - IGM,3008278494,CDM,300,RC,82784,CPT,facility,outpatient,,,94.00000,94.00000,Capital District Physicians' Health Plan,Medicare Advantage,,9.30,,,,,,,9.30,94.20,fee schedule,
HC - IIV4 VACC PRESRV FREE 0.5 ML DOSE FOR IM USE,6369068601,CDM,636,RC,90686,CPT,facility,outpatient,,,68.86000,68.86000,Aetna,Medicare Advantage,,31.68,,,,,,,13.77,87.09,percent of total billed charges,
HC - ILEOSCOPY STOMA W/PLACEMENT ENDOSCOPIC STENT,3614438401,CDM,361,RC,44384,CPT,facility,inpatient,,,6314.00000,6314.00000,Empire BlueCross BlueShield,HMO,,4924.92,,,,,,,1767.92,5682.60,percent of total billed charges,
HC - ILEOSCOPY STOMA W/PLACEMENT ENDOSCOPIC STENT,3614438401,CDM,361,RC,44384,CPT,facility,inpatient,,,6314.00000,6314.00000,Wellpath,Correctional Healthcare,,3472.70,,,,,,,1767.92,5682.60,percent of total billed charges,
HC - ILEOSCOPY THRU STOMA DX W/COLLJ SPEC WHEN PRFMD,7504438001,CDM,750,RC,44380,CPT,facility,outpatient,,,2796.00000,2796.00000,Capital District Physicians' Health Plan,Commercial,,2094.20,,,,,,,559.20,2752.38,percent of total billed charges,
HC - IM ADM PRQ ID SUBQ/IM NJXS 1 VACCINE,7719047101,CDM,771,RC,90471,CPT,facility,outpatient,,,68.00000,68.00000,St. Regis,HMO,,71.73,,,,,,,13.60,107.59,fee schedule,
HC - IM ADM PRQ ID SUBQ/IM NJXS EA VACCINE,7719047201,CDM,771,RC,90472,CPT,facility,inpatient,,,34.00000,34.00000,EBPA,ERISA Welfare Plans,,29.24,,,,,,,9.52,30.60,percent of total billed charges,
HC - IM ADM PRQ ID SUBQ/IM NJXS EA VACCINE,7719047201,CDM,771,RC,90472,CPT,facility,outpatient,,,34.00000,34.00000,Empire BlueCross BlueShield,HMO,,26.52,,,,,,,6.80,33.47,percent of total billed charges,
HC - IMAGE FLUID COLLXN DRAINAG CATH TRANSREC/VAGINAL,7504940701,CDM,750,RC,49407,CPT,facility,outpatient,,,3431.00000,3431.00000,Excellus BlueCross BlueShield,Commercial,,2867.29,,,,,,,686.20,3377.48,percent of total billed charges,
HC - IMAGE FLUID COLLXN DRAINAG CATH TRANSREC/VAGINAL,7504940701,CDM,750,RC,49407,CPT,facility,outpatient,,,3431.00000,3431.00000,United Healthcare,Managed Medicaid/Essential Plans,,686.20,,,,,,,686.20,3377.48,percent of total billed charges,
HC - IMG-GUIDE FLUID COLLXN DRAINAG CATH PERITON PERQ,7504940601,CDM,750,RC,49406,CPT,facility,inpatient,,,5102.00000,5102.00000,EBPA,ERISA Welfare Plans,,4387.72,,,,,,,1428.56,4591.80,percent of total billed charges,
HC - IMG-GUIDE FLUID COLLXN DRAINAG CATH PERITON PERQ,7504940601,CDM,750,RC,49406,CPT,facility,outpatient,,,5102.00000,5102.00000,Veterans Affairs Community Care Network,Veterans Administration,,1632.88,,,,,,,1020.40,5022.41,fee schedule,
HC - IMHISTOCHEM/CYTCHM 1ST ANTIBODY STAIN PROCEDURE,3108834201,CDM,310,RC,88342,CPT,facility,outpatient,,,125.00000,125.00000,Excellus BlueCross BlueShield,Medicare Advantage,,35.00,,,,,,,25.00,259.05,percent of total billed charges,
HC - IMHISTOCHEM/CYTCHM MULTIPLEX STAIN PROCEDURE,3108834401,CDM,310,RC,88344,CPT,facility,outpatient,,,207.00000,207.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,103.50,,,,,,,41.40,543.79,percent of total billed charges,
HC - IMHISTOCHEM/CYTCHM MULTIPLEX STAIN PROCEDURE,3108834401,CDM,310,RC,88344,CPT,facility,outpatient,,,207.00000,207.00000,MagnaCare,Commercial,,165.60,,,,,,,41.40,543.79,percent of total billed charges,
HC - IMM ADMN SARSCOV2 VACCINE SINGLE DOSE,7719048001,CDM,771,RC,90480,CPT,facility,outpatient,,,68.00000,68.00000,Fidelis Care,Medicare Advantage,,46.02,,,,,,,13.60,66.94,fee schedule,
HC - IMMATURE PLATELET FRACTION,3008505501,CDM,300,RC,85055,CPT,facility,outpatient,,,45.00000,45.00000,Capital District Physicians' Health Plan,Commercial,,33.70,,,,,,,9.00,53.61,percent of total billed charges,
HC - IMMATURE PLATELET FRACTION,3008505501,CDM,300,RC,85055,CPT,facility,outpatient,,,45.00000,45.00000,Excellus BlueCross BlueShield,Commercial,,37.61,,,,,,,9.00,53.61,percent of total billed charges,
HC - IMMATURE PLATELET FRACTION,3008505501,CDM,300,RC,85055,CPT,facility,outpatient,,,45.00000,45.00000,NPPN,Commercial,,40.50,,,,,,,9.00,53.61,percent of total billed charges,
HC - IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 125,3008630401,CDM,300,RC,86304,CPT,facility,inpatient,,,119.00000,119.00000,Wellpath,Correctional Healthcare,,65.45,,,,,,,33.32,107.10,percent of total billed charges,
HC - IMMUNOASSAY TUMOR ANTIGEN QUANTITATIVE CA 15-3,3008630001,CDM,300,RC,86300,CPT,facility,inpatient,,,159.00000,159.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,79.50,,,,,,,44.52,143.10,percent of total billed charges,
