STENT SYSTEM CORONARY 3.00 X 20MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Cigna,Commercial,,3166.80,,,,,,,649.60,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.00 X 28MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,EBPA,ERISA Welfare Plans,,2426.66,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.00 X 28MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Empire BlueCross BlueShield,HMO,,2200.93,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.50 X 12MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1354.42,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.50 X 16MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Aetna,Medicare Advantage,,1297.98,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.50 X 20MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Wellpath,Correctional Healthcare,,1551.93,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.50 X 28MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Veterans Affairs Community Care Network,Veterans Administration,,2032.24,,,,,,,564.34,7253.01,fee schedule,Reimbursement will be capped at line item charge.
STENT SYSTEM CORONARY 3.50 X 28MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Wellpath,Correctional Healthcare,,1551.93,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 3.50 X 38MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Coventry,Commercial,,2760.80,,,,,,,649.60,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 4.00 X 24MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1410.85,,,,,,,564.34,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 4.00 X 32MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,2821.70000,2821.70000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,5663.29,,,,,,,564.34,7253.01,fee schedule,Reimbursement will be capped at line item charge.
STENT SYSTEM CORONARY 4.00 X 38MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,EBPA,ERISA Welfare Plans,,2793.28,,,,,,,649.60,7253.01,percent of total billed charges,
STENT SYSTEM CORONARY 4.00 X 8MM EVEROLIMUS ELUTING MONORAIL PROMUS PREMIER PLATINUM CHROMIUM CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Aetna,Medicare Advantage,,1494.08,,,,,,,649.60,7253.01,percent of total billed charges,
STENT TRACH 5 X 22 X 80MM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8048.46000,8048.46000,BlueCross BlueShield Vermont,Indemnity,,7253.01,,,,,,,1609.69,7922.90,fee schedule,Reimbursement will be capped at line item charge.
STENT TRACH 5 X 22 X 80MM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8048.46000,8048.46000,Excellus BlueCross BlueShield,Medicare Advantage,,2253.57,,,,,,,1609.69,7922.90,percent of total billed charges,
STENT TRACH 8 X 59 X 80MM BALLOON EXPANDABLE COVERED ICAST CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,8880.51000,8880.51000,MagnaCare,Commercial,,7104.41,,,,,,,1776.10,8741.97,percent of total billed charges,
STENT TRACH 9 X 59 X 80MM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8880.51000,8880.51000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,4262.64,,,,,,,1776.10,8741.97,percent of total billed charges,
STENT TRACHEAL 14 X 60MM DUMON STYLE SILICONE,2780000001,CDM,278,RC,,,facility,outpatient,,,2436.00000,2436.00000,BlueCross BlueShield Vermont,Indemnity,,2287.40,,,,,,,487.20,2398.00,percent of total billed charges,
STENT TRACHEOBRONCHIAL 10 X 38MM X 120CM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8240.47000,8240.47000,Empire BlueCross BlueShield,HMO,,6427.57,,,,,,,1648.09,8111.92,percent of total billed charges,
STENT TRACHEOBRONCHIAL 10X40 UNCOVERED DISTAL RELEASE ULTRAFLEX,278,RC,C1876,HCPCS,,,facility,outpatient,,,7624.47000,7624.47000,NPPN,Commercial,,6862.02,,,,,,,1524.89,7505.53,percent of total billed charges,
STENT TRACHEOBRONCHIAL 12 X 40 UNCOVERED DIST RELEASE ULTRAFLEX,278,RC,C1876,HCPCS,,,facility,outpatient,,,7624.47000,7624.47000,Capital District Physicians' Health Plan,Commercial,,5710.73,,,,,,,1524.89,7505.53,percent of total billed charges,
STENT TRACHEOBRONCHIAL 12X 40 UNCOVERED DISTAL RELEASE ULTRAFLEX,278,RC,C1876,HCPCS,,,facility,outpatient,,,7624.47000,7624.47000,Cigna,Commercial,,7433.86,,,,,,,1524.89,7505.53,percent of total billed charges,
STENT TRACHEOBRONCHIAL 16 X 40 COVERED DISTAL RELEASE  ULTRAFLEX,278,RC,C1874,HCPCS,,,facility,outpatient,,,9393.60000,9393.60000,Aetna,Medicare Advantage,,4321.06,,,,,,,1878.72,9247.06,percent of total billed charges,
STENT TRACHEOBRONCHIAL 16 X 40 COVERED DISTAL RELEASE  ULTRAFLEX,278,RC,C1874,HCPCS,,,facility,outpatient,,,9393.60000,9393.60000,EBPA,ERISA Welfare Plans,,8078.50,,,,,,,1878.72,9247.06,percent of total billed charges,
STENT TRACHEOBRONCHIAL 18 X 60 COVERED DISTAL RELEASE  ULTRAFLEX,278,RC,C1874,HCPCS,,,facility,outpatient,,,9393.60000,9393.60000,Capital District Physicians' Health Plan,Commercial,,7035.81,,,,,,,1878.72,9247.06,percent of total billed charges,
STENT TRACHEOBRONCHIAL 18 X 60 COVERED DISTAL RELEASE  ULTRAFLEX,278,RC,C1874,HCPCS,,,facility,outpatient,,,9393.60000,9393.60000,NPPN,Commercial,,8454.24,,,,,,,1878.72,9247.06,percent of total billed charges,
STENT TRACHEOBRONCHIAL 20X 60  UNCOVERED DISTAL RELEASE ULTRAFLEX,278,RC,C1876,HCPCS,,,facility,outpatient,,,7624.47000,7624.47000,Empire BlueCross BlueShield,HMO,,5947.09,,,,,,,1524.89,7505.53,percent of total billed charges,
STENT TRACHEOBRONCHIAL 20X 60  UNCOVERED DISTAL RELEASE ULTRAFLEX,278,RC,C1876,HCPCS,,,facility,outpatient,,,7624.47000,7624.47000,MagnaCare,Commercial,,6099.58,,,,,,,1524.89,7505.53,percent of total billed charges,
STENT TRACHEOBRONCHIAL 5 X 38MM X 120CM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8240.47000,8240.47000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,5663.29,,,,,,,1648.09,8111.92,fee schedule,Reimbursement will be capped at line item charge.
STENT TRACHEOBRONCHIAL 6 X 22MM X 120CM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8048.46000,8048.46000,Harvard Pilgrim,Commercial,,6438.77,,,,,,,1609.69,7922.90,percent of total billed charges,
STENT TRACHEOBRONCHIAL 7 X 22MM X 120CM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8048.46000,8048.46000,NPPN,Commercial,,7243.61,,,,,,,1609.69,7922.90,percent of total billed charges,
STENT TRACHEOBRONCHIAL 7 X 22MM X 120CM BALLOON EXPANDABLE COVERED ICAST,278,RC,C1874,HCPCS,,,facility,outpatient,,,8048.46000,8048.46000,Veterans Affairs Community Care Network,Veterans Administration,,2032.24,,,,,,,1609.69,7922.90,fee schedule,Reimbursement will be capped at line item charge.
STENT TRACHEOBRONCHIAL 7 X 38MM X 80CM BALLOON EXPANDABLE COVERED ICAST CO,278,RC,C1874,HCPCS,,,facility,outpatient,,,8240.47000,8240.47000,Wellpath,Correctional Healthcare,,4532.26,,,,,,,1648.09,8111.92,percent of total billed charges,
STENT TRACHEOBRONCHIAL 8 X 20 UNCOVERED DISTAL RELEASE ULTRAFLEX,278,RC,C1876,HCPCS,,,facility,outpatient,,,7624.47000,7624.47000,Excellus BlueCross BlueShield,Medicare Advantage,,2134.85,,,,,,,1524.89,7505.53,percent of total billed charges,
STENT TRACHEOBRONCHIAL DUMON Y SILICONE 15-12-12 X 110-50-50MM CL DISP ST,278,RC,C1877,HCPCS,,,facility,outpatient,,,3903.50000,3903.50000,Cigna,Commercial,,3805.91,,,,,,,780.70,3842.61,percent of total billed charges,
STENT TRYTON 2.5MMX2.5MM SIDE BRANCH,278,RC,C1876,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Excellus BlueCross BlueShield,Commercial,,4019.72,,,,,,,962.00,6940.48,percent of total billed charges,
STENT TRYTON 2.5MMX3.0MM SIDE BRANCH,278,RC,C1876,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Capital District Physicians' Health Plan,Commercial,,3602.69,,,,,,,962.00,6940.48,percent of total billed charges,
STENT TRYTON 2.5MMX3.5MM SIDE BRANCH,278,RC,C1876,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,United Healthcare,Managed Medicaid/Essential Plans,,962.00,,,,,,,962.00,6940.48,percent of total billed charges,
STENT TRYTON 3.0MMX3.5MM SIDE BRANCH,278,RC,C1876,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Harvard Pilgrim,Commercial,,3848.00,,,,,,,962.00,6940.48,percent of total billed charges,
STENT TRYTON 3.0MMX4.0MM SIDE BRANCH,278,RC,C1876,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,BlueCross BlueShield Vermont,Indemnity,,6940.48,,,,,,,962.00,6940.48,fee schedule,Reimbursement will be capped at line item charge.
STENT URETERAL 5FR 24CM UNIVERSA SOFT,278,RC,C2617,HCPCS,,,facility,outpatient,,,257.73000,257.73000,Veterans Affairs Community Care Network,Veterans Administration,,205.33,,,,,,,51.55,726.42,fee schedule,Reimbursement will be capped at line item charge.
STENT URETERAL 5FR 24CM UNIVERSA SOFT,278,RC,C2617,HCPCS,,,facility,outpatient,,,257.73000,257.73000,Wellpath,Correctional Healthcare,,141.75,,,,,,,51.55,726.42,percent of total billed charges,
STENT URETERAL 6FR OD 22CM LENGTH DOUBLE PIGTAIL,278,RC,C2625,HCPCS,,,facility,outpatient,,,4066.74000,4066.74000,NPPN,Commercial,,3660.07,,,,,,,272.18,4003.30,percent of total billed charges,
STENT URETERAL 6FR OD 24CM LENGTH DOUBLE PIGTAIL,278,RC,C2625,HCPCS,,,facility,outpatient,,,4066.74000,4066.74000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,2033.37,,,,,,,272.18,4003.30,percent of total billed charges,
STENT URETERAL 8FR 24CM 24-551,278,RC,C2617,HCPCS,,,facility,outpatient,,,446.60000,446.60000,Cigna,Commercial,,435.44,,,,,,,89.32,726.42,percent of total billed charges,
STENT URETERAL 8FR 28CM 24-553,278,RC,C2617,HCPCS,,,facility,outpatient,,,446.60000,446.60000,Veterans Affairs Community Care Network,Veterans Administration,,205.33,,,,,,,89.32,726.42,fee schedule,Reimbursement will be capped at line item charge.
STENT URETERAL BLACK SILICONE 6FR X 26CM,278,RC,C2617,HCPCS,,,facility,outpatient,,,598.85000,598.85000,Aetna,Medicare Advantage,,275.47,,,,,,,119.77,726.42,percent of total billed charges,
STENT URETERAL BLACK SILICONE 7FR X 26CM,278,RC,C2617,HCPCS,,,facility,outpatient,,,575.50000,575.50000,Capital District Physicians' Health Plan,Commercial,,431.05,,,,,,,115.10,726.42,percent of total billed charges,
STENT URETERAL C-FLEX 3.7FR 22-32CM MULTILENGTH TETHER,278,RC,C2617,HCPCS,,,facility,outpatient,,,507.50000,507.50000,Veterans Affairs Community Care Network,Veterans Administration,,205.33,,,,,,,101.50,726.42,fee schedule,Reimbursement will be capped at line item charge.
STENT URETHRAL 8FR FIRLIT-KLUGE,278,RC,C2617,HCPCS,,,facility,outpatient,,,133.86000,133.86000,Wellpath,Correctional Healthcare,,73.62,,,,,,,26.77,726.42,percent of total billed charges,
STENT UROLOGICAL 8FR 24CM DOUBLE PIGTAIL INLAY LUBRICIOUS COATED WITHOUT GUIDEWIRE,278,RC,C2617,HCPCS,,,facility,outpatient,,,406.00000,406.00000,Excellus BlueCross BlueShield,Commercial,,339.29,,,,,,,81.20,726.42,percent of total billed charges,
STENT VASCULAR 10 X 120MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Empire BlueCross BlueShield,HMO,,2533.44,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 10 X 40MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,United Healthcare,Commercial,,3197.33,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 10 X 60MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,United Healthcare,Commercial,,3197.33,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 10 X 80MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,MagnaCare,Commercial,,2598.40,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 10MM X 60MM X 75CM EPIC SELF EXPANDING MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,2179.20000,2179.20000,Empire BlueCross BlueShield,HMO,,1699.78,,,,,,,435.84,6940.48,percent of total billed charges,
STENT VASCULAR 12 X 30MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,5419.25,,,,,,,649.60,6940.48,fee schedule,Reimbursement will be capped at line item charge.
STENT VASCULAR 12 X 30MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1624.00,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 12 X 30MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Coventry,Commercial,,2760.80,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 12 X 30MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Excellus BlueCross BlueShield,Commercial,,2714.35,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 12 X 60MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Empire BlueCross BlueShield,HMO,,2533.44,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 12 X 60MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,United Healthcare,Commercial,,3197.33,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 12MM X 30MM X 75CM EPIC SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2179.20000,2179.20000,EBPA,ERISA Welfare Plans,,1874.11,,,,,,,435.84,6940.48,percent of total billed charges,
STENT VASCULAR 12MM X 60MM X 75CM EPIC SELF EXPANDING MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,2179.20000,2179.20000,Aetna,Medicare Advantage,,1002.43,,,,,,,435.84,6940.48,percent of total billed charges,
STENT VASCULAR 12MM X 60MM X 75CM EPIC SELF EXPANDING MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,2179.20000,2179.20000,Excellus BlueCross BlueShield,Commercial,,1821.16,,,,,,,435.84,6940.48,percent of total billed charges,
STENT VASCULAR 14 X 100MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1624.00,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 14 X 100MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Cigna,Commercial,,3166.80,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 14 X 100MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Excellus BlueCross BlueShield,Commercial,,2714.35,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 14 X 30MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,MagnaCare,Commercial,,2598.40,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 5MM X 100MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Excellus BlueCross BlueShield,Commercial,,1853.39,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 5MM X 100MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,United Healthcare,Commercial,,2183.17,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 5MM X 200MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,6612.00000,6612.00000,Empire BlueCross BlueShield,HMO,,5157.36,,,,,,,1322.40,6940.48,percent of total billed charges,
STENT VASCULAR 5MM X 200MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,6612.00000,6612.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,3173.76,,,,,,,1322.40,6940.48,percent of total billed charges,
STENT VASCULAR 5MM X 60MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Harvard Pilgrim,Commercial,,1774.22,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 6 X 120MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Capital District Physicians' Health Plan,Commercial,,2432.75,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 6 X 40MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Empire BlueCross BlueShield,HMO,,2533.44,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 6 X 60MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,5419.25,,,,,,,649.60,6940.48,fee schedule,Reimbursement will be capped at line item charge.
STENT VASCULAR 6MM X 100MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,BlueCross BlueShield Vermont,Indemnity,,6940.48,,,,,,,443.55,6940.48,fee schedule,Reimbursement will be capped at line item charge.
STENT VASCULAR 6MM X 150MM X 130CM ELUVIA DRUG ELUTING SELF EXPANDING,278,RC,C1874,HCPCS,,,facility,outpatient,,,11232.80000,11232.80000,NPPN,Commercial,,10109.52,,,,,,,2032.24,11057.57,percent of total billed charges,
STENT VASCULAR 6MM X 150MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2410.62000,2410.62000,EBPA,ERISA Welfare Plans,,2073.13,,,,,,,482.12,6940.48,percent of total billed charges,
STENT VASCULAR 6MM X 200MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,6612.00000,6612.00000,MagnaCare,Commercial,,5289.60,,,,,,,1322.40,6940.48,percent of total billed charges,
STENT VASCULAR 6MM X 200MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,6612.00000,6612.00000,United Healthcare,Managed Medicaid/Essential Plans,,1322.40,,,,,,,1322.40,6940.48,percent of total billed charges,
STENT VASCULAR 6MM X 20MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,EBPA,ERISA Welfare Plans,,1907.28,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 6MM X 40MM X 130CM ELUVIA DRUG ELUTING SELF EXPANDING,278,RC,C1874,HCPCS,,,facility,outpatient,,,7381.50000,7381.50000,United Healthcare,Managed Medicaid/Essential Plans,,1476.30,,,,,,,1476.30,7266.35,percent of total billed charges,
STENT VASCULAR 6MM X 80MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Capital District Physicians' Health Plan,Commercial,,1661.11,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 100MM X 130CM ELUVIA DRUG ELUTING SELF EXPANDING,278,RC,C1874,HCPCS,,,facility,outpatient,,,7888.80000,7888.80000,Cigna,Commercial,,7691.58,,,,,,,1577.76,7765.73,percent of total billed charges,
STENT VASCULAR 7MM X 150MM X 130CM ELUVIA DRUG ELUTING SELF EXPANDING,278,RC,C1874,HCPCS,,,facility,outpatient,,,11232.80000,11232.80000,United Healthcare,Managed Medicaid/Essential Plans,,2246.56,,,,,,,2032.24,11057.57,percent of total billed charges,
STENT VASCULAR 7MM X 150MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2410.62000,2410.62000,Coventry,Commercial,,2049.03,,,,,,,482.12,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 200MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,6612.00000,6612.00000,Capital District Physicians' Health Plan,Commercial,,4952.39,,,,,,,1322.40,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 20MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Harvard Pilgrim,Commercial,,1774.22,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 40MM X 130CM ELUVIA DRUG ELUTING SELF EXPANDING,278,RC,C1874,HCPCS,,,facility,outpatient,,,7381.50000,7381.50000,Excellus BlueCross BlueShield,Commercial,,6168.72,,,,,,,1476.30,7266.35,percent of total billed charges,
STENT VASCULAR 7MM X 40MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Coventry,Commercial,,1885.10,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 60MM X 130CM ELUVIA DRUG ELUTING SELF EXPANDING,278,RC,C1874,HCPCS,,,facility,outpatient,,,6976.80000,6976.80000,Excellus BlueCross BlueShield,Medicare Advantage,,1953.50,,,,,,,1395.36,7253.01,percent of total billed charges,
STENT VASCULAR 7MM X 80MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Capital District Physicians' Health Plan,Commercial,,1661.11,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 80MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,EBPA,ERISA Welfare Plans,,1907.28,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 7MM X 80MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,United Healthcare,Managed Medicaid/Essential Plans,,443.55,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 8 X 120MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Aetna,Medicare Advantage,,1494.08,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 8 X 120MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Excellus BlueCross BlueShield,Medicare Advantage,,909.44,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 8 X 40MM 135CM LIFESTAR MRIC CO,278,RC,C1876,HCPCS,,,facility,outpatient,,,3248.00000,3248.00000,Excellus BlueCross BlueShield,Commercial,,2714.35,,,,,,,649.60,6940.48,percent of total billed charges,
STENT VASCULAR 8MM X 100MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,MVP,Commercial,,1108.88,,,,,,,443.55,6940.48,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
STENT VASCULAR 8MM X 100MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,United Healthcare,Commercial,,2183.17,,,,,,,443.55,6940.48,percent of total billed charges,
STENT VASCULAR 8MM X 150MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2410.62000,2410.62000,Excellus BlueCross BlueShield,Commercial,,2014.56,,,,,,,482.12,6940.48,percent of total billed charges,
STENT VASCULAR 8MM X 200MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,6612.00000,6612.00000,Aetna,Medicare Advantage,,3041.52,,,,,,,1322.40,6940.48,percent of total billed charges,
STENT VASCULAR 8MM X 40MM X 130CM INNOVA SELF EXPANDING,278,RC,C1876,HCPCS,,,facility,outpatient,,,2217.77000,2217.77000,Empire BlueCross BlueShield,HMO,,1729.86,,,,,,,443.55,6940.48,percent of total billed charges,
