PR HYSTEROSCOPY DIV/RESCJ INTRAUTERINE SEPTUM,58560,CPT,,,,,professional,both,,,1256.00000,1256.00000,Excellus BlueCross BlueShield,Medicare Advantage,,305.33,,,,,,,202.78,1351.49,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HYSTEROSCOPY ENDOMETRIAL ABLATION,58563,CPT,,,,,professional,both,,,8772.00000,8772.00000,MVP,Essential Plans,,192.14,,,,,,,192.14,9749.48,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR HYSTEROSCOPY LYSIS INTRAUTERINE ADHESIONS,58559,CPT,,,,,professional,both,,,1141.00000,1141.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,309.60,,,,,,,184.16,1228.91,fee schedule,Reimbursement will be capped at line item charge.
PR HYSTEROSCOPY REMOVAL IMPACTED FOREIGN BODY,58562,CPT,,,,,professional,both,,,1782.00000,1782.00000,MVP,Commercial,,1584.47,,,,,,,173.16,1944.77,fee schedule,Reimbursement will be capped at line item charge.
PR HYSTEROSCOPY REMOVAL IMPACTED FOREIGN BODY,58562,CPT,,,,,professional,both,,,1782.00000,1782.00000,United Healthcare,Commercial,,1944.77,,,,,,,173.16,1944.77,fee schedule,Reimbursement will be capped at line item charge.
PR HYSTEROSCOPY REMOVAL LEIOMYOMATA,58561,CPT,,,,,professional,both,,,1555.00000,1555.00000,EBPA,ERISA Welfare Plans,,1197.35,,,,,,,232.09,1546.02,percent of total billed charges,
PR HYSTEROSCOPY REMOVAL LEIOMYOMATA,58561,CPT,,,,,professional,both,,,1555.00000,1555.00000,Veterans Affairs Community Care Network,Veterans Administration,,328.12,,,,,,,232.09,1546.02,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HYSTEROTOMY ABDOMINAL,59100,CPT,,,,,professional,both,,,3389.00000,3389.00000,Wellpath,FCI Ray Brook,,1080.46,,,,,,,484.59,3651.57,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HZV ZOSTER VACC RECOMBINANT ADJUVANTED IM NJX,90750,CPT,,,,,professional,both,,,728.00000,728.00000,Cigna,Commercial,,527.30,,,,,,,196.00,655.20,fee schedule,Reimbursement will be capped at line item charge.
PR I&D ABSC RTRPHRNGL/PARAPHARYNGEAL INTRAORAL,42720,CPT,,,,,professional,both,,,1843.00000,1843.00000,MVP,Essential Plans,,307.53,,,,,,,292.52,1988.24,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR I&D ABSC RTRPHRNGL/PARAPHARYNGEAL XTRNL APPR,42725,CPT,,,,,professional,both,,,3274.00000,3274.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,748.53,,,,,,,524.95,3509.33,fee schedule,Reimbursement will be capped at line item charge.
PR I&D ABSC RTRPHRNGL/PARAPHARYNGEAL XTRNL APPR,42725,CPT,,,,,professional,both,,,3274.00000,3274.00000,Fidelis Care,Medicare Advantage,,863.39,,,,,,,524.95,3509.33,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Specialty care providers are reimbursed at 125% of the prevailing Medicare RBRVS rate. Reimbursement will be capped at line item charge.
PR I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,27301,CPT,,,,,professional,both,,,2783.00000,2783.00000,United Healthcare,Commercial,,2996.24,,,,,,,409.09,2996.24,fee schedule,Reimbursement will be capped at line item charge.
PR I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,27301,CPT,,,,,professional,both,,,2783.00000,2783.00000,Veterans Affairs Community Care Network,Veterans Administration,,481.28,,,,,,,409.09,2996.24,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR I&D DEEP ABSCESS PST SPINE LUMBAR SAC/LUMBOSAC,22015,CPT,,,,,professional,both,,,3829.00000,3829.00000,Capital District Physicians' Health Plan,Medicare Advantage,,882.52,,,,,,,622.07,4112.91,fee schedule,Reimbursement will be capped at line item charge.
PR I&D DEEP ABSCESS PST SPINE LUMBAR SAC/LUMBOSAC,22015,CPT,,,,,professional,both,,,3829.00000,3829.00000,United Healthcare,Medicare Advantage,,882.52,,,,,,,622.07,4112.91,fee schedule,Reimbursement will be capped at line item charge.
PR I&D DP ABSC/HMTMA SFT TIS NCK/THRX PRTL RIB OSTC,21502,CPT,,,,,professional,both,,,2037.00000,2037.00000,BlueCross BlueShield Vermont,Indemnity,,1783.52,,,,,,,330.66,2189.07,fee schedule,Reimbursement will be capped at line item charge.
PR I&D DP ABSC/HMTMA SFT TIS NCK/THRX PRTL RIB OSTC,21502,CPT,,,,,professional,both,,,2037.00000,2037.00000,NPPN,Commercial,,1833.30,,,,,,,330.66,2189.07,percent of total billed charges,
PR I&D DP SUPRALEVATOR PELVIRCT/RETRORCT ABSC,45020,CPT,,,,,professional,both,,,2310.00000,2310.00000,Wellpath,Correctional Healthcare,,1270.50,,,,,,,376.31,2507.85,percent of total billed charges,
PR I&D EPIDIDYMIS TSTIS&/SCROTAL SPACE,54700,CPT,,,,,professional,both,,,874.00000,874.00000,St. Regis,HMO,,201.40,,,,,,,140.84,928.94,fee schedule,Reimbursement will be capped at line item charge.
PR I&D FOREARM&/WRIST DEEP ABSCESS/HEMATOMA,25028,CPT,,,,,professional,both,,,2887.00000,2887.00000,Fidelis Care,Managed Medicaid,,750.08,,,,,,,447.48,3121.83,fee schedule,Specialty providers are reimbursed at 125% of the Medicare rate. Reimbursement will be capped at line item charge.
PR I&D FOREARM&/WRIST DEEP ABSCESS/HEMATOMA,25028,CPT,,,,,professional,both,,,2887.00000,2887.00000,Harvard Pilgrim,Commercial,,2309.60,,,,,,,447.48,3121.83,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR I&D FOREARM&/WRIST DEEP ABSCESS/HEMATOMA,25028,CPT,,,,,professional,both,,,2887.00000,2887.00000,Martins Point, TRICARE Prime/Department of Defense,,652.23,,,,,,,447.48,3121.83,fee schedule,Reimbursement will be capped at line item charge.
PR I&D INTRAMURAL IM/ABSC TRANSANAL ANES,46045,CPT,,,,,professional,both,,,1798.00000,1798.00000,Capital District Physicians' Health Plan,Medicare Advantage,,413.92,,,,,,,289.02,1928.30,fee schedule,Reimbursement will be capped at line item charge.
PR I&D INTRAMURAL IM/ABSC TRANSANAL ANES,46045,CPT,,,,,professional,both,,,1798.00000,1798.00000,Fidelis Care,Managed Medicaid,,476.01,,,,,,,289.02,1928.30,fee schedule,Specialty providers are reimbursed at 125% of the Medicare rate. Reimbursement will be capped at line item charge.
PR I&D ISCHIORECTAL&/PERIRECTAL ABSCESS SPX,46040,CPT,,,,,professional,both,,,2284.00000,2284.00000,Coventry,Commercial,,1941.40,,,,,,,342.58,2464.74,percent of total billed charges,
PR I&D ISCHIORECTAL&/PERIRECTAL ABSCESS SPX,46040,CPT,,,,,professional,both,,,2284.00000,2284.00000,MVP,Managed Medicaid,,342.58,,,,,,,342.58,2464.74,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR I&D ISCHIORECTAL&/PERIRECTAL ABSCESS SPX,46040,CPT,,,,,professional,both,,,2284.00000,2284.00000,United Healthcare,Managed Medicaid/Essential Plans,,363.05,,,,,,,342.58,2464.74,fee schedule,Reimbursement will be capped at line item charge.
PR I&D OF BARTHOLINS GLAND ABSCESS,56420,CPT,,,,,professional,both,,,778.00000,778.00000,Fidelis Care,Managed Medicaid,,118.77,,,,,,,87.79,839.30,fee schedule,Specialty providers are reimbursed at 125% of the Medicare rate. Reimbursement will be capped at line item charge.
PR I&D PELVIS/HIP JOINT AREA INFECTED BURSA,26991,CPT,,,,,professional,both,,,2925.00000,2925.00000,BlueCross BlueShield Vermont,Indemnity,,2580.32,,,,,,,421.01,3167.06,fee schedule,Reimbursement will be capped at line item charge.
PR I&D PELVIS/HIP JOINT AREA INFECTED BURSA,26991,CPT,,,,,professional,both,,,2925.00000,2925.00000,St. Regis,HMO,,495.31,,,,,,,421.01,3167.06,fee schedule,Reimbursement will be capped at line item charge.
PR I&D PELVIS/HIP JT AREA DEEP ABSCESS/HEMATOMA,26990,CPT,,,,,professional,both,,,2804.00000,2804.00000,MagnaCare,Commercial,,2243.20,,,,,,,445.98,3015.23,percent of total billed charges,
PR I&D PENIS DEEP,54015,CPT,,,,,professional,both,,,1244.00000,1244.00000,Harvard Pilgrim,Commercial,,995.20,,,,,,,199.87,1325.75,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR I&D PENIS DEEP,54015,CPT,,,,,professional,both,,,1244.00000,1244.00000,NPPN,Commercial,,1119.60,,,,,,,199.87,1325.75,percent of total billed charges,
PR I&D PENIS DEEP,54015,CPT,,,,,professional,both,,,1244.00000,1244.00000,St. Regis,HMO,,285.60,,,,,,,199.87,1325.75,fee schedule,Reimbursement will be capped at line item charge.
PR I&D PERIANAL ABSCESS SUPERFICIAL,46050,CPT,,,,,professional,both,,,987.00000,987.00000,Aetna,Medicare Advantage,,96.17,,,,,,,81.74,1070.33,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Mid-level providers are reimbursed at 85% of the current MPFS. CRNAs are reimbursed at 50% of the contractual allowable. Reimbursement will be capped at line item charge.
PR I&D PERIANAL ABSCESS SUPERFICIAL,46050,CPT,,,,,professional,both,,,987.00000,987.00000,MVP,Commercial,,872.03,,,,,,,81.74,1070.33,fee schedule,Reimbursement will be capped at line item charge.
PR I&D PERIANAL ABSCESS SUPERFICIAL,46050,CPT,,,,,professional,both,,,987.00000,987.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,173.93,,,,,,,81.74,1070.33,fee schedule,This is the negotiated rate for non-MD providers. Reimbursement will capped at line item charges.
PR I&D SHOULDER INFECTED BURSA,23031,CPT,,,,,professional,both,,,1799.00000,1799.00000,Empire BlueCross BlueShield,HMO,,1362.92,,,,,,,179.98,1952.64,percent of total billed charges,
PR I&D SHOULDER INFECTED BURSA,23031,CPT,,,,,professional,both,,,1799.00000,1799.00000,Humana Military,TRICARE,,211.74,,,,,,,179.98,1952.64,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR I&D SHOULDER INFECTED BURSA,23031,CPT,,,,,professional,both,,,1799.00000,1799.00000,St. Regis,HMO,,211.74,,,,,,,179.98,1952.64,fee schedule,Reimbursement will be capped at line item charge.
PR I&D SUBMUCOSAL ABSCESS RECTUM,45005,CPT,,,,,professional,both,,,1302.00000,1302.00000,United Healthcare,Commercial,,1422.09,,,,,,,133.52,1422.09,fee schedule,Reimbursement will be capped at line item charge.
PR I&D THYROGLOSSAL DUCT CYST INFECTED,60000,CPT,,,,,professional,both,,,779.00000,779.00000,BlueCross BlueShield Vermont,Indemnity,,679.00,,,,,,,122.17,833.40,fee schedule,Reimbursement will be capped at line item charge.
PR I&D UPPER ARM/ELBOW DEEP ABSCESS/HEMATOMA,23930,CPT,,,,,professional,both,,,1486.00000,1486.00000,BlueCross BlueShield Vermont,Indemnity,,1312.69,,,,,,,172.81,1611.18,fee schedule,Reimbursement will be capped at line item charge.
PR I&D VAGINAL HEMATOMA OBSTETRICAL/POSTPARTUM,57022,CPT,,,,,professional,both,,,744.00000,744.00000,NPPN,Commercial,,669.60,,,,,,,118.55,800.91,percent of total billed charges,
PR I&D VAGINAL HEMATOMA OBSTETRICAL/POSTPARTUM,57022,CPT,,,,,professional,both,,,744.00000,744.00000,St. Regis,HMO,,169.26,,,,,,,118.55,800.91,fee schedule,Reimbursement will be capped at line item charge.
PR I&D VULVA/PERINEAL ABSCESS,56405,CPT,,,,,professional,both,,,609.00000,609.00000,Aetna,Medicare Advantage,,119.85,,,,,,,94.51,661.46,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Mid-level providers are reimbursed at 85% of the current MPFS. CRNAs are reimbursed at 50% of the contractual allowable. Reimbursement will be capped at line item charge.
PR I&D VULVA/PERINEAL ABSCESS,56405,CPT,,,,,professional,both,,,609.00000,609.00000,Capital District Physicians' Health Plan,Commercial,,271.01,,,,,,,94.51,661.46,fee schedule,Reimbursement will be capped at line item charge.
PR I&D VULVA/PERINEAL ABSCESS,56405,CPT,,,,,professional,both,,,609.00000,609.00000,Coventry,Commercial,,517.65,,,,,,,94.51,661.46,percent of total billed charges,
PR ICAR CATH ABLATION DISCRETE MECHANISM ARRHYTHMIA,93655,CPT,,,,,professional,both,,,1181.00000,1181.00000,St. Regis,HMO,,270.48,,,,,,,193.17,1296.18,fee schedule,Reimbursement will be capped at line item charge.
PR ICAR CATHETER ABLATION ATRIOVENTR NODE FUNCTION,93650,CPT,,,,,professional,both,,,2246.00000,2246.00000,Fidelis Care,Medicare Advantage,,591.64,,,,,,,366.84,2461.82,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Specialty care providers are reimbursed at 125% of the prevailing Medicare RBRVS rate. Reimbursement will be capped at line item charge.
PR ICAR CATHETER ABLATION ATRIOVENTR NODE FUNCTION,93650,CPT,,,,,professional,both,,,2246.00000,2246.00000,Wellpath,Correctional Healthcare,,1235.30,,,,,,,366.84,2461.82,percent of total billed charges,
PR IIV ADJUVANTED VACCINE FOR INTRAMUSCULAR USE,90653,CPT,,,,,professional,both,,,215.37000,215.37000,Veterans Affairs Community Care Network,Veterans Administration,,98.16,,,,,,,71.45,237.51,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IIV VACCINE PRESERV FREE INCREASED AG CONTENT IM,90662,CPT,,,,,professional,both,,,234.43000,234.43000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,77.03,,,,,,,77.03,237.51,fee schedule,Reimbursement will be capped at line item charge.
PR IIV3 VACC PRESERVATIVE FREE 0.5 ML DOSAGE IM USE,90656,CPT,,,,,professional,both,,,62.70000,62.70000,MVP,Commercial,,40.76,,,,,,,19.74,63.21,percent of total billed charges,
PR IIV4 VACC SPLIT VIRUS 0.25 ML DOS FOR IM USE,90687,CPT,,,,,professional,both,,,68.86000,68.86000,Excellus BlueCross BlueShield,Commercial,,9.68,,,,,,,9.68,61.97,fee schedule,Reimbursement will be capped at line item charge.
PR IIV4 VACC SPLIT VIRUS 0.25 ML DOS FOR IM USE,90687,CPT,,,,,professional,both,,,68.86000,68.86000,St. Regis,HMO,,55.09,,,,,,,9.68,61.97,percent of total billed charges,
PR ILEOSCOPY STOMA W/BALLOON DILATION,44381,CPT,,,,,professional,both,,,4089.00000,4089.00000,Cigna,Commercial,,3683.55,,,,,,,66.57,4521.15,fee schedule,Reimbursement will be capped at line item charge.
PR ILEOSCOPY STOMA W/BX SINGLE/MULTIPLE,44382,CPT,,,,,professional,both,,,1248.00000,1248.00000,Cigna,Commercial,,1108.15,,,,,,,58.61,1360.13,fee schedule,Reimbursement will be capped at line item charge.
PR ILEOSCOPY STOMA W/BX SINGLE/MULTIPLE,44382,CPT,,,,,professional,both,,,1248.00000,1248.00000,Fidelis Care,Managed Medicaid,,79.29,,,,,,,58.61,1360.13,fee schedule,Specialty providers are reimbursed at 125% of the Medicare rate. Reimbursement will be capped at line item charge.
PR ILEOSCOPY STOMA W/PLMT OF ENDOSCOPIC STENT,44384,CPT,,,,,professional,both,,,613.00000,613.00000,Coventry,Commercial,,521.05,,,,,,,99.13,668.16,percent of total billed charges,
PR ILEOSCOPY STOMA W/PLMT OF ENDOSCOPIC STENT,44384,CPT,,,,,professional,both,,,613.00000,613.00000,Empire BlueCross BlueShield,HMO,,464.41,,,,,,,99.13,668.16,percent of total billed charges,
PR ILEOSTOMY/JEJUNOSTOMY NON-TUBE,44310,CPT,,,,,professional,both,,,4138.00000,4138.00000,Harvard Pilgrim,Commercial,,3310.40,,,,,,,673.55,4455.99,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR ILEOSTOMY/JEJUNOSTOMY NON-TUBE,44310,CPT,,,,,professional,both,,,4138.00000,4138.00000,Humana Military,TRICARE,,950.29,,,,,,,673.55,4455.99,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR ILEOSTOMY/JEJUNOSTOMY NON-TUBE,44310,CPT,,,,,professional,both,,,4138.00000,4138.00000,MVP,Commercial,,3630.47,,,,,,,673.55,4455.99,fee schedule,Reimbursement will be capped at line item charge.
PR ILEOSTOMY/JEJUNOSTOMY NON-TUBE,44310,CPT,,,,,professional,both,,,4138.00000,4138.00000,Martins Point, TRICARE Prime/Department of Defense,,950.28,,,,,,,673.55,4455.99,fee schedule,Reimbursement will be capped at line item charge.
PR ILEOSTOMY/JEJUNOSTOMY NON-TUBE,44310,CPT,,,,,professional,both,,,4138.00000,4138.00000,Wellpath,FCI Ray Brook,,1330.41,,,,,,,673.55,4455.99,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IM ADM INTRANSL/ORAL EA VACCINE,90474,CPT,,,,,professional,both,,,34.00000,34.00000,United Healthcare,Managed Medicaid/Essential Plans,,7.86,,,,,,,7.86,52.61,fee schedule,Reimbursement will be capped at line item charge.
PR IM ADM PRQ ID SUBQ/IM NJXS 1 VACCINE,90471,CPT,,,,,professional,both,,,68.00000,68.00000,Aetna,Medicare Advantage,,19.80,,,,,,,10.00,90.59,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Mid-level providers are reimbursed at 85% of the current MPFS. CRNAs are reimbursed at 50% of the contractual allowable. Reimbursement will be capped at line item charge.
PR IM ADM PRQ ID SUBQ/IM NJXS EA VACCINE,90472,CPT,,,,,professional,both,,,34.00000,34.00000,United Healthcare,Managed Medicaid/Essential Plans,,9.58,,,,,,,9.58,64.76,fee schedule,Reimbursement will be capped at line item charge.
PR IMBRICATION DIAPHRAGM EVENTRATION,39545,CPT,,,,,professional,both,,,3525.00000,3525.00000,NPPN,Commercial,,3172.50,,,,,,,576.49,3797.06,percent of total billed charges,
PR IMG RETINA DETCJ/MNTR DS REM PHYS/QHP I&R UNI/BI,92228,CPT,,,,,professional,both,,,69.00000,69.00000,MVP,Medicare Advantage,26,15.97,,,,,,,10.85,73.94,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMG-GUIDED FLU COLLJ DRG CATH SOFT TISS PERQ,10030,CPT,,,,,professional,both,,,2654.00000,2654.00000,Harvard Pilgrim,Commercial,,2123.20,,,,,,,105.68,2945.88,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR IMPL ABSRB MESH/PRSTH DLYD CLSR DFCT INFCTJ/TRMA,15778,CPT,,,,,professional,both,,,1529.00000,1529.00000,Harvard Pilgrim,Commercial,,1223.20,,,,,,,252.39,1634.49,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR IMPL OI IMPLT SKULL PERQ ATTACHMENT ESP,69714,CPT,,,,,professional,both,,,2041.00000,2041.00000,Martins Point, TRICARE Prime/Department of Defense,,466.00,,,,,,,323.71,2193.48,fee schedule,Reimbursement will be capped at line item charge.
PR IMPLANTATION NERVE END BONE/MUSCLE,64787,CPT,,,,,professional,both,,,931.00000,931.00000,MVP,Medicare Advantage,,219.87,,,,,,,152.43,1014.84,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMPLANTATION NERVE END BONE/MUSCLE,64787,CPT,,,,,professional,both,,,931.00000,931.00000,United Healthcare,Medicare Advantage,,215.56,,,,,,,152.43,1014.84,fee schedule,Reimbursement will be capped at line item charge.
PR IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEMENT,15777,CPT,,,,,professional,both,,,852.00000,852.00000,Fidelis Care,Essential Plans,,225.91,,,,,,,136.93,922.37,fee schedule,Specialty physicians are reimbursed at 125% of the prevailing Medicare Physician Fee Schedule. Reimbursement will be capped at line item charge.
PR IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEMENT,15777,CPT,,,,,professional,both,,,852.00000,852.00000,Fidelis Care,Medicare Advantage,,225.91,,,,,,,136.93,922.37,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Specialty care providers are reimbursed at 125% of the prevailing Medicare RBRVS rate. Reimbursement will be capped at line item charge.
PR IMPLTJ NONBIOL/SYNTH IMPLT FASC RNFCMT ABDL WALL,0437T,CPT,,,,,professional,both,,,1108.00000,1108.00000,Capital District Physicians' Health Plan,Medicare Advantage,,243.07,,,,,,,192.16,1234.40,fee schedule,Reimbursement will be capped at line item charge.
PR IMPLTJ NONBIOL/SYNTH IMPLT FASC RNFCMT ABDL WALL,0437T,CPT,,,,,professional,both,,,1108.00000,1108.00000,MagnaCare,Commercial,,886.40,,,,,,,192.16,1234.40,percent of total billed charges,
PR IMPLTJ REVJ/RPSG ITHCL/EDRL CATH PMP W/O LAM,62350,CPT,,,,,professional,both,,,1619.00000,1619.00000,Excellus BlueCross BlueShield,Commercial,,1023.50,,,,,,,261.81,1730.97,fee schedule,Mid-level providers are reimbursed at 85% of the current professional fee schedule. Reimbursement will be capped at line item charge.
PR IMPLTJ TOTAL RPLCMT HEART SYS W/RCP CARDIECTOMY,33927,CPT,,,,,professional,both,,,9729.00000,9729.00000,Coventry,Commercial,,8269.65,,,,,,,1602.27,10528.20,percent of total billed charges,
PR IMPLTJ TOTAL RPLCMT HEART SYS W/RCP CARDIECTOMY,33927,CPT,,,,,professional,both,,,9729.00000,9729.00000,MagnaCare,Commercial,,7783.20,,,,,,,1602.27,10528.20,percent of total billed charges,
PR IMPLTJ/RPLCMT FS NON-PRGRBL PUMP,62361,CPT,,,,,professional,both,,,1745.00000,1745.00000,BlueCross BlueShield Vermont,Medicare Advantage,,409.86,,,,,,,284.88,1864.76,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION AURICULAR PROSTHESIS,21086,CPT,,,,,professional,both,,,6496.00000,6496.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1513.40,,,,,,,1038.49,6966.95,fee schedule,Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION AURICULAR PROSTHESIS,21086,CPT,,,,,professional,both,,,6496.00000,6496.00000,Wellpath,FCI Ray Brook,,1710.45,,,,,,,1038.49,6966.95,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION NASAL PROSTHESIS,21087,CPT,,,,,professional,both,,,6496.00000,6496.00000,Martins Point, TRICARE Prime/Department of Defense,,1513.40,,,,,,,1038.49,6966.95,fee schedule,Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION ORAL SURGICAL SPLINT,21085,CPT,,,,,professional,both,,,2822.00000,2822.00000,Harvard Pilgrim,Commercial,,2257.60,,,,,,,391.85,3005.19,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR IMPRESSION & PREPARATION ORAL SURGICAL SPLINT,21085,CPT,,,,,professional,both,,,2822.00000,2822.00000,MVP,Essential Plans,,391.85,,,,,,,391.85,3005.19,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION ORAL SURGICAL SPLINT,21085,CPT,,,,,professional,both,,,2822.00000,2822.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,961.71,,,,,,,391.85,3005.19,fee schedule,This is the negotiated rate for MD providers. Reimbursement will capped at line item charges.
PR IMPRESSION & PREPARATION PALATAL LIFT PROSTHESIS,21083,CPT,,,,,professional,both,,,5635.00000,5635.00000,Aetna,Medicare Advantage,,986.59,,,,,,,838.60,6008.18,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Mid-level providers are reimbursed at 85% of the current MPFS. CRNAs are reimbursed at 50% of the contractual allowable. Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION PALATAL LIFT PROSTHESIS,21083,CPT,,,,,professional,both,,,5635.00000,5635.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,4895.09,,,,,,,838.60,6008.18,fee schedule,Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPARATION SPEECH AID PROSTHESIS,21084,CPT,,,,,professional,both,,,6426.00000,6426.00000,BlueCross BlueShield Vermont,Medicare Advantage,,1162.90,,,,,,,969.09,6853.95,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPJ DEFINITIVE OBTURATOR PROSTH,21080,CPT,,,,,professional,both,,,6852.00000,6852.00000,Capital District Physicians' Health Plan,Commercial,,3170.59,,,,,,,1068.16,7380.18,fee schedule,Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPJ DEFINITIVE OBTURATOR PROSTH,21080,CPT,,,,,professional,both,,,6852.00000,6852.00000,EBPA,ERISA Welfare Plans,,5276.04,,,,,,,1068.16,7380.18,percent of total billed charges,
PR IMPRESSION & PREPJ DEFINITIVE OBTURATOR PROSTH,21080,CPT,,,,,professional,both,,,6852.00000,6852.00000,Humana Military,TRICARE,,1256.66,,,,,,,1068.16,7380.18,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMPRESSION & PREPJ DEFINITIVE OBTURATOR PROSTH,21080,CPT,,,,,professional,both,,,6852.00000,6852.00000,MagnaCare,Commercial,,5481.60,,,,,,,1068.16,7380.18,percent of total billed charges,
PR IMPRESSION&PREPARATION SURGICAL OBTURATOR PROSTH,21076,CPT,,,,,professional,both,,,3576.00000,3576.00000,Fidelis Care,Medicare Advantage,,777.50,,,,,,,574.68,3820.37,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Specialty care providers are reimbursed at 125% of the prevailing Medicare RBRVS rate. Reimbursement will be capped at line item charge.
PR IMPRESSION&PREPARATION SURGICAL OBTURATOR PROSTH,21076,CPT,,,,,professional,both,,,3576.00000,3576.00000,Humana Military,TRICARE,,676.09,,,,,,,574.68,3820.37,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR IMPRESSION&PREPARATION SURGICAL OBTURATOR PROSTH,21076,CPT,,,,,professional,both,,,3576.00000,3576.00000,Martins Point, TRICARE Prime/Department of Defense,,840.86,,,,,,,574.68,3820.37,fee schedule,Reimbursement will be capped at line item charge.
PR IN-SITU FEM-ANT TIBL PST TIBL/PRONEAL ART,35585,CPT,,,,,professional,both,,,6363.00000,6363.00000,Cigna,Commercial,,5599.10,,,,,,,1048.68,6872.27,fee schedule,Reimbursement will be capped at line item charge.
PR INC DEEP W/OPENING BONE CORTEX HUMERUS/ELBOW,23935,CPT,,,,,professional,both,,,2136.00000,2136.00000,Martins Point, TRICARE Prime/Department of Defense,,491.68,,,,,,,342.14,2283.30,fee schedule,Reimbursement will be capped at line item charge.
