PLATE VALCP 2.7 3.5 7H RT 147,6083777,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,7768.80,3884.40,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2796.77,,,,,,,percent of total billed charges,1.00,6603.48,
PLATE VALCP 2.7 3.5 7H RT 147,6083777,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,7768.80,3884.40,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,6603.48,
PLATE VALCP 2.7 3.5 7H RT 147,6083778,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,8548.80,4274.40,Multiplan,Multiplan/Private Health Care System,7266.48,,,,,,,percent of total billed charges,3077.57,7266.48,
PLATE VALCP 2.7 3.5 8H LT 160,6083750,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,8115.90,4057.95,Multiplan,Multiplan/Private Health Care System,6898.51,,,,,,,percent of total billed charges,1.00,6898.51,
PLATE VALCP 2.7 3.5 8H LT 160,6083750,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,8115.90,4057.95,United Healthcare,United Healthcare - Client Specific Rate,4139.11,,,,,,,percent of total billed charges,1.00,6898.51,
PLATE VALCP 2.7 3.5 9H LT 153,6083708,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,8018.40,4009.20,Aetna,Aetna,3752.61,,,,,,,percent of total billed charges,1.00,6815.64,
PLATE VALCP 2.7 3.5 9H LT 153,6083709,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,8817.90,4408.95,Christian Healthcare Ministries,Christian Healthcare Ministries,4408.95,,,,,,,percent of total billed charges,3174.44,7495.22,
PLATE VALCP 2.7 3.5 9H LT 153,6083728,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,7768.80,3884.40,Blue Cross Blue Shield,Capital - Basic Network Rates,3315.72,,,,,,,percent of total billed charges,1.00,6603.48,
PLATE VALCP 2.7 3.5 9H LT 153,6083729,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,8548.80,4274.40,Intergroup Services,Intergroup Services,7266.48,,,,,,,percent of total billed charges,1.00,7266.48,
PLATE VALCP 2.7 3.5 9H LT 173,6083789,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,8115.90,4057.95,Blue Cross Blue Shield,Capital - Special Network Rates,1985.15,,,,,,,percent of total billed charges,1.00,6898.51,
PLATE VALCP 2.7 3.5 9H RT 153,6083698,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,8018.40,4009.20,Integrated Health Plan,Integrated Health Plan,4811.04,,,,,,,percent of total billed charges,2886.62,6815.64,
PLATE VALCP 2.7 3.5 9H RT 153,6083699,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,8817.90,4408.95,Multiplan,Multiplan/Private Health Care System,7495.22,,,,,,,percent of total billed charges,3174.44,7495.22,
PLATE VALCP 2.7 3.5 9H RT 153,6083718,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,7768.80,3884.40,United Healthcare,United Healthcare - Client Specific Rate,3962.09,,,,,,,percent of total billed charges,1.00,6603.48,
PLATE VALCP 2.7 3.5 9H RT 153,6083719,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,8548.80,4274.40,Blue Cross Blue Shield,Capital - Enhanced Network Rates,2987.81,,,,,,,percent of total billed charges,1.00,7266.48,
PLATE VALCP 2.7 3.5 9H RT 173,6083779,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,8115.90,4057.95,Christian Healthcare Ministries,Christian Healthcare Ministries,4057.95,,,,,,,percent of total billed charges,2921.72,6898.51,
PLATE VALCP 2.7 3.5 9H RT 173,6083779,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,8115.90,4057.95,Multiplan,Beech Street,6898.51,,,,,,,percent of total billed charges,2921.72,6898.51,
PLATE VALCP TIB BND 10H LT 177,6083903,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,12047.10,6023.55,Blue Cross Blue Shield,Capital - Enhanced Network Rates,4210.46,,,,,,,percent of total billed charges,1.00,10240.03,
PLATE VALCP TIB BND 10H LT 177,6083903,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,12047.10,6023.55,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,10240.03,
PLATE VALCP TIB BND 10H LT 177,6083904,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13252.20,6626.10,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,11264.37,
PLATE VALCP TIB BND 10H RT 177,6083902,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13252.20,6626.10,Wyoming Seminary,Wyoming Seminary,9276.54,,,,,,,percent of total billed charges,1.00,11264.37,
PLATE VALCP TIB BND 12H LT 207,6083908,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,14784.90,7392.45,Congregation of the Sister Servants,Congregation of the Sister Servants,12567.17,,,,,,,percent of total billed charges,5322.56,12567.17,
PLATE VALCP TIB BND 12H LT 207,6083908,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14784.90,7392.45,Blue Cross Blue Shield,Capital - Enhanced Network Rates,5167.32,,,,,,,percent of total billed charges,1.00,12567.17,
PLATE VALCP TIB BND 12H RT 207,6083905,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13439.40,6719.70,Integrated Health Plan,Integrated Health Plan,8063.64,,,,,,,percent of total billed charges,1.00,11423.49,
PLATE VALCP TIB BND 14H LT 237,6083911,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14028.30,7014.15,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,11924.05,
PLATE VALCP TIB BND 14H LT 237,6083911,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14028.30,7014.15,Blue Cross Blue Shield,Capital - Special Network Rates,3431.32,,,,,,,percent of total billed charges,1.00,11924.05,
PLATE VALCP TIB BND 14H LT 237,6083912,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,15432.30,7716.15,Shepard International Health Care,Shepard International Health Care - Allegheny International,7716.15,,,,,,,percent of total billed charges,1.00,13117.45,
PLATE VALCP TIB BND 14H RT 237,6083909,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,14028.30,7014.15,Multiplan,Beech Street,11924.05,,,,,,,percent of total billed charges,5050.19,11924.05,
PLATE VALCP TIB BND 14H RT 237,6083909,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14028.30,7014.15,Aetna,Aetna,6565.24,,,,,,,percent of total billed charges,1.00,11924.05,
PLATE VALCP TIB BND 14H RT 237,6083910,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,15432.30,7716.15,Blue Cross Blue Shield,Capital - Enhanced Network Rates,5393.59,,,,,,,percent of total billed charges,1.00,13117.45,
PLATE VALCP TIB BND 4H LT 87MM,6083891,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10354.50,5177.25,Intergroup Services,Intergroup Services,8801.32,,,,,,,percent of total billed charges,1.00,8801.32,
PLATE VALCP TIB BND 4H LT 87MM,6083892,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,11391.90,5695.95,Integrated Health Plan,Integrated Health Plan,6835.14,,,,,,,percent of total billed charges,4101.08,9683.12,
PLATE VALCP TIB BND 4H LT 87MM,6083892,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,11391.90,5695.95,UPMC For You,UPMC For You - Managed Medicaid,4556.76,,,,,,,percent of total billed charges,1.00,9683.12,Paid In Addition Excess of Threshold
PLATE VALCP TIB BND 4H RT 87MM,6083890,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,11391.90,5695.95,Intergroup Services,Intergroup Services,9683.12,,,,,,,percent of total billed charges,4101.08,9683.12,
PLATE VALCP TIB BND 6H RT 117,6083893,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10467.60,5233.80,Blue Cross Blue Shield,Capital - Basic Network Rates,4467.57,,,,,,,percent of total billed charges,1.00,8897.46,
PLATE VALCP TIB BND 6H RT 117,6083894,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,11516.70,5758.35,Multiplan,Beech Street,9789.20,,,,,,,percent of total billed charges,4146.01,9789.20,
PLATE VALCP TIB BND 6H RT 117,6083894,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,11516.70,5758.35,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,9789.20,
PLATE VALCP TIB BND 8H RT 147,6083897,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,11910.60,5955.30,Multiplan,Multiplan/Private Health Care System,10124.01,,,,,,,percent of total billed charges,4287.82,10124.01,
PLATE VALCP TIB BND 8H RT 147,6083897,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,11910.60,5955.30,Aetna,Aetna,5574.16,,,,,,,percent of total billed charges,1.00,10124.01,
PLATE VALCP TIB BND 8H RT 147,6083898,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13104.00,6552.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,11138.40,
PLATE VALCP TIB BND 8H RT 147,6083898,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13104.00,6552.00,Congregation of the Sister Servants,Congregation of the Sister Servants,11138.40,,,,,,,percent of total billed charges,1.00,11138.40,
PLATE VECTRA 34MM 04.613.134,6078883,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,4550.00,2275.00,Aetna,Aetna,2129.40,,,,,,,percent of total billed charges,1.00,3867.50,
PLATE VECTRA 34MM 04.613.134,6078883,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,4550.00,2275.00,Cigna,Cigna,1951.04,,,,,,,percent of total billed charges,1.00,3867.50,
PLATE VECTRA 34MM 04.613.134,6078883,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,4550.00,2275.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,2275.00,,,,,,,percent of total billed charges,1.00,3867.50,
PLATE VOLAR 02.110.007S,6054825,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,11637.60,5818.80,Multiplan,Beech Street,9891.96,,,,,,,percent of total billed charges,4189.54,9891.96,
PLATE VOLAR 02.110.107S,6054827,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,11532.30,5766.15,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,9802.45,
PLATE VOLAR DIA-M 9 HOLE STRL,6063635,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,11805.30,5902.65,United Healthcare,United Healthcare - Client Specific Rate,6020.70,,,,,,,percent of total billed charges,1.00,10034.50,
PLATE VOLAR DISTAL RADIUS STANDARD 4 HOLE RIGHT,315657,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5174.00,2587.00,Wyoming Seminary,Wyoming Seminary,3621.80,,,,,,,percent of total billed charges,1862.64,4397.90,
PLATE VOLAR DR EXTENDED NARROW 3H LEFT,323709,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14830.92,7415.46,Blue Cross Blue Shield,Capital - Special Network Rates,3627.64,,,,,,,percent of total billed charges,1.00,12606.28,
PLATE VOLAR DR EXTENDED NARROW 3H RIGHT,323708,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,14830.92,7415.46,Integrated Health Plan,Integrated Health Plan,8898.55,,,,,,,percent of total billed charges,5339.13,12606.28,
PLATE VOLAR DR EXTENDED NARROW 3H RIGHT,323708,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,14830.92,7415.46,Intergroup Services,Intergroup Services,12606.28,,,,,,,percent of total billed charges,5339.13,12606.28,
PLATE VOLAR DR EXTENDED NARROW 3H RIGHT,323708,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14830.92,7415.46,Aetna,First Health Network,9714.25,,,,,,,percent of total billed charges,1.00,12606.28,
PLATE VOLAR DR EXTENDED NARROW 3H RIGHT,323708,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14830.92,7415.46,Integrated Health Plan,Integrated Health Plan,8898.55,,,,,,,percent of total billed charges,1.00,12606.28,
PLATE VOLAR DR EXTENDED NARROW 4H LEFT,323711,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,14830.92,7415.46,Integrated Health Plan,Integrated Health Plan,8898.55,,,,,,,percent of total billed charges,5339.13,12606.28,
PLATE VOLAR DR EXTENDED STANDARD 3H LEFT,323713,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,14830.92,7415.46,Christian Healthcare Ministries,Christian Healthcare Ministries,7415.46,,,,,,,percent of total billed charges,5339.13,12606.28,
PLATE VOLAR DR EXTENDED STANDARD 3H RIGHT,323712,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14830.92,7415.46,United Healthcare,United Healthcare - All Payer Rate,6540.44,,,,,,,percent of total billed charges,1.00,12606.28,
PLATE VOLAR DR EXTENDED STANDARD 7H LEFT,323717,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,18624.90,9312.45,Shepard International Health Care,Shepard International Health Care - Allegheny International,9312.45,,,,,,,percent of total billed charges,6704.97,15831.17,
PLATE VOLAR DR EXTENDED STANDARD 7H LEFT,323717,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,18624.90,9312.45,Blue Cross Blue Shield,Capital - Basic Network Rates,7949.11,,,,,,,percent of total billed charges,1.00,15831.17,
PLATE VOLAR DR EXTENDED WIDE 3H RIGHT,323718,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,14830.92,7415.46,Cigna,Cigna,6359.50,,,,,,,percent of total billed charges,1.00,12606.28,
PLATE VOLAR DR EXTENDED WIDE 4H LEFT,323721,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,15175.81,7587.90,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,12899.44,
PLATE VOLAR DR EXTENDED WIDE 4H RIGHT,323720,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,15175.81,7587.90,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,12899.44,
PLATE VOLAR DR EXTENDED WIDE 4H RIGHT,323720,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,15175.81,7587.90,Multiplan,Beech Street,12899.44,,,,,,,percent of total billed charges,1.00,12899.44,
PLATE VOLAR DR EXTENDED WIDE 4H RIGHT,323720,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,15175.81,7587.90,North Central Secure Treatment Unit,North Central Secure Treatment Unit,5463.29,,,,,,,percent of total billed charges,1.00,12899.44,
PLATE VOLAR DR EXTENDED WIDE 7H RIGHT,323722,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,18624.90,9312.45,Intergroup Services,Intergroup Services,15831.17,,,,,,,percent of total billed charges,1.00,15831.17,
PLATE VOLAR DR NARROW 3H LEFT,323691,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Integrated Health Plan,Integrated Health Plan,7863.84,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR NARROW 3H LEFT,323691,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Shepard International Health Care,Shepard International Health Care - Allegheny International,6553.20,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR NARROW 3H RIGHT,323690,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,United Healthcare,United Healthcare - Client Specific Rate,6684.27,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR NARROW 4H LEFT,323693,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Intergroup Services,Intergroup Services,11140.44,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR NARROW 4H RIGHT,323692,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,11140.44,
PLATE VOLAR DR STANDARD 3H LEFT,323697,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,13106.41,6553.20,Intergroup Services,Intergroup Services,11140.44,,,,,,,percent of total billed charges,4718.31,11140.44,
PLATE VOLAR DR STANDARD 3H LEFT,323697,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Blue Cross Blue Shield,Capital - Enhanced Network Rates,4580.69,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR STANDARD 4H LEFT,323699,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Blue Cross Blue Shield,Capital - Special Network Rates,3205.83,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR STANDARD 4H LEFT,323699,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,11140.44,
PLATE VOLAR DR STANDARD 4H RIGHT,323698,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13106.41,6553.20,Wyoming Seminary,Wyoming Seminary,9174.48,,,,,,,percent of total billed charges,1.00,11140.44,
PLATE VOLAR DR STANDARD 7H LEFT,323701,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,16569.28,8284.64,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,14083.89,
PLATE VOLAR DR STANDARD 7H RIGHT,323700,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,16569.28,8284.64,UPMC For You,UPMC For You - Managed Medicaid,6627.71,,,,,,,percent of total billed charges,1.00,14083.89,Paid In Addition Excess of Threshold
PLATE VOLAR DR WIDE 3H LEFT,323703,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,13451.29,6725.65,Aetna,First Health Network,8810.60,,,,,,,percent of total billed charges,4842.47,11433.60,
PLATE VOLAR DR WIDE 3H LEFT,323703,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,13451.29,6725.65,Shepard International Health Care,Shepard International Health Care - Allegheny International,6725.65,,,,,,,percent of total billed charges,4842.47,11433.60,
PLATE VOLAR DR WIDE 3H RIGHT,323702,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13451.29,6725.65,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,11433.60,
PLATE VOLAR DR WIDE 4H LEFT,323705,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,13796.18,6898.09,Christian Healthcare Ministries,Christian Healthcare Ministries,6898.09,,,,,,,percent of total billed charges,4966.63,11726.76,
PLATE VOLAR DR WIDE 4H LEFT,323705,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13796.18,6898.09,Blue Cross Blue Shield,Capital - Basic Network Rates,5888.21,,,,,,,percent of total billed charges,1.00,11726.76,
PLATE VOLAR DR WIDE 7H LEFT,323707,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,16555.44,8277.72,Congregation of the Sister Servants,Congregation of the Sister Servants,14072.12,,,,,,,percent of total billed charges,5959.96,14072.12,
PLATE VOLAR DR WIDE 7H RIGHT,323706,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,16555.44,8277.72,Multiplan,Beech Street,14072.12,,,,,,,percent of total billed charges,5959.96,14072.12,
PLATE VOLAR DSITAL RADIUS STANDARD 7 HOLE RIGHT,315668,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5694.00,2847.00,Aetna,First Health Network,3729.57,,,,,,,percent of total billed charges,2049.84,4839.90,
PLATE VOLAR DSITAL RADIUS STANDARD 7 HOLE RIGHT,315668,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5694.00,2847.00,Congregation of the Sister Servants,Congregation of the Sister Servants,4839.90,,,,,,,percent of total billed charges,1.00,4839.90,
PLATE VOLAR LT8H/3H 02.110.431,6047602,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5658.90,2829.45,Shepard International Health Care,Shepard International Health Care - Allegheny International,2829.45,,,,,,,percent of total billed charges,2037.20,4810.06,
PLATE VOLAR RT8H/3H 02.110.430,6047601,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5658.90,2829.45,Aetna,Aetna,2648.37,,,,,,,percent of total billed charges,1.00,4810.06,
PLATE VOLAR RT8H/3H 02.110.430,6047601,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5658.90,2829.45,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,4810.06,
PLATE VOLAR RT8H/4H 02.110.440,6047864,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5834.40,2917.20,Shepard International Health Care,Shepard International Health Care - Allegheny International,2917.20,,,,,,,percent of total billed charges,1.00,4959.24,
PLATE VOLAR RT8H/5H 02.110.450,6047866,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,6006.00,3003.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2162.16,,,,,,,percent of total billed charges,1.00,5105.10,
PLATE W 10 HOLE,6085423,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5250.38,2625.19,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,4462.82,
PLATE WEDGE 0 OPENING,101994,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Congregation of the Sister Servants,Congregation of the Sister Servants,4420.00,,,,,,,percent of total billed charges,1872.00,4420.00,
PLATE WEDGE 0 OPENING,101994,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Integrated Health Plan,Integrated Health Plan,3120.00,,,,,,,percent of total billed charges,1872.00,4420.00,
PLATE WEDGE 0MM DC2832000,6049458,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,9327.50,4663.75,Blue Cross Blue Shield,Capital - Basic Network Rates,3980.98,,,,,,,percent of total billed charges,1.00,7928.38,
PLATE WEDGE 0MM DC2832000,6049458,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,9327.50,4663.75,Wyoming Seminary,Wyoming Seminary,6529.25,,,,,,,percent of total billed charges,1.00,7928.38,
PLATE WEDGE 4MM DC2832004,6049460,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,9327.50,4663.75,Intergroup Services,Intergroup Services,7928.38,,,,,,,percent of total billed charges,1.00,7928.38,
PLATE WEDGE 4MM DC2832004,6049460,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,9327.50,4663.75,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,7928.38,
PLATE WEDGE 5 OPENING,101998,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Aetna,Aetna,2433.60,,,,,,,percent of total billed charges,1.00,4420.00,
PLATE WEDGE 5 OPENING,101998,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1872.00,,,,,,,percent of total billed charges,1.00,4420.00,
PLATE WEDGE 5 OPENING,101998,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,2600.00,,,,,,,percent of total billed charges,1.00,4420.00,
PLATE WRIST LCP 2.4,6085304,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13936.00,6968.00,Aetna,First Health Network,9128.08,,,,,,,percent of total billed charges,1.00,11845.60,
PLATE WRIST LCP 2.4,6085304,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,13936.00,6968.00,Intergroup Services,Intergroup Services,11845.60,,,,,,,percent of total billed charges,1.00,11845.60,
PLATE WRIST SPANNING,263627,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,6007.69,3003.84,Integrated Health Plan,Integrated Health Plan,3604.61,,,,,,,percent of total billed charges,2162.77,5106.54,
PLATE WRIST SPANNING,263627,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,6007.69,3003.84,Christian Healthcare Ministries,Christian Healthcare Ministries,3003.84,,,,,,,percent of total billed charges,1.00,5106.54,
PLATE X 2.4 2.7MM VA LCKG LG,6065474,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,6864.00,3432.00,Wyoming Seminary,Wyoming Seminary,4804.80,,,,,,,percent of total billed charges,2471.04,5834.40,
PLATE X 2.4 2.7MM VA LCKG LG,6065474,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,6864.00,3432.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,5834.40,
PLATE X 2.4 2.7MM VA LCKG LG,6065474,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,6864.00,3432.00,UPMC For You,UPMC For You - Managed Medicaid,2745.60,,,,,,,percent of total billed charges,1.00,5834.40,Paid In Addition Excess of Threshold
PLATE X 2.4 2.7MM VA LCKG XSM,6065471,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,6672.90,3336.45,Aetna,Aetna,3122.92,,,,,,,percent of total billed charges,1.00,5671.96,
PLATE X 2.4 2.7MM VA LCKG XSM,6065471,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,6672.90,3336.45,Congregation of the Sister Servants,Congregation of the Sister Servants,5671.96,,,,,,,percent of total billed charges,1.00,5671.96,
PLATE X 4H SLVR 04.503.332,6046193,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,1580.67,790.34,Christian Healthcare Ministries,Christian Healthcare Ministries,790.34,,,,,,,percent of total billed charges,569.04,1343.57,
PLATE X 4H SLVR 04.503.332,6046193,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1580.67,790.34,Aetna,First Health Network,1035.34,,,,,,,percent of total billed charges,1.00,1343.57,
PLATE X 4H SLVR 04.503.332,6046193,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1580.67,790.34,Multiplan,Multiplan/Private Health Care System,1343.57,,,,,,,percent of total billed charges,1.00,1343.57,
PLATE X TI LO PRO 4H 421.510,6030826,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1069.25,534.63,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,908.86,
PLATE X TI MATRX,6064543,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1134.25,567.13,Multiplan,Beech Street,964.11,,,,,,,percent of total billed charges,1.00,964.11,
PLATE Y 3HOLE .5MM 04.503.347,6049063,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1580.67,790.34,Cigna,Cigna,677.79,,,,,,,percent of total billed charges,1.00,1343.57,
PLATE Y 3HOLE .5MM 04.503.347,6049063,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1580.67,790.34,Congregation of the Sister Servants,Congregation of the Sister Servants,1343.57,,,,,,,percent of total billed charges,1.00,1343.57,
PLATE Y TI LO DB 6H 18 421.516,6030830,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1069.25,534.63,Multiplan,Beech Street,908.86,,,,,,,percent of total billed charges,1.00,908.86,
PLATE Y TI LO DB 6H 21 421.517,6030831,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,1069.25,534.63,Wyoming Seminary,Wyoming Seminary,748.47,,,,,,,percent of total billed charges,384.93,908.86,
PLATE Y TI LO PROF 5H 421.515,6030829,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1069.25,534.63,Cigna,Cigna,458.49,,,,,,,percent of total billed charges,1.00,908.86,
PLATE Y TI LO PROF 5H 421.515,6030829,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,1069.25,534.63,United Healthcare,United Healthcare - Client Specific Rate,545.32,,,,,,,percent of total billed charges,1.00,908.86,
